CountyFIPS,shel_crop,shel_crop_pc,shel_prop,shel_prop_pc,shel_injur,shel_injur_pc,shel_fatal,shel_fatal_pc,shel_dura,shel_yr_total
19189,99811.11499999999,9.216840000000001,397294.265,36.448235,0,0,0,0,3.5,20
19191,27790.09,1.32992,190121.58,9.03792,0,0,0,0,1,19
19193,0,0,416840,4.051915,0,0,0,0,1,18
19195,94546.2,12.40565,296948.765,39.017535,0,0,0,0,2.5,20
19197,350686.82,25.659205,542968.735,39.974270000000004,0,0,0,0,8,20
20001,0,0,314537.325,23.34635,0,0,0,0,1,18
20003,0,0,92795,11.80448,0,0,0,0,2,13
20005,0,0,13777.25,0.8281700000000001,0,0,0,0,1,10
20007,0,0,48876.28,9.64009,0,0,0,0,1,10
20009,100,0.00378,449101.16,15.71201,0,0,0,0,1,19
20011,0,0,133835.61,8.82297,0,0,0,0,1,19
20013,0,0,255109.32,23.34029,0,0,0,0,2,13
20015,0,0,845916.2,13.47666,0,0,0,0,1,19
20017,0,0,25268.98,8.49663,0,0,0,0,1,15
20019,0,0,42137.88,11.65962,0,0,0,0,1,17
20021,0,0,294627.205,13.839585,0,0,0,0,1,20
20023,0,0,86804.005,30.35387,0,0,0,0,1,16
20025,0,0,26617.125,12.29908,0,0,0,0,1,8
20027,0,0,18403.43,2.10023,0,0,0,0,2,14
20029,0,0,14415.6,1.53439,0,0,0,0,2,13
20031,0,0,29317.84,3.392215,0,0,0,0,2,16
20033,0,0,127454.655,64.089055,0,0,0,0,1.5,6
20035,0,0,197962.69,5.74488,0,0,0,0,1,19
20037,0,0,324415.91,8.92233,0,0,0,0,1,19
20039,0,0,19808.42,6.79534,0,0,0,0,1,17
20041,0,0,112768.51,5.75291,0.13,1e-5,0,0,2,17
20043,0,0,13204.5,1.67315,0,0,0,0,1,9
20045,0,0,301215.39,2.62492,0.61,1e-5,0,0,2,15
20047,0,0,245224.77,74.60443,0,0,0,0,1,9
20049,0,0,50575.735,18.187815,0,0,0,0,1,14
20051,0,0,13510.065,0.50819,0.25,1e-5,0,0,1,12
20053,0,0,163671.795,25.380055,0,0,0,0,1,18
20055,0,0,308528.015,7.803985,0,0,0,0,1,10
20057,0,0,210491.65000000002,6.4565649999999994,0,0,0,0,1,14
20059,0,0,265366.62,10.55304,0,0,0,0,2,15
20061,0,0,17571.02,0.63486,0,0,0,0,2,15
20063,0,0,58155.490000000005,20.715609999999998,0,0,0,0,1,18
20065,0,0,30000,11.97082,0,0,0,0,1,15
20067,0,0,35609.14,4.70231,0,0,0,0,1,10
20069,0,0,196089.45,34.00199,0,0,0,0,1,11
20071,0,0,40136.16,30.181575,0,0,0,0,1,16
20073,0,0,311194.625,44.449020000000004,0,0,0,0,1,16
20075,0,0,61773.23,26.02074,0,0,0,0,1,7
20077,0,0,117121.62,18.57599,0,0,0,0,2,17
20079,0,0,270854.235,7.87119,0,0,0,0,2,18
20081,0,0,306034.76,76.17088,0,0,0,0,1,10
20083,0,0,155780.85,70.32995,0,0,0,0,2,7
20085,0,0,120361.61,9.88434,0,0,0,0,2,15
20087,0,0,95211.14,5.11833,0.13,1e-5,0,0,2,15
20089,1912607.6,605.030515,250535.885,76.65003,0,0,0,0,2,20
20091,0,0,500000,0.84577,0,0,0,0,1,15
20093,0,0,153026.38,36.98076,0,0,0,0,1,9
20095,0,0,131163.86,16.69364,0,0,0,0,1,17
20097,0,0,140388.415,42.65256,0,0,0,0,1,10
20099,0,0,151549.605,6.8773599999999995,0,0,0,0,1,20
20101,0,0,21127.2,11.12543,0,0,0,0,1,9
20103,0,0,465527.95,6.18831,0,0,0,0,1,17
20105,0,0,127427.72,38.04682,0,0,0,0,1,17
20107,0,0,27112.28,2.80404,0,0,0,0,1,11
20109,0,0,29269.455,11.15541,0,0,0,0,1,16
20111,0,0,160844.68,4.52128,0,0,0,0,2,15
20113,0,0,345150.54500000004,11.76096,0,0,0,0,1,18
20115,0,0,187149.6,13.8179,0,0,0,0,1,17
20117,0,0,98568.79000000001,9.24219,0,0,0,0,2,14
20119,0,0,118562.58499999999,26.122975,0,0,0,0,1,10
20121,0,0,3593.6800000000003,0.11801,0,0,0,0,1,16
20123,1148293.2,185.62774,209522.99,33.20491,0,0,0,0,1,19
20125,0,0,230609.08,6.51991,0,0,0,0,1,19
20127,0,0,80422.34,13.56195,0,0,0,0,2,13
20129,0,0,119371.66,37.91586,0,0,0,0,1,8
20131,0,0,261520.435,25.320695,0,0,0,0,2,14
20133,0,0,291266.26,17.704,0,0,0,0,2,15
20135,0,0,45356.384999999995,14.001114999999999,0,0,0,0,1,10
20137,0,0,84210.19,15.47697,0,0,0,0,1,17
20139,0,0,183017.88,10.977695,0.48,3.0000000000000004e-5,0,0,2,14
20141,935098.815,252.920665,259145.16,68.02763,0,0,0,0,1,20
20143,0,0,24745.33,4.13111,0,0,0,0,2,15
20145,0,0,58132.86,9.3672,0,0,0,0,1,13
20147,1323856.005,240.687885,415870.565,73.15599,0,0,0,0,2,20
20149,0,0,15213.88,0.81462,0,0,0,0,2,15
20151,0,0,55808.11,5.967734999999999,0,0,0,0,1,16
20153,0,0,25530.3,9.462489999999999,0,0,0,0,1,18
20155,0,0,590121.6699999999,9.207775,0,0,0,0,2,20
20157,0,0,204510.46,41.61792,0.13,3e-5,0,0,2,13
20159,0,0,104851.68,10.26533,0,0,0,0,1.5,18
20161,0,0,144177.81,2.17976,0,0,0,0,2,15
20163,859382.84,155.80764,274276.395,53.554475,0,0,0,0,2,20
20165,0,0,135801.13,42.34522,0,0,0,0,1,13
20167,0,0,204512.44,28.974745,0,0,0,0,1,18
20169,0,0,106080.35,2.04762,0,0,0,0,1,19
20171,0,0,203688.095,41.13654,0,0,0,0,1,8
20173,0,0,2545478.52,5.2446,1.44,0,0,0,2,20
20175,0,0,145332.16,6.31522,0,0,0,0,1,11
20177,0,0,168822.29499999998,0.988675,0.98,1e-5,0,0,2,16
20179,0,0,40665.315,15.363195000000001,0,0,0,0,1,14
20181,0,0,111971.33,18.83454,0,0,0,0,1,19
20183,1708818.12,443.61841,406684.22,96.39351,0,0,0,0,1,19
20185,0,0,119845.89,24.350375,0,0,0,0,1,10
20187,0,0,63858.93,28.79122,0,0,0,0,1,5
20189,0,0,65054.345,11.47511,0,0,0,0,1,10
20191,0,0,230297.40999999997,9.33221,0,0,0,0,1.5,18
20193,0,0,63000,8.08937,0,0,0,0,1,17
20195,0,0,16857.33,5.16937,0,0,0,0,1,7
20197,0,0,21862.335,3.173045,0,0,0,0,2,14
20199,0,0,54170.4,31.9778,0,0,0,0,1,15
20201,0,0,117198.25,17.99727,0,0,0,0,2,13
20203,0,0,3224.7650000000003,1.48733,0,0,0,0,1,12
20205,0,0,74423.495,8.25102,0,0,0,0,1,18
20207,0,0,19157.68,5.513,0,0,0,0,1,17
20209,0,0,653276.87,4.27509,0,0,0,0,2,13
21001,0,0,57926.04,3.23447,0,0,0,0,1,13
21003,0,0,34316.82,1.71242,0,0,0,0,1,13
21005,0,0,34167.225,1.68219,0,0,0,0,1,12
21007,0,0,139358.97,17.086805,0,0,0,0,2,20
21009,0,0,100798.23,2.37386,0,0,0,0,1,20
21011,0,0,17767.11,1.5562,0,0,0,0,1,19
21013,0,0,77664.47499999999,2.6881000000000004,0,0,0,0,1,16
21015,0,0,45117.67,0.489255,0,0,0,0,1,20
21017,0,0,55000.125,2.77336,0,0,0,0,1,18
21019,0,0,309854.66,6.25148,0,0,0,0,2,19
21021,0,0,30621.16,1.02453,0,0,0,0,1,9
21023,0,0,22626.25,2.71917,0,0,0,0,1,19
21025,0,0,53007.520000000004,3.85839,0,0,0,0,1.5,20
21027,0,0,60989.05,3.00661,0,0,0,0,1,17
21029,0,0,23485.68,0.31044,0,0,0,0,1,17
21031,0,0,73001.85500000001,5.557594999999999,0,0,0,0,1,8
21033,0,0,75137.425,5.886685,0,0,0,0,2,20
21035,0,0,262966.045,7.5489049999999995,0,0,0,0,2,20
21037,0,0,34671.84,0.38610500000000003,0,0,0,0,1,20
21039,0,0,41847.36,7.86752,0,0,0,0,2,19
21041,0,0,14909.585,1.477925,0,0,0,0,1,20
21043,0,0,357409.76,13.253160000000001,0,0,0,0,2,18
21045,0,0,52818,3.30051,0,0,0,0,1,17
21047,0,0,569449.34,7.776135,1,1e-5,0,0,2,20
21049,0,0,26959.135000000002,0.793075,0,0,0,0,1,14
21051,0,0,44977.755000000005,1.98784,0,0,0,0,1,16
21053,0,0,46269.96,4.86832,0,0,0,0,1,10
21055,0,0,55369.505000000005,5.901365,0,0,0,0,2,20
21057,0,0,18853.025,2.773205,0,0,0,0,1,12
21059,2217.785,0.02281,177433.1,1.870585,0,0,0,0,2.5,20
21061,0,0,27112.28,2.29882,0,0,0,0,1,11
21063,0,0,16543.795,2.092095,0,0,0,0,1,16
21065,0,0,39004.16,2.587625,0,0,0,0,2,18
21067,0,0,95037.22,0.30899,0,0,0,0,1,17
21069,0,0,83504.25,5.80132,0,0,0,0,1,17
21071,0,0,79541.73999999999,1.943845,0,0,0,0,1.5,20
21073,0,0,49490.68,1.02194,0,0,0,0,1,17
21075,0,0,48592.38,7.38864,0,0,0,0,1.5,20
21077,0,0,21126.45,2.6461,0,0,0,0,1,19
21079,0,0,27623.925,1.6093549999999999,0,0,0,0,1,14
21081,0,0,20556.405,0.936335,0,0,0,0,1,20
21083,0,0,272647.41,7.52048,0,0,0,0,2,19
21085,0,0,13206.805,0.5364949999999999,0,0,0,0,1,14
21087,0,0,25517.63,2.31957,0,0,0,0,1,13
21089,0,0,207824.96,5.4662,0,0,0,0,2,19
21091,0,0,43304.34,5.04419,0,0,0,0,1,11
21093,0,0,140843.02,1.38253,0,0,0,0,1,17
21095,0,0,111132.32,3.58437,0,0,0,0,1,18
21097,0,0,78345.87,4.22133,0,0,0,0,1,16
21099,0,0,84912.31,4.736275,0,0,0,0,1,16
21101,0,0,228209.51,4.911505,0,0,0,0,3,20
21103,0,0,30985.46,2.00735,0,0,0,0,1,15
21105,0,0,50316.04,10.24774,0,0,0,0,1,20
21107,0,0,203120.31,4.44387,0,0,0,0,2,19
21109,0,0,24259.934999999998,1.807625,0,0,0,0,1,16
21111,0,0,257857.77000000002,0.36141,0,0,0,0,1,20
21113,0,0,12413.105,0.24040499999999998,0,0,0,0,1,18
21115,0,0,121978.1,5.2074,0,0,0,0,1,17
21117,0,0,39955.91,0.25447,0,0,0,0,1,20
21119,0,0,11132.975,0.66631,0,0,0,0,1,14
21121,0,0,31172.464999999997,0.964105,0,0,0,0,1,18
21123,0,0,125000,8.79972,0,0,0,0,1,13
21125,0,0,57007.625,0.99993,0,0,0,0,1,20
21127,0,0,153876.39,9.750335,0,0,0,0,1.5,18
21129,0,0,14739.61,1.97001,0,0,0,0,1,17
21131,0,0,45216.385,3.99404,0,0,0,0,1,18
21133,0,0,56885.515,2.37559,0,0,0,0,1,18
21135,0,0,37429.92,2.77856,0,0,0,0,1,19
21137,0,0,119390.73,4.784269999999999,0,0,0,0,1,12
21139,0,0,151553.57,15.79012,0,0,0,0,3,19
21141,0,0,56680.11,2.1200449999999997,0,0,0,0,1,18
21143,0,0,28579.75,3.53578,0,0,0,0,2,19
21145,0,0,300227.745,4.62214,1,2e-5,0,0,3,20
21147,0,0,37683.42,2.053645,0,0,0,0,1,16
21149,0,0,87780.65,9.22942,0,0,0,0,4,19
21151,0,0,36212.68,0.50783,0,0,0,0,1,17
21153,0,0,17696.445,1.370735,0,0,0,0,1,18
21155,0,0,50967.53,2.54884,0,0,0,0,1,14
21157,0,0,271089.69,8.691405,0,0,0,0,2,20
21159,0,0,22493.555,1.732615,0,0,0,0,1,20
21161,0,0,30320.27,1.772975,0,0,0,0,1,20
21163,0,0,42105.09,1.53848,0,0,0,0,1,15
21165,0,0,30750.12,5.24299,0,0,0,0,1,15
21167,0,0,30000,1.39399,0,0,0,0,1,17
21169,0,0,26937.145,2.6849100000000004,0,0,0,0,1,14
21171,0,0,39833.96,3.3933,0,0,0,0,1,11
21173,0,0,64205.92,2.32563,0,0,0,0,1,19
21175,0,0,68713.555,4.838570000000001,0,0,0,0,2,18
21177,0,0,67531.81,2.148135,0,0,0,0,2.5,20
21179,0,0,41728.18,0.928125,0,0,0,0,1,16
21181,0,0,12372.67,1.78024,0,0,0,0,1,13
21183,0,0,30340.165,1.33514,0,0,0,0,1,14
21185,0,0,21072.67,0.34294,0,0,0,0,1,15
21187,0,0,36466.365000000005,3.44308,0,0,0,0,1,20
21189,0,0,15492.73,3.22631,0,0,0,0,1,17
21191,0,0,29424.894999999997,1.9714900000000002,0,0,0,0,1,20
21193,0,0,72624.75,2.48332,0,0,0,0,1,19
21195,0,0,233042.77000000002,3.59308,0,0,0,0,2,20
21197,0,0,27436.035,2.109415,0,0,0,0,1,18
21199,0,0,184229.325,3.004485,0,0,0,0,1,20
21201,0,0,11982.21,5.481985,0,0,0,0,1,16
21203,0,0,16084.46,0.97269,0,0,0,0,1,17
21205,0,0,72084.75,3.15166,0,0,0,0,1,19
21207,0,0,26409,1.5776,0,0,0,0,1,15
21209,0,0,70050.1,1.52811,0,0,0,0,1,17
21211,0,0,35464.159999999996,0.9242750000000001,0,0,0,0,1,16
21213,0,0,25531.54,1.4636900000000002,0,0,0,0,1,12
21215,0,0,37655.229999999996,2.23343,0,0,0,0,1,12
21217,0,0,158045.03,6.25747,0,0,0,0,1,19
21219,0,0,316858.68,25.41512,0,0,0,0,2,19
21221,0,0,104869.395,7.792795,0,0,0,0,2,20
21223,0,0,91511.53,10.39313,0,0,0,0,1,11
21225,0,0,77933.905,5.15391,0,0,0,0,5.5,20
21227,0,0,105167.67,1.02435,0,0,0,0,1,19
21229,0,0,72971.1,6.26735,0,0,0,0,1,12
21231,0,0,25619.7,1.23451,0,0,0,0,1,19
21233,0,0,140273.46,10.43144,0,0,0,0,2,20
21235,0,0,42066.795,1.144605,0,0,0,0,1,18
21237,0,0,15381.145,2.1672399999999996,0,0,0,0,1,20
21239,0,0,13680.99,0.53041,0,0,0,0,1,13
22001,0,0,875860.13,15.11485,0,0,0,0,2,19
22003,0,0,333856.51,13.78876,0,0,0,0,1,18
22005,0,0,147327.77000000002,1.7621449999999999,0,0,0,0,2.5,16
22007,0,0,366191.85,15.80048,0,0,0,0,1,15
22009,0,0,474321.275,11.555975,0,0,0,0,1,20
22011,0,0,1350090.2200000002,39.396445,0,0,0,0,2,20
22013,0,0,260789.3,18.6286,0.055,5e-6,0,0,2.5,12
22015,0,0,307974.975,3.012185,0,0,0,0,1,20
22017,0,0,518653.9,2.045055,1,0,0,0,1,20
22019,0,0,2349141.37,12.21508,0,0,0,0,3,20
22021,0,0,328796.965,32.80574,0,0,0,0,1,12
22023,0,0,104803.78,13.31019,0,0,0,0,1,19
22025,0,0,176250.65,17.043405,0,0,0,0,1,20
22027,0,0,167128.91,9.953009999999999,0,0,0,0,1,16
22029,4209.54,0.20899,170566.22,8.42169,0,0,0,0,2,19
22031,0,0,211704.195,7.77853,0,0,0,0,1,16
22033,0,0,553094.66,1.35046,0,0,0,0,1,20
22035,0,0,182834.3,21.96935,0,0,0,0,1,20
22037,0,0,24626.69,1.24977,0,0,0,0,2,15
22039,0,0,201312.77,5.6928,0,0,0,0,1,20
22041,0,0,591146.49,29.21,0,0,0,0,2,20
22043,0,0,168996.125,8.591805,0.09,5e-6,0,0,1,14
22045,0,0,650313.795,8.87236,0,0,0,0,1.5,20
22047,0,0,55939.62,1.69952,0,0,0,0,2,17
22049,0,0,330825.75,21.94532,0,0,0,0,1,11
22051,0,0,1987713.5050000001,4.59722,0,0,0,0,1,18
22053,0,0,493620.76,15.73936,0,0,0,0,1,20
22055,0,0,2599120.09,13.93446,0,0,0,0,1,20
22057,0,0,745344.0850000001,8.304115,0,0,0,0,2,18
22059,0,0,210633.02500000002,14.146605000000001,0,0,0,0,1,12
22061,0,0,235706.54,5.613,0,0,0,0,1,15
22063,0,0,201125.26,2.1736,0,0,0,0,2,19
22065,0,0,199037.51,17.33021,0,0,0,0,2,19
22067,5000,0.195,431943.065,14.88056,0,0,0,0,2,20
22069,0,0,427225.91000000003,10.939634999999999,0,0,0,0,1.5,20
22071,0,0,1489079.3,4.0393799999999995,0,0,0,0,1,18
22073,0,0,290660.55,1.9807000000000001,0,0,0,0,1,18
22075,0,0,240285.445,9.86481,0,0,0,0,2,16
22077,0,0,26768.14,1.19272,0,0,0,0,1,19
22079,0,0,1151564.5,9.110415,0,0,0,0,2,20
22081,0,0,85792.06,9.46514,0,0,0,0,1,13
22083,0,0,294667.63,14.35792,0,0,0,0,2,19
22085,0,0,80325.95,3.34175,0,0,0,0,1,14
22087,0,0,1354102.9649999999,22.232675,0,0,0,0,1.5,14
22089,0,0,215125.01,4.10489,0,0,0,0,1,19
22091,0,0,63206.83,5.73877,0,0,0,0,2,15
22093,0,0,46506.29,2.20891,0,0,0,0,1,17
22095,0,0,354924.42,8.14514,0,0,0,0,2,15
22097,0,0,722774.175,8.647335,0,0,0,0,1,20
22099,0,0,646132.6699999999,12.430674999999999,0,0,0,0,1.5,18
22101,0,0,292953.48,5.57709,0,0,0,0,1,19
22103,0,0,1379461.29,5.82437,0,0,0,0,2,19
22105,0,0,191253.695,1.5639,0,0,0,0,1.5,20
22107,0,0,282293.77999999997,50.104150000000004,0,0,0,0,1,20
22109,0,0,1807015.96,17.25421,0,0,0,0,2,19
22111,0,0,291953.37,13.17182,0,0,0,0,1,19
22113,0,0,621670.355,11.723585,0,0,0,0,2,20
22115,0,0,347474.005,6.61888,0,0,0,0,1,20
22117,0,0,293980.81,6.23911,0,0,0,0,2,17
22119,0,0,156675.54,3.79573,0,0,0,0,1,17
22121,0,0,79351.43,3.68418,0,0,0,0,1,15
22123,0,0,330004.145,27.94816,0,0,0,0,2,18
22125,0,0,30605.27,2.24034,0,0,0,0,1,17
22127,0,0,123000,7.0769,0,0,0,0,1,13
23001,0,0,144155.92,1.34282,0,0,0,0,2,13
23003,0,0,84290.68,1.21374,0,0,0,0,1,11
23005,0,0,273278.555,0.9984350000000001,1,0,0,0,2,20
23007,0,0,163251.525,5.42695,0,0,0,0,2,16
23009,0,0,21733.99,0.39987,0,0,0,0,1,7
23011,0,0,172169.49,1.46281,0,0,0,0,2,14
23013,0,0,180933.65,4.41474,0,0,0,0,2,15
23015,0,0,121656.48000000001,3.56997,0,0,0,0,2,14
23017,0,0,218688.47,3.8527449999999996,0,0,0,0,1,18
23019,0,0,164720.83,1.072705,0,0,0,0,1,8
23021,0,0,115983.79,6.72794,0,0,0,0,1.5,8
23023,0,0,63633.69,1.77968,0,0,0,0,2,16
23025,0,0,305630.53,5.924415,0,0,0,0,2,16
23027,0,0,138893.18,3.64253,0,0,0,0,2,15
23029,0,0,1051331.84,32.194835,0,0,0,0,1,4
23031,0,0,446455.93,2.2856,0,0,0,0,2,19
24001,0,0,218306.68,2.93763,0,0,0,0,1,17
24003,0,0,460230.15,0.9362999999999999,0,0,0.5900000000000001,0,1.5,18
24005,0,0,329295.91,0.42862,0,0,0.68,0,2,19
24009,0,0,438165.52,6.10624,0,0,0,0,2,17
24011,0,0,94854.195,2.882785,0,0,0,0,2,16
24013,0,0,123123.13,0.81227,0,0,0,0,1,17
24015,0,0,445464.17000000004,4.626235,0,0,0,0,2,18
24017,0,0,436954.54500000004,3.38832,0,0,0,0,1.5,18
24019,0,0,114930.14,3.690355,0,0,0,0,1,20
24021,0,0,289431.525,1.2569599999999999,0,0,0,0,1.5,18
24023,0,0,112174.405,3.776825,0,0,0,0,1.5,20
24025,0,0,162881.87,0.69343,0.665,0,0,0,1.5,18
24027,0,0,192173.72,0.783755,0,0,0,0,1.5,18
24029,0,0,16901.98,0.86521,0,0,0,0,2,18
24031,0,0,528504.77,0.593945,0.6799999999999999,0,0,0,1,20
24033,0,0,237358.01,0.27412,0.36,0,0,0,1,19
24035,0,0,101383.43,2.087895,0,0,0,0,2,16
24037,0,0,188293.845,2.041965,0,0,0,0,1.5,18
24039,0,0,70866.495,2.751595,0,0,0,0,1,18
24041,0,0,27690.415,0.7480150000000001,0,0,0,0,2,20
24043,0,0,281043.915,2.01893,0,0,0,0,1,18
24045,0,0,36298.065,0.40159,0,0,0,0,1,18
24047,0,0,88714.075,1.937455,0,0,0,0,1,20
24510,0,0,66088.725,0.102385,0.22,0,0.675,0,1.5,18
25001,0,0,181084.72,0.848405,0,0,0,0,2,20
25003,0,0,119853.905,0.901295,0,0,0,0,1,16
25005,0,0,383866.18000000005,0.6973499999999999,0,0,0,0,2,20
25007,0,0,49883.65,3.11895,0,0,0,0,1,17
25009,0,0,701500,0.8934,0,0,0,0,2,19
25011,0,0,453928.19999999995,6.346985,0,0,0,0,1.5,20
25013,0,0,458649.42,0.98966,0,0,0,0,2,19
25015,0,0,427845.1,2.753355,0.115,0,0,0,2,20
25017,0,0,1140873.105,0.746625,0.6,0,0,0,2,20
25019,0,0,51251.435,4.775494999999999,0,0,0,0,1,18
25021,0,0,806909.67,1.22008,0,0,0,0,2,19
25023,0,0,693290.88,1.36738,0.5,0,0,0,2,19
25025,0,0,516101.65,0.72573,1,0,0,0,2,19
25027,0,0,1112777.53,1.39792,1,0,0,0,2,19
26001,0,0,31009.91,2.69347,0,0,0,0,1,11
26003,0,0,16982.5,1.68795,0,0,0,0,1,13
26005,10000,0.08588,533795.03,4.95392,0,0,0,0,1,19
26007,0,0,27453.46,0.92918,0,0,0,0,1,11
26009,0,0,34042.205,1.45816,0,0,0,0,1,14
26011,0,0,36833.45,2.23849,0,0,0,0,1,11
26013,0,0,64116.525,7.429295,0,0,0,0,2,16
26015,0,0,243700.165,4.16565,0,0,0,0,2,16
26017,0,0,634644.3200000001,5.882625,0,0,0,0,2,18
26019,0,0,22877.89,1.30708,0,0,0,0,1,9
26021,0,0,96109.08499999999,0.601315,0,0,1,1e-5,1,14
26023,0,0,36090.08,0.81991,0,0,0,0,1,9
26025,6385.89,0.0462,1079138.07,7.81865,0,0,0,0,2,17
26027,0,0,37429.91,0.74667,0,0,0,0,1,13
26029,0,0,24259.965,0.92587,0,0,0,0,1,12
26031,0,0,37217.44,1.403815,0,0,0,0,1,12
26033,0,0,36604.61,0.94836,0,0,0,0,1,15
26035,0,0,140489.65,4.5036,0,0,0,0,1,17
26037,0,0,216139.51,3.09944,0,0,0,0,1,19
26039,0,0,134865.09,9.81194,0,0,0,0,1,11
26041,0,0,34316.82,0.92596,0,0,0,0,2,13
26043,0,0,126972.24,4.85424,0,0,0,0,1,17
26045,0,0,504059.025,4.73919,0,0,0,0,2,18
26047,0,0,41417.81,1.2432699999999999,0,0,0,0,1.5,14
26049,0,0,413798.115,0.95933,0.075,0,0,0,2,20
26051,0,0,47079.66,1.75353,0,0,0,0,1,14
26053,0,0,48271.7,3.00347,0,0,0,0,2,17
26055,0,0,40889.02,0.46345000000000003,0,0,0,0,1,16
26057,0,0,369369.42,8.69657,0,0,0,0,2,15
26059,0,0,25287.579999999998,0.543865,0,0,0,0,1,12
26061,0,0,47894.2,1.34936,0,0,0,0,2,15
26063,0,0,271569.82,7.79425,0,0,0,0,2,20
26065,0,0,179663.62,0.63738,0,0,0,0,1,19
26067,0,0,358504.53,5.59499,0,0,0,0,1,19
26069,0,0,24731.905,0.9398299999999999,0,0,0,0,1,14
26071,0,0,42608.604999999996,3.617,0,0,0,0,1.5,16
26073,6659.22,0.10226,237972.78,3.54218,0,0,0,0,2,18
26075,0,0,265006.79500000004,1.633775,0,0,0,0,1,18
26077,0,0,493717.81,2.04194,0,0,0,0,1,19
26079,0,0,148706.24,8.68358,0,0,0,0,1,9
26081,5792.605,0.00958,719603.79,1.14629,0,0,0,0,1,20
26083,0,0,28448.1,12.8318,0,0,0,0,2,13
26085,0,0,286088.02,24.86943,0,0,0,0,2,17
26087,0,0,775343.52,8.540875,0,0,0,0,2,20
26089,0,0,38811.21,1.79085,0,0,0,0,1,15
26091,0,0,835575.64,8.34183,0,0,0,0,2,19
26093,0,0,997476.52,5.56016,0,0,0,0,2,19
26095,0,0,23228.085,3.5125599999999997,0,0,0,0,2,12
26097,0,0,34769.020000000004,3.1414400000000002,0,0,0,0,1,12
26099,0,0,1879353.27,2.37646,1,0,0,0,2,19
26101,0,0,22399.629999999997,0.90655,0,0,0,0,1,14
26103,0,0,123004.005,1.859965,0,0,0,0,2,18
26105,0,0,334534.105,11.65595,0,0,0,0,1,16
26107,0,0,285696.14,6.77647,0,0,0,0,2,17
26109,0,0,23553.925000000003,0.982825,0,0,0,0,1,14
26111,0,0,570800.04,6.90216,0,0,0,0,2,18
26113,0,0,20346.16,1.35704,0,0,0,0,1,11
26115,0,0,900996.59,6.06068,0,0,0,0,2,20
26117,0,0,303691.36,4.83346,0,0,0,0,1,19
26119,0,0,35193.37,3.58266,0,0,0,0,1,13
26121,0,0,182455.4,1.04704,0,0,0,0,1,19
26123,0,0,200213.39,4.172549999999999,0,0,0,0,1,18
26125,0,0,1938145.8599999999,1.6286800000000001,0.045,0,0,0,2.5,20
26127,6778.07,0.24458,517781.06500000006,18.580775000000003,0,0,0,0,1.5,12
26129,0,0,46918.325,2.1745799999999997,0,0,0,0,1,16
26131,0,0,50006.06,7.256375,0,0,0,0,2,14
26133,0,0,465294.59,19.75354,0,0,0,0,2,17
26135,0,0,32287.08,3.56921,0,0,0,0,1,9
26137,0,0,44200.15,1.82246,0,0,0,0,1,15
26139,5000,0.01746,621190.2,2.49246,0,0,0,0,2,19
26141,0,0,14713.365,1.100985,0,0,0,0,1,12
26143,0,0,25263.06,1.00585,0,0,0,0,1,15
26145,0,0,349806.35,1.79377,1,0,0,0,2,19
26147,0,0,520574.025,3.15794,0,0,0,0,2,20
26149,0,0,32362.18,0.5190049999999999,0,0,0,0,1,12
26151,0,0,407583.33499999996,9.375285,0,0,0,0,2,20
26153,0,0,4296.17,0.50027,0,0,0,0,1,12
26155,0,0,510352.54,7.44595,0,0,0,0,2,19
26157,0,0,367835.7,6.31228,0,0,0,0,2,19
26159,0,0,110889.17,1.46086,0,0,0,0,1,19
26161,0,0,996385.835,2.8812100000000003,0,0,0,0,2,20
26163,0,0,1633148.615,0.8011999999999999,4.5,0,0,0,2.5,20
26165,0,0,36913.3,1.16962,0,0,0,0,1,15
27001,0,0,4571.945,0.28796499999999997,0,0,0,0,1,4
27003,0,0,399066.71499999997,1.14201,0,0,0,0,1,14
27005,0,0,81982.54,2.75507,0,0,0,0,1,15
27007,0,0,20743.385,0.452575,0,0,0,0,1,14
27009,0,0,61210.55,1.79429,0,0,0,0,1,11
27011,28963.02,5.46369,57926.04,10.92738,0,0,0,0,1,1
27013,0,0,209244.55,3.15869,0,0,0,0,1,11
27015,0,0,537630.27,20.77798,0,0,0,0,1,13
27017,0,0,88813.54,2.613775,0,0,0,0,1,8
27019,0,0,277222.93,2.98696,0,0,0,0,1,13
27021,0,0,60176.24,2.14708,0,0,0,0,1,6
27023,0,0,263096.1,21.72732,0,0,0,0,1,7
27025,0,0,214145.1,3.98121,0,0,0,0,1,9
27027,0,0,151851.74,2.88642,0,0,0,0,2,19
27029,0,0,265406.57,32.1861,0,0,0,0,1,9
27031,0,0,68346.23,13.17607,0,0,0,0,1,6
27033,0,0,107454.46,8.98449,0,0,0,0,1,15
27035,0,0,52398.58,0.9015899999999999,0,0,0,0,1,10
27037,0,0,455716.73,1.100635,0,0,0,0,1,16
27039,2317.04,0.11783,148834.15,8.33618,0,0,0,0,1,19
27041,0,0,108640.9,2.98087,0,0,0,0,1,9
27043,0,0,271602.25,19.04511,0,0,0,0,1,11
27045,7423.6,0.35394,127462.93,6.01524,0,0,0,0,2,19
27047,0,0,314570.9,10.07885,0,0,0,0,2,11
27049,0,0,435363.93499999994,9.376725,0,0,0,0,1,14
27051,0,0,37636.065,6.15642,0,0,0,0,1,12
