"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"30000","Montana state total","7","CA5N","805","485","        Transit and ground passenger transportation",32161,33485,39448,37781,37471,38563,39956,38116,37465,38984,41019,44087,46196,48292
"30000","Montana state total","7","CA5N","806","486","        Pipeline transportation",26871,20737,21232,25917,28663,30299,34568,42383,48352,55100,61791,54785,53848,53424
"30000","Montana state total","7","CA5N","807","487","        Scenic and sightseeing transportation","(D)",1466,"(D)",1341,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30000","Montana state total","7","CA5N","808","488","        Support activities for transportation",43972,48642,50189,50519,60770,70724,72153,69666,69199,75290,80061,86519,89787,87990
"30000","Montana state total","7","CA5N","809","492","        Couriers and messengers","(D)",55539,"(D)","(D)",73068,"(D)",82323,84690,86953,89190,91951,95424,97768,102867
"30000","Montana state total","7","CA5N","811","493","        Warehousing and storage",6352,4612,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",11271,10755,13798
"30000","Montana state total","7","CA5N","900","51","      Information",324834,343488,350401,369470,371771,382260,387288,394081,398953,408952,411214,407081,409955,399164
"30000","Montana state total","7","CA5N","901","511","        Publishing industries (except Internet)",74855,77771,83759,87189,88030,90335,92852,90781,84408,79311,85887,77740,75185,76924
"30000","Montana state total","7","CA5N","902","512","        Motion picture and sound recording industries",13370,13552,13319,13159,12485,11638,15334,14462,16833,16737,18269,21774,22161,23881
"30000","Montana state total","7","CA5N","903","515","        Broadcasting (except Internet)",57582,61360,61310,60761,58423,55418,55891,61526,59731,56948,58145,62194,63789,65396
"30000","Montana state total","7","CA5N","904","516","        Internet publishing and broadcasting 8/",1085,1165,1195,1897,3866,4815,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"30000","Montana state total","7","CA5N","905","517","        Telecommunications",152660,161874,158963,161402,165998,179846,183304,184039,191335,198362,206892,200579,204117,187873
"30000","Montana state total","7","CA5N","906","518","        Data processing, hosting, and related services",23199,25436,29724,42280,39900,37198,34221,35925,40487,52026,35125,34753,34747,36170
"30000","Montana state total","7","CA5N","907","519","        Other information services 8/",2083,2330,2131,2782,3069,3010,5686,7348,6159,5568,6896,10041,9956,8920
"30000","Montana state total","7","CA5N","1000","52","      Finance and insurance",674883,724469,766776,806811,868909,945144,1005652,1080628,1096217,1118363,1065305,1116324,1124338,1170804
"30000","Montana state total","7","CA5N","1001","521","        Monetary Authorities-central bank","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30000","Montana state total","7","CA5N","1002","522","        Credit intermediation and related activities",293348,314079,348356,367928,401256,431892,481335,544490,528516,517487,457882,512877,496988,504019
"30000","Montana state total","7","CA5N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",111571,111171,109258,114604,124009,137185,138983,126010,161292,194499,183306,174507,178467,187835
"30000","Montana state total","7","CA5N","1004","524","        Insurance carriers and related activities",260315,291627,302732,318085,336211,367299,369594,396489,400426,399124,413480,420397,440443,468120
"30000","Montana state total","7","CA5N","1005","525","        Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"30000","Montana state total","7","CA5N","1100","53","      Real estate and rental and leasing",272935,276939,298529,328212,364736,389316,302074,329666,326528,303660,363918,413508,392773,420095
"30000","Montana state total","7","CA5N","1101","531","        Real estate",191096,194622,214673,237947,276997,285836,185841,192114,204857,189082,244079,286774,256615,264455
"30000","Montana state total","7","CA5N","1102","532","        Rental and leasing services",74441,74993,76633,80876,78618,93952,105542,127573,112871,105936,115885,122844,132039,151385
"30000","Montana state total","7","CA5N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",7398,7324,7223,9389,9121,9528,10691,9979,8800,8642,3954,3890,4119,4255
"30000","Montana state total","7","CA5N","1200","54","      Professional, scientific, and technical services",873307,928931,962089,1016380,1115076,1234791,1337325,1470106,1382699,1404940,1503099,1666291,1621825,1719673
"30000","Montana state total","7","CA5N","1300","55","      Management of companies and enterprises",59076,61041,62864,53813,58054,68113,91528,108836,115095,120502,148956,169712,175292,169031
"30000","Montana state total","7","CA5N","1400","56","      Administrative and support and waste management and remediation services",360640,382075,410526,442623,478932,564081,627668,646807,633862,677690,736411,781674,707247,729833
"30000","Montana state total","7","CA5N","1401","561","        Administrative and support services",337382,357127,375189,405285,438800,520569,581166,600083,585777,630900,682427,724158,650474,670270
"30000","Montana state total","7","CA5N","1402","562","        Waste management and remediation services",23258,24948,35337,37338,40132,43512,46502,46724,48085,46790,53984,57516,56773,59563
"30000","Montana state total","7","CA5N","1500","61","      Educational services",86864,96516,97547,108068,111640,129792,133812,139304,146520,149718,166939,172680,178872,188395
"30000","Montana state total","7","CA5N","1600","62","      Health care and social assistance",1788760,1972022,2050964,2199771,2355179,2545865,2665888,2894111,3017884,3165090,3264606,3377917,3518904,3625554
"30000","Montana state total","7","CA5N","1601","621","        Ambulatory health care services",754786,827342,842748,904829,960663,1036381,1143226,1229250,1239254,1279446,1325178,1346895,1370848,1403612
"30000","Montana state total","7","CA5N","1602","622","        Hospitals",685719,761086,812734,869874,943500,1034482,1008807,1114898,1201845,1267556,1320519,1384289,1480657,1530685
"30000","Montana state total","7","CA5N","1603","623","        Nursing and residential care facilities",177480,196170,202923,209138,221456,234602,265752,290748,319104,350650,352572,378396,396532,413808
"30000","Montana state total","7","CA5N","1604","624","        Social assistance",170775,187424,192559,215930,229560,240400,248103,259215,257681,267438,266337,268337,270867,277449
"30000","Montana state total","7","CA5N","1700","71","      Arts, entertainment, and recreation",168798,188113,211257,219046,228419,256740,281890,287886,284205,280868,290123,295896,320945,344002
"30000","Montana state total","7","CA5N","1701","711","        Performing arts, spectator sports, and related industries",36354,41719,45718,48310,48948,56418,61605,56255,54047,49986,56748,56842,60853,66790
"30000","Montana state total","7","CA5N","1702","712","        Museums, historical sites, and similar institutions",4641,5140,5260,5943,6122,6533,7405,7881,8414,9351,9882,10330,11029,12043
"30000","Montana state total","7","CA5N","1703","713","        Amusement, gambling, and recreation industries",127803,141254,160279,164793,173349,193789,212880,223750,221744,221531,223493,228724,249063,265169
"30000","Montana state total","7","CA5N","1800","72","      Accommodation and food services",625694,660667,696551,744564,774382,823112,873496,897441,869728,897767,969523,1045704,1096661,1158607
"30000","Montana state total","7","CA5N","1801","721","        Accommodation",188137,196554,201028,209417,220834,237109,256594,274209,246788,263274,301767,321377,344951,370060
"30000","Montana state total","7","CA5N","1802","722","        Food services and drinking places",437557,464113,495523,535147,553548,586003,616902,623232,622940,634493,667756,724327,751710,788547
"30000","Montana state total","7","CA5N","1900","81","      Other services (except public administration)",650348,719611,726295,759496,833898,889995,897618,870354,874337,903716,939144,999141,1007372,1054571
