"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"33000","New Hampshire state total","1","CA5N","600","42","      Wholesale trade",1936084,1949028,1958154,2081423,2207705,2316711,2454163,2477023,2315143,2360617,2514393,2635134,2722018,2840175
"33000","New Hampshire state total","1","CA5N","700","44-45","      Retail trade",3029261,3226961,3446312,3520710,3614451,3718202,3697662,3570778,3550674,3608343,3730331,3806621,3855766,3966424
"33000","New Hampshire state total","1","CA5N","701","441","        Motor vehicle and parts dealers",626522,674314,729848,710126,729740,727849,717658,674519,633531,674905,706545,725572,773031,816785
"33000","New Hampshire state total","1","CA5N","702","442","        Furniture and home furnishings stores",114279,125107,143491,143222,131832,128554,114563,107894,91396,92143,93052,96369,100062,102523
"33000","New Hampshire state total","1","CA5N","703","443","        Electronics and appliance stores",192042,201090,207738,211886,215166,216242,217824,214382,194651,217372,241605,261005,259967,262961
"33000","New Hampshire state total","1","CA5N","704","444","        Building material and garden equipment and supplies dealers",287767,313961,338751,385783,415424,438733,414355,397154,361680,376782,382064,374603,383944,391971
"33000","New Hampshire state total","1","CA5N","705","445","        Food and beverage stores",408254,428710,450319,472644,477154,495525,505677,499723,549027,543525,556453,582855,596638,593432
"33000","New Hampshire state total","1","CA5N","706","446","        Health and personal care stores",118681,127904,137267,131429,139923,148731,161512,155388,154893,148760,174993,180355,184773,189089
"33000","New Hampshire state total","1","CA5N","707","447","        Gasoline stations",176007,176637,181523,165074,169986,184118,182509,170029,171053,173905,166944,167796,168231,171923
"33000","New Hampshire state total","1","CA5N","708","448","        Clothing and clothing accessories stores",143173,149525,158218,173901,181319,189411,186270,181890,165993,170850,159812,175548,184846,184445
"33000","New Hampshire state total","1","CA5N","709","451","        Sporting goods, hobby, musical instrument, and book stores",124346,133567,131071,133696,132812,136310,132108,127825,131373,135544,136221,135179,140087,147717
"33000","New Hampshire state total","1","CA5N","711","452","        General merchandise stores",316853,341640,358227,364690,372071,374011,381049,388343,423801,408651,424543,406866,406997,416887
"33000","New Hampshire state total","1","CA5N","712","453","        Miscellaneous store retailers",209496,226410,230123,249239,240709,246989,225259,206933,217974,223382,232563,238989,227858,238329
"33000","New Hampshire state total","1","CA5N","713","454","        Nonstore retailers",311841,328096,379736,379020,408315,431729,458878,446698,455302,442524,455536,461484,429332,450362
"33000","New Hampshire state total","1","CA5N","800","48-49","      Transportation and warehousing",594646,582154,575877,615603,636870,667161,672607,665936,662198,666896,713514,724676,733198,758290
"33000","New Hampshire state total","1","CA5N","801","481","        Air transportation",45267,48335,43368,43825,40725,41843,44036,37754,39333,37040,39048,38137,40026,41204
"33000","New Hampshire state total","1","CA5N","802","482","        Rail transportation",11275,10597,10709,10741,11189,11903,12278,13524,"(D)",12086,13329,14529,14588,16607
"33000","New Hampshire state total","1","CA5N","803","483","        Water transportation","(D)",1093,931,"(D)","(D)","(D)","(D)","(D)",1228,1226,77,580,"(D)","(D)"
"33000","New Hampshire state total","1","CA5N","804","484","        Truck transportation",240047,244624,259480,273029,277797,283008,264375,233707,220919,219474,239301,235029,238943,249871
"33000","New Hampshire state total","1","CA5N","805","485","        Transit and ground passenger transportation",65613,69340,76515,80309,82704,92215,92657,97201,99190,101166,108371,112317,118534,123768
"33000","New Hampshire state total","1","CA5N","806","486","        Pipeline transportation","(D)",3731,3658,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"33000","New Hampshire state total","1","CA5N","807","487","        Scenic and sightseeing transportation",7433,7157,7148,7592,7319,7348,8398,9188,9332,9691,10622,10475,10896,9752
"33000","New Hampshire state total","1","CA5N","808","488","        Support activities for transportation",44857,46653,44849,53584,57515,61390,62981,62943,50570,54152,64439,71319,64976,69669
"33000","New Hampshire state total","1","CA5N","809","492","        Couriers and messengers",89309,90012,92412,98774,99076,98862,107010,111493,116005,"(D)","(D)","(D)",129788,136379
"33000","New Hampshire state total","1","CA5N","811","493","        Warehousing and storage",85543,60612,36807,42054,58914,68352,77549,96858,111313,114866,112738,116122,113329,108720
"33000","New Hampshire state total","1","CA5N","900","51","      Information",935511,903485,926409,1010236,1050290,1039089,1097945,1199567,1185951,1148137,1153434,1257931,1312578,1499930
"33000","New Hampshire state total","1","CA5N","901","511","        Publishing industries (except Internet)",541839,498306,484296,521660,545289,534992,571401,641682,558408,536456,515007,529603,539884,708888
"33000","New Hampshire state total","1","CA5N","902","512","        Motion picture and sound recording industries",21076,20577,26266,20360,20403,21630,24392,21509,29150,24368,26798,31387,33087,36083
"33000","New Hampshire state total","1","CA5N","903","515","        Broadcasting (except Internet)",71434,96232,114281,132967,119464,108704,114750,150717,147017,146882,142753,161770,193409,204132
"33000","New Hampshire state total","1","CA5N","904","516","        Internet publishing and broadcasting 8/",5972,4153,4603,7657,8909,12120,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"33000","New Hampshire state total","1","CA5N","905","517","        Telecommunications",216062,214613,215897,237908,251078,264782,282637,281508,352694,337212,355967,349927,356827,349562
"33000","New Hampshire state total","1","CA5N","906","518","        Data processing, hosting, and related services",75207,63990,74239,82232,96909,87688,74380,65894,64110,69543,77473,148080,142326,161820
"33000","New Hampshire state total","1","CA5N","907","519","        Other information services 8/",3921,5614,6827,7452,8238,9173,30385,38257,34572,33676,35436,37164,47045,39445
"33000","New Hampshire state total","1","CA5N","1000","52","      Finance and insurance",1788033,1967625,2110074,2223446,2413730,2548428,2634782,2697947,2744107,2869444,2974684,3082092,3157176,3457438
"33000","New Hampshire state total","1","CA5N","1001","521","        Monetary Authorities-central bank",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33000","New Hampshire state total","1","CA5N","1002","522","        Credit intermediation and related activities",417491,497748,571507,559536,575670,593067,591070,608965,586576,578253,558385,583202,579704,593083
"33000","New Hampshire state total","1","CA5N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",467137,486051,484612,595497,681431,741055,793870,770574,845645,1001314,1050562,1097138,1102465,1269878
"33000","New Hampshire state total","1","CA5N","1004","524","        Insurance carriers and related activities",890396,979208,1050768,1066368,1153526,1211068,1244685,1311904,1308562,1282435,1353108,1388394,1457276,1569143
"33000","New Hampshire state total","1","CA5N","1005","525","        Funds, trusts, and other financial vehicles",13009,4618,3187,2045,3103,3238,5157,6504,3324,7442,12629,13358,17731,25334
"33000","New Hampshire state total","1","CA5N","1100","53","      Real estate and rental and leasing",607648,676847,710118,719868,699587,610866,466458,528953,585433,621635,755107,871665,841420,862212
"33000","New Hampshire state total","1","CA5N","1101","531","        Real estate",491052,555859,585279,588094,560727,462891,313584,356514,425589,465134,583236,723557,688003,697624
"33000","New Hampshire state total","1","CA5N","1102","532","        Rental and leasing services",115462,119884,"(D)",129477,135899,145129,150235,169955,157588,152810,167484,143010,148757,162062
"33000","New Hampshire state total","1","CA5N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",1134,1104,"(D)",2297,2961,2846,2639,2484,2256,3691,4387,5098,4660,2526
"33000","New Hampshire state total","1","CA5N","1200","54","      Professional, scientific, and technical services",2385293,2364009,2266378,2416885,2728259,3057431,3166279,3492441,3288113,3284484,3519279,3646828,3760076,4022244
"33000","New Hampshire state total","1","CA5N","1300","55","      Management of companies and enterprises",618539,551159,581573,793781,828653,1050125,983294,772568,764273,789681,820728,935079,883892,1007644
"33000","New Hampshire state total","1","CA5N","1400","56","      Administrative and support and waste management and remediation services",1022981,1033894,1060498,1152029,1148970,1283813,1436723,1460172,1469432,1538176,1639236,1762256,1793640,1975602
"33000","New Hampshire state total","1","CA5N","1401","561","        Administrative and support services",942678,946098,970023,1048638,1045792,1169173,1325761,1347439,1358493,1427690,1533201,1652197,1681178,1854277
"33000","New Hampshire state total","1","CA5N","1402","562","        Waste management and remediation services",80303,87796,90475,103391,103178,114640,110962,112733,110939,110486,106035,110059,112462,121325
