"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"25015","Hampshire, MA","1","CA1","2","...","Population (persons) 1/",122692,124221,126405,133501,136810,133796,135306,136673,135054,137234,138464,139082,139839,139730,141311,141279,140989,140648,141997,143610,145732,146825,146209,146734,147460,149341,150431,150522,150903,151051,151756,152364,152518,153461,154621,155019,155383,156168,156842,157615,157910,159266,160112,160351,160970,160939
"25015","Hampshire, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",3634,3853,4094,4230,4570,5091,5460,5904,6538,7146,7950,8901,9841,10766,11521,12812,13839,14897,16199,17471,18415,18478,18990,19824,20455,21242,22024,23275,24148,25493,26080,27902,28897,29711,30672,31864,32990,34299,35783,36969,36739,37265,39086,41462,41247,42490
"25017","Middlesex, MA","1","CA1","1","...","Personal income (thousands of dollars)",6395649,7024218,7512658,8132100,8785160,9437105,10056512,10713206,11627697,12740213,14073328,15830386,17937584,19923454,21710813,24735517,26834481,29031653,31273091,34559629,36131739,37252471,37945493,40346989,41821834,43637463,46531610,49734317,52860793,56748845,61038148,69191210,70585009,69522911,70142735,72883825,76492919,82702711,87493804,91874428,88821690,91032711,97503868,103067240,104018230,108881244
"25017","Middlesex, MA","1","CA1","2","...","Population (persons) 1/",1386993,1401729,1410087,1413658,1408888,1392219,1382233,1377723,1373169,1376260,1370873,1368797,1372649,1374292,1382040,1389517,1397037,1392689,1392809,1397265,1400078,1399308,1398475,1402989,1407438,1412979,1421302,1431633,1442633,1451865,1459797,1467248,1473021,1468488,1464083,1459232,1454868,1456528,1463106,1477049,1494764,1506852,1523671,1540192,1558131,1570315
"25017","Middlesex, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",4611,5011,5328,5753,6236,6778,7276,7776,8468,9257,10266,11565,13068,14497,15709,17802,19208,20846,22453,24734,25807,26622,27133,28758,29715,30883,32739,34740,36642,39087,41813,47157,47919,47343,47909,49947,52577,56781,59800,62201,59422,60413,63993,66918,66758,69337
"25019","Nantucket, MA","1","CA1","1","...","Personal income (thousands of dollars)",19990,22034,24416,27156,30150,33728,37727,41968,44279,49388,56001,66077,75036,85354,96851,113943,127202,136956,148836,171249,183175,186812,193213,218080,236712,259915,292257,316822,348550,384259,424467,461559,507191,533181,587827,636386,651379,705486,704165,706368,682959,699604,786691,870629,915823,980580
"25019","Nantucket, MA","1","CA1","2","...","Population (persons) 1/",3769,3832,3862,3768,4191,5175,5460,5293,5321,5400,5247,5100,5142,5271,5429,5633,5765,5805,5877,6004,6039,6055,6222,6392,6693,7171,7538,7909,8215,8772,9213,9503,9415,9556,9629,9732,9703,9811,9985,10170,10225,10154,10148,10342,10568,10856
"25019","Nantucket, MA","1","CA1","3","...","Per capita personal income (dollars) 2/",5304,5750,6322,7207,7194,6517,6910,7929,8322,9146,10673,12956,14593,16193,17840,20228,22065,23593,25325,28522,30332,30853,31053,34118,35367,36245,38771,40058,42428,43805,46073,48570,53871,55795,61048,65391,67132,71908,70522,69456,66793,68899,77522,84184,86660,90326
"25021","Norfolk, MA","1","CA1","1","...","Personal income (thousands of dollars)",3000138,3242499,3468125,3752072,4025852,4323202,4631460,4976430,5407679,5979864,6645147,7492194,8374411,9226708,10045876,11353360,12278969,13231282,14424193,15916122,16498548,16938969,17289328,18400922,19317319,20260985,21550149,23068387,24585284,26121473,27907385,31549371,32584706,32778151,33925429,35343704,37341489,41236536,42595239,43374679,42606189,44876303,46664084,49704983,49624252,51815891
"25021","Norfolk, MA","1","CA1","2","...","Population (persons) 1/",599751,605429,603302,607752,610064,611791,609629,608400,609151,612876,608665,606971,607104,605637,606376,608935,610211,612152,613539,615635,615329,616799,618568,623170,627499,631496,636005,639745,643464,646195,648262,650865,653137,653860,653032,652630,651538,653421,656582,661703,666301,672645,677943,682749,688709,692254
