FIPS,p_all,p_blm,p_dod,p_doe,p_nps,p_usfs,p_usfws
08117,0.7899628252788103,0.006195786864931847,0,0,0,0.7837670384138785,0
35029,0.40106604264170564,0.40106604264170564,0,0,0,0,0
04005,0.3907520430329989,0.05097755249818972,0,0,0.06552187855591186,0.2742526119788973,0
16055,0.3029498525073746,0.01415929203539823,0,0,0,0.2887905604719764,0
08069,0.4832528886938716,0.016527716834869095,0,0,0.08336989907854322,0.3833552727804593,0
06105,0.7573885658914729,0.0342781007751938,0,0,0,0.7231104651162791,0
53007,0.7904440405089587,0.011295767333160218,0,0,0.06868345884185925,0.7099454687094261,5.193456245131135e-4
48141,0.18916857360793288,0,0.18916857360793288,0,0,0,0
49019,0.7223327400272223,0.6593026908177154,0.0015705161763166161,0,0.037168882839493246,0.024290650193696996,0
53043,0.052267106347897774,0.052267106347897774,0,0,0,0,0
30073,0.10303458009880029,0.0014114326040931546,0,0,0,0.10091743119266056,7.057163020465773e-4
32023,0.9728455871425236,0.5631939873888028,0.15526209634614976,0.07473302053034968,0.00915054882061952,0.16842529882592727,0.002080635230674508
16037,0.9261230239474096,0.2526216935357646,0,0,0,0.6735013304116451,0
26043,0,0,0,0,0,0,0
41043,0.37142379119959845,0.05839049690480174,0,0,0,0.31269867826668896,3.3461602810774636e-4
55113,0.1492579908675799,0,0,0,0.0028538812785388126,0.1464041095890411,0
53047,0.45985879612781133,0.01725016376737754,0,0,5.094985078972268e-4,0.4403522818254604,0.0017468520270762064
06003,0.9208074534161491,0.040372670807453416,0,0,0,0.8804347826086957,0
27067,0.025583482944344704,0,0,0,0,0,0.025583482944344704
30031,0.4326083740198254,0.004290575528924397,0,0,0.03905903240124279,0.3891108152093505,1.4795088030773783e-4
55017,0,0,0,0,0,0,0
08093,0.5094142259414226,0.05369595536959554,0,0,0,0.45571827057182707,0
06109,0.7431379193493731,0.032192477126397834,0,0,0.2892239918671637,0.4217214503558116,0
06045,0.13456090651558072,0.055022880801917626,0,0,0,0.07953802571366311,0
31015,0,0,0,0,0,0,0
30087,0.09817316548971446,0.0723058028860915,0,0,0,0.025867362603622965,0
27061,0.1660963411424059,1.3161358252171624e-4,0,0,0,0.16596472755988417,0
06011,0.1605960264900662,0.05099337748344371,0,0,0,0.08841059602649007,0.02119205298013245
56027,0.0740577797330987,0.07347118345798505,0,0,0,5.86596275113653e-4,0
31161,0,0,0,0,0,0,0
06015,0.7094180704441042,0,0,0,0.03560490045941807,0.6738131699846861,0
06095,0.023346303501945526,0.0034587116299178555,0.01124081279723303,0,0,0,0.00864677907479464
08015,0.778657616892911,0.08672699849170437,0,0,0,0.6919306184012066,0
30063,0.5158471563981043,0.01273696682464455,0,0,0,0.5031101895734598,0
38023,0.012855007473841554,0,0,0,0,0,0.012855007473841554
49053,0.7470148065594651,0.4085336729820092,0,0,0.08533672982009234,0.25314440375736347,0
49011,0.10655235762400489,6.12369871402327e-4,0.014084507042253521,0,0,0.09185548071034905,0
53071,0.020178041543026704,2.967359050445104e-4,0,0,2.967359050445104e-4,0.0026706231454005935,0.01691394658753709
08113,0.595998805613616,0.3836966258584652,0,0,0,0.21230217975515078,0
56031,0.11013538236370289,0.06110501280643981,0.048115623856567875,0,0,9.147457006952067e-4,0
16005,0.2592716338122285,0.10324089542265286,0,0,0,0.15603073838957568,0
53021,0.03473491773308958,0.0295551492992078,0,0.004570383912248629,0,0,6.093845216331506e-4
26109,0,0,0,0,0,0,0
08089,0.22007958371594735,0.004897459442913988,3.0609121518212427e-4,0,9.182736455463728e-4,0.21395775941230485,0
31117,0,0,0,0,0,0,0
55021,0.008678881388621022,9.643201542912247e-4,0,0,0,0,0.007714561234329798
55135,0,0,0,0,0,0,0
27167,0.005186721991701245,0,0,0,0,0,0.005186721991701245
35023,0.42088714205502525,0.38652442448062885,0,0,0,0.034362717574396406,0
41063,0.5795858350692317,0.00869991422619777,0,0,0,0.5708859208430339,0
04007,0.5764279967819791,0.020353982300884955,0,0,4.0225261464199515e-4,0.5556717618664522,0
41049,0.1576973560847553,0.003750234389649353,0.042565160322520154,0,0,0.10988186761672604,0.0015000937558597412
08073,0.0010425975573428656,0.0010425975573428656,0,0,0,0,0
16033,0.6302557433896836,0.30147377546597315,0,0.011703511053315995,0,0.31707845687039443,0
35003,0.6256684491978609,0.13123885918003564,0,0,1.1140819964349375e-4,0.4943181818181818,0
35011,0.024325666059904022,0.024325666059904022,0,0,0,0,0
46015,0.0027223230490018148,9.074410163339383e-4,0,0,0,0,0.0018148820326678765
31061,0.005361930294906166,0,0,0,0,0,0.005361930294906166
06035,0.5728672015719666,0.34485017193384643,0.009906664483379728,0,0.007286720157196659,0.2108236449975438,0
16043,0.5839887074006856,0.12119378907037709,0,0,0.030248033877797943,0.43174027021576933,8.066142367412785e-4
30071,0.39007514321851056,0.3262406070976862,0,0,0,0,0.06383453612082435
49001,0.7713646532438478,0.686055182699478,0,0,0,0.08530947054436987,0
31149,0.004216174779609045,3.832886163280951e-4,0,0,0,0,0.0038328861632809506
31183,0,0,0,0,0,0,0
16047,0.5379382522239665,0.5374149659863946,0,0,0,0,5.232862375719519e-4
55139,0.006666666666666667,0,0,0,0,0,0.006666666666666667
41071,0.12688172043010754,0.07096774193548387,0,0,0,0.0543010752688172,0.0016129032258064516
35015,0.5784448728541265,0.5116129624529514,0,0,0.0172587900486551,0.04957312035251997,0
30007,0.356851677641894,0.09031044214487301,0.026967701473816243,0,0,0.23957353402320478,0
56005,0.11901317904210865,0.07312761170041787,0,0,0,0.045885567341690775,0
16057,0.15598290598290598,3.5612535612535614e-4,0,0,0,0.15562678062678062,0
38013,0.048221614227086186,0,0,0,0,0,0.048221614227086186
06061,0.3907928388746803,0.02506393861892583,2.557544757033248e-4,0,0,0.36547314578005113,0
27041,0.024154589371980676,0,0,0,0,0,0.024154589371980676
55097,0,0,0,0,0,0,0
16081,0.3431034482758621,0.02586206896551724,0,0,0,0.31724137931034485,0
31121,0,0,0,0,0,0,0
55035,0,0,0,0,0,0,0
38001,0,0,0,0,0,0,0
01061,0,0,0,0,0,0,0
30027,0.17063210227272727,0.12517755681818182,0,0,0,0.03391335227272727,0.011541193181818182
08029,0.5557042489126798,0.2934091669454667,0,0,0,0.2619605219136835,3.3456005352960856e-4
30003,0.009436151287802614,0.00850800525949416,0,0,9.281460283084539e-4,0,0
30085,0.004433497536945812,0.0031198686371100163,0,0,0,0,0.0013136288998357964
22099,0.013213780084945729,0,0,0,0,0,0.013213780084945729
31171,0.17522985397512167,5.408328826392645e-4,0,0,0,0.1746890210924824,0
06007,0.14707903780068726,0.01443298969072165,0,0,0,0.12875143184421534,0.0038946162657502864
27053,0.005060088551549652,0,6.325110689437065e-4,0,0,0,0.004427577482605946
08099,7.053844345168116e-4,7.053844345168116e-4,0,0,0,0,0
53057,0.42509951812277397,2.0951183741881415e-4,0,0,0.11187932118164676,0.3130106851037084,0
06019,0.39068447196955036,0.04070705115798981,7.74143603638475e-4,0,0.09212308883297851,0.25708018837494356,0
29186,0.034901365705614563,0,0,0,0,0.03338391502276176,0.0015174506828528073
31069,0.041798463624039765,0,0,0,0,0,0.041798463624039765
49039,0.5163776493256262,0.13198458574181118,0,0,0,0.38439306358381503,0
30077,0.5042961004626569,0.06295439524124256,0,0,8.261731658955717e-4,0.43721083939193656,0.003304692663582287
27101,0.0053705692803437165,0,0,0,0,0,0.0053705692803437165
08101,0.07731875904195468,0.010126989230027326,0.04597331618710818,0,0,0.02121845362481916,0
55059,0,0,0,0,0,0,0
55131,0,0,0,0,0,0,0
06005,0.2193713919178961,0.02245028864656831,0,0,0,0.19692110327132778,0
27157,0.01058574453069866,0,0,0,0,0,0.01058574453069866
55101,0,0,0,0,0,0,0
49031,0.7402206619859579,0.33901705115346037,0,0,0,0.4012036108324975,0
04012,0.7547105173004454,0.5665467625899281,0.13591983556012333,0,0,0,0.05224391915039397
16039,0.69125751503006,0.2940881763527054,0.003006012024048096,0,0,0.3941633266533066,0
06091,0.6933226709316274,0.005597760895641743,0,0,0,0.6877249100359856,0
49021,0.5766176127073114,0.45631861714552674,0,0,0.004438215370240598,0.11586078019154403,0
30095,0.17477592829705504,0.0049082373026035,0,0,0,0.16688006828851898,0.002987622705932565
30013,0.12793845277105,0.014247043738424277,0.0019945861233793987,0,0,0.10443083060264995,0.007265992306596381
35007,0.033705562954615305,4.0979407847556605e-4,0,0,0,0.032168835160331935,0.0011269337158078066
56033,0.27851941747572817,0.03200849514563107,0,0,0,0.24651092233009708,0
04013,0.5279302686166869,0.29384402631689227,0.12341281481791895,0,0,0.11067342748187571,0
55117,0.002232142857142857,0,0,0,0,0,0.002232142857142857
06079,0.2196169471851422,0.11503192106790482,0.014509576320371444,0,0,0.08891468369123622,0.0011607661056297156
08123,0.07519014152305767,9.62741888899586e-5,0,0,0,0.07509386733416772,0
46093,0.03994246514715645,0.01781367559194512,0.0017703031644169065,0,0,0.020358486390794423,0
08077,0.7243299686738601,0.46014618865297596,0,0,0.009629887457941756,0.25455389256294236,0
55073,0,0,0,0,0,0,0
06055,0.07367910809500727,0.07125545322346098,0,0,0,0,0.0024236548715462916
08067,0.3878898247211473,0.020942408376963352,0,0,0,0.36694741634418393,0
08023,0.007861635220125786,0.0047169811320754715,0,0,0,0.0031446540880503146,0
16029,0.394867371145137,0.06534397239594565,0,0,0,0.32887642872546907,6.469700237222342e-4
27163,0.002737226277372263,0,0,0,0.002737226277372263,0,0
04025,0.498645630375897,0.11633322244927054,0,0,2.851304471795847e-4,0.38202727747944687,0
06001,0.06262729124236252,0,0.003054989816700611,0,0,0,0.05957230142566192
16059,0.9034703504043127,0.19567048517520216,0,0,0,0.7077998652291105,0
38059,0,0,0,0,0,0,0
48109,0.025214321734745335,1.0085728693898134e-4,0,0,0.024911749873928392,2.0171457387796267e-4,0
01117,0,0,0,0,0,0,0
35013,0.7230878186968839,0.45690004046944555,0.24524484014569,0,0.02094293808174828,0,0
32005,0.5174897119341564,0.3441358024691358,0,0,0,0.17335390946502058,0
40031,0.2185734463276836,0,0.13453389830508475,0,0,0,0.08403954802259887
48311,0.0107095046854083,0,0.0107095046854083,0,0,0,0
48363,3.9184952978056425e-4,0,3.9184952978056425e-4,0,0,0,0
48029,0.05558968058968059,0,0.05528255528255528,0,3.071253071253071e-4,0,0
40047,0.0032763014197306154,0,0.0032763014197306154,0,0,0,0
35009,0.006304824561403508,0,0.006304824561403508,0,0,0,0
48355,0.0062959076600209865,0,0.0062959076600209865,0,0,0,0
48485,0.011585365853658536,0,0.011585365853658536,0,0,0,0
48027,0.0885896527285613,0,0.0885896527285613,0,0,0,0
48091,0,0,0,0,0,0,0
48099,0.22279035792549307,0,0.22279035792549307,0,0,0,0
40065,0.007582938388625593,0,0.007582938388625593,0,0,0,0
40109,0.00967221923696937,0,0.00967221923696937,0,0,0,0
48367,0.006779661016949152,0,0.006779661016949152,0,0,0,0
48451,9.995002498750624e-4,0,9.995002498750624e-4,0,0,0,0
48273,0.05976398934145413,0,0.006471259992386753,0,0.053292729349067376,0,0
48439,0.0029991431019708655,0,0.0029991431019708655,0,0,0,0
48021,0.02028485110056107,0,0.02028485110056107,0,0,0,0
48249,0.0031194295900178253,0,0.0031194295900178253,0,0,0,0
48441,0.009243697478991597,0,0.009243697478991597,0,0,0,0
48465,0.0020187626172663577,0,0.0020187626172663577,0,0,0,0
12091,0.3964313421256788,0,0.382467028704422,0,0.013576415826221877,3.878975950349108e-4,0
13267,0.02773246329526917,0,0.02773246329526917,0,0,0,0
28035,0.2268976897689769,0,0.0594059405940594,0,0,0.1674917491749175,0
12095,3.8022813688212925e-4,0,0,0,0,0,3.8022813688212925e-4
01053,0.04914703493095045,0,0.0012185215272136475,0,0,0.0479285134037368,0
37093,0.3526570048309179,0,0.3526570048309179,0,0,0,0
12009,0.2143281807372176,0,0.024078478002378122,0,0.03299643281807372,0,0.15725326991676575
05045,0.020327498588368152,0,0.020327498588368152,0,0,0,0
37085,0.042071197411003236,0,0.042071197411003236,0,0,0,0
37153,0.009607686148919135,0,0.008006405124099279,0,0,0,0.0016012810248198558
45015,0.2671514385077458,0,0.021498577300031615,0,0,0.2456528612077142,0
45079,0.1092896174863388,0,0.1092896174863388,0,0,0,0
13153,0.02738336713995943,0,0.02738336713995943,0,0,0,0
13189,0.026988636363636364,0,0.026988636363636364,0,0,0,0
12031,0.09990958408679927,0,0.019891500904159132,0,0.08001808318264014,0,0
37103,0.11900958466453675,0,0.003194888178913738,0,0,0.11581469648562301,0
21221,0.285140562248996,0,0.07309236947791165,0,0,0.21204819277108433,0
51550,0.2570145903479237,0,0.026936026936026935,0,0,0,0.23007856341189675
01103,0.008333333333333333,0,0.001282051282051282,0,0,0,0.007051282051282051
37133,0.23969319271332692,0,0.23873441994247363,0,0,9.587727708533077e-4,0
13191,0.07980845969672785,0,0.03192338387869114,0,0,0,0.047885075818036714
13245,0.20809248554913296,0,0.20809248554913296,0,0,0,0
01031,0.036394176931690926,0,0.036394176931690926,0,0,0,0
13197,0.006289308176100629,0,0.006289308176100629,0,0,0,0
37165,0.02127659574468085,0,0.02127659574468085,0,0,0,0
13085,0.13553113553113555,0,0.09340659340659341,0,0,0.04212454212454213,0
13095,0.016166281755196306,0,0.016166281755196306,0,0,0,0
29145,0.011735639283508337,0,0.010500308832612723,0,6.176652254478073e-4,0,6.176652254478073e-4
13047,0.024999999999999998,0,0.015909090909090907,0,0,0.00909090909090909,0
28087,0.01350337584396099,0,0.01350337584396099,0,0,0,0
28039,0.05187549880287311,0,0.004788507581803671,0,0,0.047086991221069435,0
28163,0.05617056170561706,0,0,0,0,0.004510045100451004,0.05166051660516605
12033,0.03327965646806226,0,0.017713365539452495,0,0.015566290928609769,0,0
21047,0.030367607884922748,0,0.030367607884922748,0,0,0,0
48203,0.026171380329252848,0,0.014352047277332207,0,0,0,0.011819333051920641
47017,0.025510204081632654,0,0.025510204081632654,0,0,0,0
28095,0,0,0,0,0,0,0
01045,0.12312925170068027,0,0.12312925170068027,0,0,0,0
13187,0.6761768901569187,0,0.3651925820256776,0,0,0.31098430813124106,0
28041,0.07303974221267455,0,0,0,0,0.07303974221267455,0
47157,0.0028999516674722086,0,0.0028999516674722086,0,0,0,0
01101,0.005306319343945972,0,0.005306319343945972,0,0,0,0
40143,0,0,0,0,0,0,0
37125,0.006597031335898846,0,0.006597031335898846,0,0,0,0
22043,0.3395904436860068,0,0.005119453924914676,0,0,0.33447098976109213,0
13039,0.11521252796420582,0,0.03970917225950783,0,0.07550335570469799,0,0
12069,0.11339858251771853,0,0,0,0,0.11339858251771853,0
48277,0.01108829568788501,0,0.01108829568788501,0,0,0,0
51810,0.13580246913580246,0,0.04938271604938271,0,0,0,0.08641975308641975
13111,0.8328530259365994,0,0.41882804995196926,0,0,0.4140249759846302,0
40121,0.05173393973848778,0,0.05173393973848778,0,0,0,0
47161,0.3056426332288401,0,0.07993730407523511,0,0.0023510971786833857,0.20219435736677116,0.02115987460815047
13123,0.4726457399103139,0,0.2681614349775785,0,0,0.20448430493273542,0
28111,0.6808762581409118,0,0.28537596210775606,0,0,0.39550029603315573,0
12055,0.07837648705388384,0,0.07592722183344996,0,0,0,0.00244926522043387
22115,0.29316805995964257,0,0.19285096569616605,0,0,0.1003170942634765,0
13053,0.7511961722488039,0,0.7511961722488039,0,0,0,0
13063,0.016129032258064516,0,0.016129032258064516,0,0,0,0
22085,0.01643730886850153,0,0.01643730886850153,0,0,0,0
37191,0.009046624913013222,0,0.009046624913013222,0,0,0,0
22015,0.04459991254919108,0,0.043288150415391344,0,0,0,0.0013117621337997377
51710,0.10795454545454546,0,0.10795454545454546,0,0,0,0
28121,0,0,0,0,0,0,0
37143,0.0069605568445475635,0,0.0069605568445475635,0,0,0,0
37055,0.3328045685279188,0,0.05901015228426396,0,0.02950507614213198,0,0.24428934010152284
37053,0.10121107266435986,0,0.0025951557093425604,0,0,0,0.0986159169550173
13163,0.012536873156342183,0,0.012536873156342183,0,0,0,0
22071,0.11208791208791208,0,0.001098901098901099,0,0,0,0.11098901098901098
22075,0.06193272824345969,0,0.005339028296849973,0,5.339028296849973e-4,0,0.05605979711692472
05131,0.21594918842625266,0,0.1616090331686662,0,0,0.05434015525758645,0
05047,0.2807788944723618,0,0.02135678391959799,0,0,0.2594221105527638,0
12083,0.2595596755504056,0,0.005330243337195829,0,0,0.25422943221320976,0
01073,3.3886818027787193e-4,0,3.3886818027787193e-4,0,0,0,0
13185,0.01198501872659176,0,0.01198501872659176,0,0,0,0
12019,0.17717003567181927,0,0.17717003567181927,0,0,0,0
47051,0.043824701195219126,0,0.043824701195219126,0,0,0,0
28069,0.0045362903225806455,0,0.0045362903225806455,0,0,0,0
28097,0,0,0,0,0,0,0
40101,0.057971014492753624,0,0.057971014492753624,0,0,0,0
40135,0,0,0,0,0,0,0
13021,0.01779935275080906,0,0,0,0.0048543689320388345,0,0.012944983818770227
47053,0.03205128205128205,0,0.03205128205128205,0,0,0,0
45019,0.1788732394366197,0,0.004929577464788733,0,3.5211267605633805e-4,0.09612676056338028,0.07746478873239436
13029,0.36228287841191065,0,0.36228287841191065,0,0,0,0
47163,0.14425645592163847,0,0,0,0,0.14425645592163847,0
37049,0.15956926089084678,0,0.020558002936857563,0,0,0.13901125795398922,0
47093,0,0,0,0,0,0,0
13109,0.14623655913978495,0,0.14623655913978495,0,0,0,0
13173,0.035916824196597356,0,0.013232514177693762,0,0,0,0.022684310018903593
01089,0.07863571766935101,0,0.07247749881572714,0,0,0,0.006158218853623875
47125,0.12526997840172785,0,0.12526997840172785,0,0,0,0
13179,0.34227240649259,0,0.3415666901905434,0,0,0,7.057163020465773e-4
12057,0.007402422611036339,0,0.007402422611036339,0,0,0,0
05119,0.05854355069014755,0,0.05854355069014755,0,0,0,0
45075,0.003467406380027739,0,0.0031206657420249652,0,0,0,3.4674063800277393e-4
13215,0.35665529010238906,0,0.35665529010238906,0,0,0,0
12086,0.41865189289012006,0,0.0014773776546629731,0,0.41717451523545707,0,0
47031,0.08091468777484609,0,0.08091468777484609,0,0,0,0
45085,0.007878446820483961,0,0.007878446820483961,0,0,0,0
13263,9.84251968503937e-4,0,9.84251968503937e-4,0,0,0,0
37051,0.11052322163433274,0,0.11052322163433274,0,0,0,0
45013,0.06026785714285714,0,0.03180803571428571,0,0,0,0.028459821428571428
45051,0.042352941176470586,0,0.005378151260504202,0,0,0,0.03697478991596639
51740,0.05042016806722689,0,0.05042016806722689,0,0,0,0
28075,0.016224986479177934,0,0.016224986479177934,0,0,0,0
28043,0.04623287671232877,0,0.045376712328767124,0,0,0,8.561643835616438e-4
28099,6.747638326585695e-4,0,6.747638326585695e-4,0,0,0,0
28055,0.0027726432532347504,0,0.0027726432532347504,0,0,0,0
01035,8.908685968819599e-4,0,8.908685968819599e-4,0,0,0,0
13051,0.08558211256746337,0,0.017733230531996914,0,0.016962220508866616,0,0.05088666152659985
13183,0.12547169811320755,0,0.12547169811320755,0,0,0,0
22119,0.06316447779862414,0,0.03189493433395872,0,0,0.031269543464665414,0
37031,0.1664259927797834,0,0.020938628158844765,0,0.04043321299638989,0.08014440433212996,0.024909747292418773
01113,0.03041144901610018,0,0.03041144901610018,0,0,0,0
47073,0.01937984496124031,0,0.01937984496124031,0,0,0,0
12113,0.12557226945716154,0,0.09581425768476128,0,0.029758011772400263,0,0
12093,4.317789291882556e-4,0,4.317789291882556e-4,0,0,0,0
05069,0.023089840470193114,0,0.023089840470193114,0,0,0,0
28059,0.11720321931589538,0,0,0,0.002012072434607646,0.04778672032193159,0.06740442655935613
12007,0.0012658227848101266,0,0.0012658227848101266,0,0,0,0
40021,4.965243296921549e-4,0,0,0,0,0,4.965243296921549e-4
13291,0.89198606271777,0,0.4099883855981417,0,0,0.4819976771196283,0
37095,0.21077091306724985,0,8.201202843083652e-4,0,0.007381082558775287,0,0.2025697102241662
01069,6.697923643670462e-4,0,6.697923643670462e-4,0,0,0,0
37119,0,0,0,0,0,0,0
28047,0.1864406779661017,0,0.007822685788787484,0,0,0.17861799217731422,0
01015,0.16856060606060605,0,0.09027777777777778,0,0,0.05555555555555555,0.022727272727272728
13067,0.020994475138121547,0,0.0077348066298342545,0,0.013259668508287293,0,0
48037,0.03144140465496121,0,0.03144140465496121,0,0,0,0
37019,0.019365471775854966,0,0.019365471775854966,0,0,0,0
37167,0.0038095238095238095,0,0,0,0,0.0038095238095238095,0
13073,0.011083743842364532,0,0.011083743842364532,0,0,0,0
31035,0.02356902356902357,0,0.0053872053872053875,0,0,0,0.01818181818181818
20061,0.07607607607607608,0,0.07607607607607608,0,0,0,0
31001,0.004791238877481177,0,0.0034223134839151265,0,0,0,0.0013689253935660506
38067,0.0034059945504087193,0,3.405994550408719e-4,0,0,0,0.0030653950953678476
46099,0.00946969696969697,0,4.734848484848485e-4,0,0,0,0.008996212121212122
38017,0.003287310979618672,0,2.1915406530791147e-4,0,0,0,0.0030681569143107606
20169,0.07293354943273905,0,0.07293354943273905,0,0,0,0
20161,0.20401948842874543,0,0.20401948842874543,0,0,0,0
38005,0.011976047904191617,0,0,0,0,0,0.011976047904191617
38071,0.023873470605789315,0,0.0029841838257236644,0,0,0,0.02088928678006565
08005,0.006304558680892337,0,0.006304558680892337,0,0,0,0
08031,0,0,0,0,0,0,0
20113,8.576329331046312e-4,0,8.576329331046312e-4,0,0,0,0
31109,4.5599635202918376e-4,0,4.5599635202918376e-4,0,0,0,0
38035,0.013989776701641109,0,0.0053806833467850415,0,0,0,0.008609093354856066
20173,0.004206500956022944,0,0.004206500956022944,0,0,0,0
53035,0.023319615912208505,0,0.023319615912208505,0,0,0,0
06077,0.001621183463928668,0,0.0013509862199405566,0,0,0,2.701972439881113e-4
20027,0,0,0,0,0,0,0
38027,0.03335318642048839,0,0.022036926742108397,0,0,0,0.011316259678379988
51670,0,0,0,0,0,0,0
42075,0.054968287526427066,0,0.052854122621564484,0,0.0021141649048625794,0,0
26077,0.015312916111850865,0,0.015312916111850865,0,0,0,0
50015,0,0,0,0,0,0,0
11001,0.055865921787709494,0,0.0335195530726257,0,0.0223463687150838,0,0
18005,0.09990485252140818,0,0.09990485252140818,0,0,0,0
51099,0.0351288056206089,0,0.03044496487119438,0,0,0,0.00468384074941452
55025,0.002819548872180451,0,3.132832080200501e-4,0,3.132832080200501e-4,0,0.0021929824561403508
39003,9.442870632672333e-4,0,9.442870632672333e-4,0,0,0,0
36067,4.743833017077799e-4,0,4.743833017077799e-4,0,0,0,0
19193,0,0,0,0,0,0,0
36083,0,0,0,0,0,0,0
51013,0.057971014492753624,0,0.028985507246376812,0,0.028985507246376812,0,0
42069,0,0,0,0,0,0,0
39155,0.00423728813559322,0,0.00423728813559322,0,0,0,0
39049,0.002102312543798178,0,0.002102312543798178,0,0,0,0
10001,0.06148867313915858,0,0.008414239482200648,0,0,0,0.05307443365695793
21093,0.14487415592387967,0,0.14487415592387967,0,0,0,0
26079,0.11434370771312584,0,0.11434370771312584,0,0,0,0
18055,0.008492569002123142,0,0.008492569002123142,0,0,0,0
39173,0,0,0,0,0,0,0
51033,0.21231422505307856,0,0.21231422505307856,0,0,0,0
24005,0.013173652694610778,0,0.013173652694610778,0,0,0,0
36079,0.00625,0,0,0,0.00625,0,0
29510,0,0,0,0,0,0,0
39057,0.024231127679403542,0,0.024231127679403542,0,0,0,0
42101,0.008219178082191782,0,0.005479452054794521,0,0,0,0.0027397260273972603
18003,0,0,0,0,0,0,0
51121,0.08415841584158416,0,0.0049504950495049506,0,0,0.07920792079207921,0
29095,0.011875,0,0.01,0,0,0,0.001875
36065,6.13685179502915e-4,0,6.13685179502915e-4,0,0,0,0
34015,0,0,0,0,0,0,0
19049,0.009204470742932281,0,0.009204470742932281,0,0,0,0
51135,0.11041405269761606,0,0.11041405269761606,0,0,0,0
18081,0.01920768307322929,0,0.01920768307322929,0,0,0,0
23019,0.005195367464011256,0,1.0823682216690118e-4,0,0,0,0.005087130641844355
25013,0.005991611743559017,0,0.005991611743559017,0,0,0,0
51061,0.008933889219773675,0,0.008338296605122097,0,5.955926146515784e-4,0,0
25017,0.0153015301530153,0,0.0013501350135013501,0,0.0013501350135013501,0,0.012601260126012601
36063,0.0021629416005767843,0,0.0021629416005767843,0,0,0,0
51730,0.05660377358490566,0,0,0,0.05660377358490566,0,0
09003,5.107252298263534e-4,0,5.107252298263534e-4,0,0,0,0
31153,0.019696969696969695,0,0.019696969696969695,0,0,0,0
51179,0.17647058823529413,0,0.17647058823529413,0,0,0,0
34005,0.06188925081433225,0,0.05351326198231736,0,0,0,0.00837598883201489
24017,0.016638935108153077,0,0.013311148086522463,0,0.0033277870216306157,0,0
24025,0.16825396825396827,0,0.16825396825396827,0,0,0,0
24037,0.027124773960216998,0,0.027124773960216998,0,0,0,0
19057,0.06902654867256637,0,0.06902654867256637,0,0,0,0
51111,0,0,0,0,0,0,0
31155,0.0035478966041561076,0,0.0035478966041561076,0,0,0,0
36045,0.09617918313570488,0,0.09617918313570488,0,0,0,0
18061,0.002407704654895666,0,0.002407704654895666,0,0,0,0
25001,0.19393511988716503,0,0.05853314527503526,0,0.09449929478138223,0,0.04090267983074753
24003,0.05441055234954658,0,0.0247320692497939,0,0,0,0.02967848309975268
51700,0.10927152317880795,0,0.10927152317880795,0,0,0,0
36089,0,0,0,0,0,0,0
34027,0.04959349593495935,0,0.01951219512195122,0,0.004878048780487805,0,0.025203252032520326
51053,0.04311649016641453,0,0.039334341906202726,0,0.0037821482602118004,0,0
17097,0.00411522633744856,0,0.00411522633744856,0,0,0,0
50007,0.028142589118198873,0,0.028142589118198873,0,0,0,0
19153,0.056467498358502954,0,0.056467498358502954,0,0,0,0
51149,0.059888579387186634,0,0.03203342618384401,0,0.004178272980501393,0,0.023676880222841225
26137,0.01827485380116959,0,0.01827485380116959,0,0,0,0
51153,0.12186788154897495,0,0.09908883826879271,0,0.02050113895216401,0,0.002277904328018223
24033,0.04510108864696734,0,0.02021772939346812,0,0.012441679626749611,0,0.012441679626749611
42043,0.021394064872325744,0,0.01725327812284334,0,0.004140786749482402,0,0
44009,0.01634320735444331,0,0,0,0,0,0.01634320735444331
36091,0.01237396883593034,0,0,0.007332722273143905,0.005041246562786435,0,0
36071,0.03571428571428571,0,0.03021978021978022,0,0.005036630036630037,0,4.578754578754579e-4
33013,0.0016286644951140066,0,0.0016286644951140066,0,0,0,0
34025,0.048760991207034365,0,0.03916866506794564,0,0.009592326139088728,0,0
29165,0.0018484288354898336,0,0.0018484288354898336,0,0,0,0
36103,0.024564676616915426,0,0,0,0.020211442786069653,0,0.004353233830845771
42133,0.0012975778546712802,0,0.0012975778546712802,0,0,0,0
29215,0.06777996070726915,0,0,0,0.0013097576948264572,0.06647020301244269,0
54039,0,0,0,0,0,0,0
23031,0.025231910946196662,0,3.7105751391465676e-4,0,0,0.0055658627087198514,0.019294990723562153
39095,0.02074235807860262,0,0.001091703056768559,0,0,0,0.019650655021834062
18167,9.615384615384616e-4,0,9.615384615384616e-4,0,0,0,0
19163,0.0032336297493936947,0,0.002425222312045271,0,0,0,8.084074373484236e-4
24021,0.025128498001142203,0,0.0028555111364934323,0,0.02227298686464877,0,0
51095,0.012145748987854251,0,0.012145748987854251,0,0,0,0
39123,0.02125147579693034,0,0.0023612750885478157,0,0,0,0.018890200708382526
54071,0.30070690592713434,0,0,0,0,0.30070690592713434,0
18103,0.00511770726714432,0,0.00511770726714432,0,0,0,0
19015,0.02356902356902357,0,0.022222222222222223,0,0,0,0.0013468013468013469
20043,0,0,0,0,0,0,0
24029,0.008567931456548347,0,0,0,0,0,0.008567931456548347
44005,0.014462809917355372,0,0.012396694214876033,0,0,0,0.002066115702479339
42041,0.01127554615926709,0,0.0035236081747709656,0,0.007751937984496124,0,0
