"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"56000","Wyoming state total","7","CA5N","534","314","          Textile product mills",2778,2915,2278,2489,2079,2395,3112,3150,2665,3063,3189,3477,3764,"(D)"
"56000","Wyoming state total","7","CA5N","535","315","          Apparel manufacturing",4185,1923,"(D)",1321,1363,1448,973,789,426,"(D)","(D)","(D)","(D)","(D)"
"56000","Wyoming state total","7","CA5N","536","316","          Leather and allied product manufacturing","(D)",2284,2844,2381,1808,2432,1914,1694,1560,"(D)",1090,1370,1517,1612
"56000","Wyoming state total","7","CA5N","537","322","          Paper manufacturing","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)","(L)","(L)","(L)"
"56000","Wyoming state total","7","CA5N","538","323","          Printing and related support activities",11573,10320,10806,11524,12368,12929,"(D)",13064,10456,10953,12196,12756,12397,12052
"56000","Wyoming state total","7","CA5N","539","324","          Petroleum and coal products manufacturing",80829,71411,76584,81298,83861,106289,116433,128212,126338,129961,147281,147785,168943,199938
"56000","Wyoming state total","7","CA5N","541","325","          Chemical manufacturing",147865,138500,125767,125681,134142,143955,151439,160207,158077,162920,180933,190103,196995,206799
"56000","Wyoming state total","7","CA5N","542","326","          Plastics and rubber products manufacturing",9320,9945,16881,17770,20341,22080,23740,23651,18168,17546,18878,14377,14963,13092
"56000","Wyoming state total","7","CA5N","600","42","      Wholesale trade",365015,384062,387244,429735,453159,534881,602675,683366,622755,619603,668191,714585,739962,805160
"56000","Wyoming state total","7","CA5N","700","44-45","      Retail trade",787204,819339,851676,880331,925881,1040254,1120863,1135105,1098585,1087439,1097998,1152571,1159669,1180160
"56000","Wyoming state total","7","CA5N","701","441","        Motor vehicle and parts dealers",165388,171401,179077,188398,200434,226898,246635,237318,213868,224871,240141,254123,260553,270869
"56000","Wyoming state total","7","CA5N","702","442","        Furniture and home furnishings stores",24645,24638,25685,25651,26629,30078,31473,31272,27693,27018,26227,26911,28224,28494
"56000","Wyoming state total","7","CA5N","703","443","        Electronics and appliance stores",19660,23713,25117,25792,26259,26691,29685,36818,37364,38522,41060,38777,39051,40379
"56000","Wyoming state total","7","CA5N","704","444","        Building material and garden equipment and supplies dealers",68879,78486,76792,80939,88342,103855,116195,121656,112405,109580,108283,110805,117754,120844
"56000","Wyoming state total","7","CA5N","705","445","        Food and beverage stores",121811,124393,122115,118289,118227,127374,133868,139929,142648,141568,138125,145486,157033,161041
"56000","Wyoming state total","7","CA5N","706","446","        Health and personal care stores",25601,26468,29791,32341,34939,38736,40238,39097,39262,38386,38920,41048,41243,41600
"56000","Wyoming state total","7","CA5N","707","447","        Gasoline stations",91776,90601,95926,98729,102586,117040,126765,127983,125857,126745,124007,131666,130496,132225
"56000","Wyoming state total","7","CA5N","708","448","        Clothing and clothing accessories stores",29848,30132,30983,33002,33201,38086,38951,39487,39824,40257,38919,38587,38146,39314
"56000","Wyoming state total","7","CA5N","709","451","        Sporting goods, hobby, musical instrument, and book stores",24146,24381,25312,27399,29665,33114,34367,36059,34984,34561,33248,34966,37989,39107
"56000","Wyoming state total","7","CA5N","711","452","        General merchandise stores",104634,112671,122266,124209,133132,150862,171293,179326,183788,174853,181942,181360,177331,179520
"56000","Wyoming state total","7","CA5N","712","453","        Miscellaneous store retailers",58089,58117,60903,62837,65215,73168,77340,74443,73534,70620,70751,69625,69448,72891
"56000","Wyoming state total","7","CA5N","713","454","        Nonstore retailers",52727,54338,57709,62745,67252,74352,74053,71717,67358,60458,56375,79217,62401,53876
"56000","Wyoming state total","7","CA5N","800","48-49","      Transportation and warehousing","(D)","(D)",617045,678232,743377,887832,994877,1108266,1038764,1019949,1071142,1068072,1109041,1185676
"56000","Wyoming state total","7","CA5N","801","481","        Air transportation",16617,23375,23375,22713,24129,28061,34549,36200,35680,40081,41083,42139,48871,42231
"56000","Wyoming state total","7","CA5N","802","482","        Rail transportation",226568,218096,"(D)","(D)","(D)",296707,296194,295855,258140,252819,271657,279104,261840,273349
"56000","Wyoming state total","7","CA5N","803","483","        Water transportation",350,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"56000","Wyoming state total","7","CA5N","804","484","        Truck transportation",192398,198341,203800,227445,255969,313420,353424,360633,312973,316724,372182,399286,415299,447432
"56000","Wyoming state total","7","CA5N","805","485","        Transit and ground passenger transportation",16474,17755,21915,23600,24192,28793,29047,27544,27928,27697,28757,29127,28624,30633
"56000","Wyoming state total","7","CA5N","806","486","        Pipeline transportation",54653,54162,62580,75032,84078,109197,140840,239694,260123,235633,203114,158081,184381,193464
"56000","Wyoming state total","7","CA5N","807","487","        Scenic and sightseeing transportation","(D)","(D)",875,721,615,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1116
"56000","Wyoming state total","7","CA5N","808","488","        Support activities for transportation",46894,49489,36574,38514,35193,37715,43483,47554,45630,46211,52134,55369,59990,71850
"56000","Wyoming state total","7","CA5N","809","492","        Couriers and messengers",29089,"(D)",32186,34552,35634,37310,40855,42488,42072,43278,43870,45888,47423,"(D)"
"56000","Wyoming state total","7","CA5N","811","493","        Warehousing and storage",3899,"(D)",12630,"(D)","(D)",34623,54273,55987,54548,55786,56841,57275,60679,73836
"56000","Wyoming state total","7","CA5N","900","51","      Information","(D)","(D)",179031,197487,194508,202685,209534,211632,216092,213551,220500,235651,240272,246641
"56000","Wyoming state total","7","CA5N","901","511","        Publishing industries (except Internet)",42189,41531,43971,47175,48055,49511,51078,49124,46214,43914,46305,46572,44630,45332
"56000","Wyoming state total","7","CA5N","902","512","        Motion picture and sound recording industries",7018,8170,7565,7239,8480,8802,10547,9786,11740,11767,12855,14852,16010,17029
"56000","Wyoming state total","7","CA5N","903","515","        Broadcasting (except Internet)",20285,23509,27014,31221,28153,26459,26937,27922,26992,27597,28118,32094,34799,35642
"56000","Wyoming state total","7","CA5N","904","516","        Internet publishing and broadcasting 8/","(D)","(D)",2358,2898,3630,"(D)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"56000","Wyoming state total","7","CA5N","905","517","        Telecommunications",74305,75628,79051,87766,83291,89204,104056,106563,114731,114588,117855,125559,125468,126423
"56000","Wyoming state total","7","CA5N","906","518","        Data processing, hosting, and related services",11780,13796,18033,20303,22106,21074,10879,10106,10801,11160,11360,11845,14643,16978
"56000","Wyoming state total","7","CA5N","907","519","        Other information services 8/",882,1016,1039,885,793,"(D)",6037,8131,5614,4525,4007,4729,4722,5237
"56000","Wyoming state total","7","CA5N","1000","52","      Finance and insurance",342913,370548,388884,389837,394487,439834,438506,443770,556680,601994,529791,534424,529550,551995
"56000","Wyoming state total","7","CA5N","1001","521","        Monetary Authorities-central bank",0,"(D)","(D)","(D)",0,0,0,0,0,0,0,0,0,0
"56000","Wyoming state total","7","CA5N","1002","522","        Credit intermediation and related activities",156926,182861,195986,198525,208493,223053,244763,291621,283187,302170,258496,271219,"(D)",271914
"56000","Wyoming state total","7","CA5N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",75117,63621,69522,64623,55006,75234,45203,-3212,126281,150829,118509,102906,89142,93308
"56000","Wyoming state total","7","CA5N","1004","524","        Insurance carriers and related activities","(D)",119755,117718,120092,124911,137229,141250,147963,144564,142033,142709,150745,164321,169239
"56000","Wyoming state total","7","CA5N","1005","525","        Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)",6077,4318,7290,7398,2648,6962,10077,9554,"(D)",17534
"56000","Wyoming state total","7","CA5N","1100","53","      Real estate and rental and leasing",242493,254757,243377,253606,277729,302604,283247,325240,342037,351441,399124,500617,507745,532225
"56000","Wyoming state total","7","CA5N","1101","531","        Real estate",154370,149705,143515,"(D)",152794,150386,104250,116532,"(D)",168098,190189,293583,294701,296132
"56000","Wyoming state total","7","CA5N","1102","532","        Rental and leasing services",84507,100910,95708,"(D)",120541,147555,173406,204136,"(D)",178215,204335,202283,207545,229564
"56000","Wyoming state total","7","CA5N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",3616,4142,4154,"(D)",4394,4663,5591,4572,"(D)",5128,4600,4751,5499,6529
"56000","Wyoming state total","7","CA5N","1200","54","      Professional, scientific, and technical services",472962,508928,498775,527890,574549,661321,743609,845714,780488,768651,807704,861472,867416,926743
"56000","Wyoming state total","7","CA5N","1300","55","      Management of companies and enterprises",43705,60776,65139,73966,77566,94040,92916,89977,88077,96819,102037,118616,128120,109882
"56000","Wyoming state total","7","CA5N","1400","56","      Administrative and support and waste management and remediation services",225387,218371,231439,224669,233401,276460,324553,343133,312444,295281,346272,352394,359869,369728
"56000","Wyoming state total","7","CA5N","1401","561","        Administrative and support services",210726,203361,215011,205245,210183,247594,290272,296963,264780,249540,295694,299859,306010,311195
"56000","Wyoming state total","7","CA5N","1402","562","        Waste management and remediation services",14661,15010,16428,19424,23218,28866,34281,46170,47664,45741,50578,52535,53859,58533
"56000","Wyoming state total","7","CA5N","1500","61","      Educational services",36534,48189,45880,51576,52827,59413,62280,66358,72784,77940,81506,83003,86438,87412
"56000","Wyoming state total","7","CA5N","1600","62","      Health care and social assistance",703587,771521,831002,896149,948971,1039528,1126334,1256026,1287126,1352725,1392771,1427816,1422061,1449351
"56000","Wyoming state total","7","CA5N","1601","621","        Ambulatory health care services",392817,431321,461731,504660,529890,578574,623272,695588,707165,760746,794043,825987,811706,840272
"56000","Wyoming state total","7","CA5N","1602","622","        Hospitals",109056,113391,116549,126847,136735,148045,162455,188524,198090,203829,207256,202272,201891,198944
"56000","Wyoming state total","7","CA5N","1603","623","        Nursing and residential care facilities",101626,114047,122335,125345,130044,148169,154308,163205,165811,169217,171986,177315,178628,178103
"56000","Wyoming state total","7","CA5N","1604","624","        Social assistance",100088,112762,130387,139297,152302,164740,186299,208709,216060,218933,219486,222242,229836,232032
"56000","Wyoming state total","7","CA5N","1700","71","      Arts, entertainment, and recreation",75561,60970,66251,72685,72113,80418,82794,82685,81730,83152,83847,88706,95432,104501
