"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"08000","Colorado state total","7","CA5N","903","515","        Broadcasting (except Internet)",1043908,1135301,1323382,2073728,2546655,2076054,2046476,2808507,2595033,2478677,2268407,2530420,2731114,2865562
"08000","Colorado state total","7","CA5N","904","516","        Internet publishing and broadcasting 8/",99076,92696,95397,100543,108471,109868,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"08000","Colorado state total","7","CA5N","905","517","        Telecommunications",3739940,3298220,3352691,2995872,2924697,3199604,3433613,3321505,3576658,3613789,3540055,3500140,3580714,3875175
"08000","Colorado state total","7","CA5N","906","518","        Data processing, hosting, and related services",863400,661710,608860,643109,654053,677505,570898,712628,677634,693412,813939,905608,969033,1116954
"08000","Colorado state total","7","CA5N","907","519","        Other information services 8/",24058,27895,23388,21325,24455,25419,184865,194404,195843,201332,233954,271423,300536,333667
"08000","Colorado state total","7","CA5N","1000","52","      Finance and insurance",8358126,8223014,8671026,8757667,9293774,9865249,9685305,9224913,10583866,11223132,10807121,11335268,11486000,12164326
"08000","Colorado state total","7","CA5N","1001","521","        Monetary Authorities-central bank","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08000","Colorado state total","7","CA5N","1002","522","        Credit intermediation and related activities",2656631,2984033,3352609,3371633,3670328,3742758,3796066,3820185,3904199,3809770,3549926,4062698,4056597,4020700
"08000","Colorado state total","7","CA5N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",2922068,2428565,2461258,2364019,2393117,2845742,2514052,1989841,3426284,4124641,3815496,3578146,3506193,3839505
"08000","Colorado state total","7","CA5N","1004","524","        Insurance carriers and related activities",2549997,2671081,2754702,2911654,3100184,3174884,3217618,3276676,3194292,3185465,3301998,3531231,3679680,3953634
"08000","Colorado state total","7","CA5N","1005","525","        Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"08000","Colorado state total","7","CA5N","1100","53","      Real estate and rental and leasing",4141519,4315927,4273461,4054435,3851542,3884599,3551850,3065710,2508493,2460148,2495650,2706400,3031176,3239354
"08000","Colorado state total","7","CA5N","1101","531","        Real estate",3324059,3434401,3318778,3075415,2923988,2852277,2507342,1947918,1552201,1589206,1642463,1867345,2159731,2267975
"08000","Colorado state total","7","CA5N","1102","532","        Rental and leasing services",731872,801157,880366,888973,834088,934383,933397,1027771,869679,782904,774969,755279,784106,875546
"08000","Colorado state total","7","CA5N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",85588,80369,74317,90047,93466,97939,111111,90021,86613,88038,78218,83776,87339,95833
