tribe,time,avg_amen_rank_t1,avg_amen_rank_t2,avg_oil_avg_t1,avg_oil_avg_t2,avg_gas_avg_t1,avg_gas_avg_t2,avg_precip_t1,avg_precip_t2,avg_risk_t1,avg_risk_t2,avg_governance_t1,avg_governance_t2,avg_built_env_t1,avg_built_env_t2,avg_natural_env_t1,avg_natural_env_t2,avg_society_t1,avg_society_t2,avg_crsi_t1,avg_crsi_t2,avg_amenity_change_score,avg_oil_change_score,avg_gas_change_score,avg_precip_change_score,avg_risk_change_score,avg_governance_change_score,avg_built_env_change_score,avg_natural_env_change_score,avg_society_change_score,avg_crsi_change_score,avg_lat_t1,avg_lon_t1,avg_lat_t2,avg_lon_t2,mid_lat_t1,mid_lon_t1,mid_lat_t2,mid_lon_t2,n_record,n_unique_FIPS_t1,n_unique_FIPS_t2,avg_dist,mid_dist
Squiaitl,Time 1 and 2,5.6,6,0,0,0,0,1745.7334774,2220.785362,0.3108,0.263,0.40280000000000005,0.452,0.5594,0.722,0.4452,0.641,0.4748,0.541,4.7386,7.6579999999999995,0.40000000000000036,0,0,475.0518846,-0.04780000000000001,0.049199999999999966,0.16259999999999997,0.19580000000000003,0.06620000000000004,2.9193999999999996,47.400602973786405,-122.94466775115846,48.04683615641304,-121.71697137115932,47.402130104864604,-122.9412579129369,48.04683615641305,-121.71697137115932,5,5,1,116.7340657680907,116.42716903148579
Stillaguamish,Time 1 and 2,6,6,0,0,0,0,2174.7670854999997,2220.785362,0.202,0.263,0.4445,0.452,0.6455,0.722,0.6055,0.641,0.524,0.541,8.6,7.6579999999999995,0,0,0,46.01827650000041,0.061,0.007500000000000007,0.07650000000000001,0.035499999999999976,0.017000000000000015,-0.9420000000000002,48.26442128514769,-121.74150549103203,48.04683615641304,-121.71697137115932,48.26442389445239,-121.74140104922238,48.04683615641305,-121.71697137115932,2,2,1,24.28989341703882,24.289602527069125
Suquamish,Time 1 and 2,5.125,5,0,0,0,0,1481.282216325,1157.3853379999998,0.21825,0.266,0.444375,0.40900000000000003,0.622375,0.499,0.53525,0.33499999999999996,0.5295,0.443,8.52375,1.616,-0.125,0,0,-323.8968783250002,0.047750000000000015,-0.03537499999999999,-0.12337500000000001,-0.20025000000000004,-0.08649999999999997,-6.90775,48.18812356428402,-121.62931075118632,47.63530028231818,-122.64349618416242,48.192176850297955,-121.63033809386026,47.63530028231816,-122.64349618416239,8,8,1,97.53615323185049,97.7598804112245
Swinomish,Time 1 and 2,6,6,0,0,0,0,2128.7488089999993,2128.7488089999993,0.14100000000000001,0.14100000000000001,0.43700000000000006,0.43700000000000006,0.5690000000000001,0.5690000000000001,0.5700000000000001,0.5700000000000001,0.507,0.507,9.542,9.542,0,0,0,0,0,0,0,0,0,0,48.48200641388233,-121.76603961090473,48.48200641388233,-121.76603961090473,48.48200641388232,-121.76603961090473,48.48200641388232,-121.76603961090473,1,1,1,0,0
Tachi,Time 1 and 2,6.375,5,11678474.1875,127700,12153086.4375,479278,557.27753031875,211.5219997,0.223,0.201,0.2451875,0.325,0.6669375,0.632,0.42881250000000004,0.17200000000000001,0.4855625,0.345,5.39175,0.548,-1.375,-11550774.1875,-11673808.4375,-345.75553061874996,-0.021999999999999992,0.07981250000000001,-0.034937499999999955,-0.2568125,-0.14056250000000003,-4.84375,36.935309310310174,-120.18623853027952,36.07473854243773,-119.81584094199003,36.94244895771186,-120.18276048183097,36.074738542437714,-119.81584094199003,16,16,1,101.36916222641541,102.01953194953772
Takelma,Time 1 and 2,5.666666666666667,6,0,0,0,0,1503.0991592666667,2180.552894,0.16033333333333336,0.138,0.2665,0.387,0.601,0.47000000000000003,0.4871666666666667,0.47700000000000004,0.4318333333333334,0.42100000000000004,6.082,4.626999999999999,0.33333333333333304,0,0,677.4537347333332,-0.022333333333333344,0.1205,-0.13099999999999995,-0.010166666666666657,-0.010833333333333361,-1.455000000000001,42.7352245116592,-123.22002922980712,44.643632533367416,-123.86989375466999,42.73841875157425,-123.21957372873857,44.643632533367416,-123.86989375466999,6,6,1,218.7863446990492,218.44954280924966
Taos Pueblo,Time 1 and 2,5,5,0,0,9729116.5,0,486.72188105,494.2076478,0.1305,0.10600000000000001,0.5985,0.599,0.504,0.545,0.454,0.443,0.5575000000000001,0.562,9.288,11.729999999999999,0,0,-9729116.5,7.485766750000039,-0.024499999999999994,4.999999999999449e-4,0.041000000000000036,-0.01100000000000001,0.0044999999999999485,2.4419999999999984,36.59399878838154,-105.13911088060553,36.581376696589935,-105.63097692774441,36.595009315864175,-105.13919133772141,36.581376696589935,-105.63097692774441,2,2,1,43.987104296656184,43.983366442840726
Tesuque Pueblo,Time 1 and 2,5,5,9,9,0,0,399.582296,399.582296,0.15700000000000003,0.15700000000000003,0.602,0.602,0.592,0.592,0.517,0.517,0.629,0.629,10.746999999999998,10.746999999999998,0,0,0,0,0,0,0,0,0,0,35.50846116871701,-105.97744194618194,35.50846116871701,-105.97744194618194,35.50846116871702,-105.97744194618194,35.50846116871702,-105.97744194618194,1,1,1,0,0
Tillamook,Time 1 and 2,5.4,6,0,0,42512.5,0,1737.08629071,2180.552894,0.18380000000000002,0.138,0.33655,0.387,0.5392,0.47000000000000003,0.5034500000000001,0.47700000000000004,0.47405,0.42100000000000004,5.90775,4.626999999999999,0.5999999999999996,0,-42512.5,443.46660328999997,-0.04580000000000001,0.050449999999999995,-0.06919999999999998,-0.02645000000000003,-0.053049999999999986,-1.2807500000000012,44.609614735765334,-122.95883516615629,44.643632533367416,-123.86989375466999,44.61285544284363,-122.96345166270406,44.643632533367416,-123.86989375466999,20,20,1,72.27846133241415,71.89312930148785
Tohono O'Odham,Time 1 and 2,5.4,5.333333333333333,0,0,0,0,297.24072309999997,293.17059506666664,0.2876,0.37866666666666665,0.46140000000000003,0.45966666666666667,0.7722,0.9033333333333334,0.3816,0.36133333333333334,0.42560000000000003,0.438,5.3282,5.443666666666667,-0.06666666666666732,0,0,-4.070128033333333,0.09106666666666663,-0.0017333333333333645,0.13113333333333344,-0.020266666666666655,0.012399999999999967,0.11546666666666727,32.530402096750684,-112.07594463301429,32.78526551866298,-111.87507487652756,32.534880146697304,-112.07178391229958,32.786148443947866,-111.87377902362722,15,5,3,34.04898300871957,33.56675207535652
Tolowa,Time 1 and 2,6,6.5,0,0,0,517656.5,2254.790102666667,2012.8333985,0.19533333333333333,0.14300000000000002,0.20933333333333334,0.339,0.41233333333333333,0.6375000000000001,0.5513333333333333,0.5285,0.4206666666666667,0.466,2.6446666666666667,8.6265,0.5,0,517656.5,-241.9567041666669,-0.052333333333333315,0.12966666666666668,0.22516666666666674,-0.022833333333333372,0.04533333333333334,5.981833333333333,42.19041662414565,-123.87041252727781,42.67321635897015,-123.872835360859,42.19068009290603,-123.87035974552664,42.67321639656387,-123.87292866025824,6,3,2,53.74538928954289,53.7161102855894
Tule River Mono,Time 1 and 2,6.333333333333333,6,12457039.133333333,44879,12963292.2,7245,517.9525660066666,571.7477197,0.22646666666666668,0.186,0.2474,0.117,0.6734,0.895,0.4282,0.41500000000000004,0.4862,0.44,5.461733333333333,7.45,-0.33333333333333304,-12412160.133333333,-12956047.2,53.795153693333305,-0.04046666666666668,-0.13040000000000002,0.22160000000000002,-0.01319999999999999,-0.04620000000000002,1.988266666666667,36.86252507524049,-120.20182566045294,36.22156798722475,-118.80206565843989,36.8701116530156,-120.19788375202269,36.22156798722475,-118.80206565843989,15,15,1,144.0924711830287,144.20190514494638
Tuolumne Me-Wuk,Time 1 and 2,6.380952380952381,7,550792.619047619,0,1406090.6666666667,0,600.0513995619048,1147.151995,0.2926666666666667,0.171,0.26857142857142857,0.21200000000000002,0.6421904761904762,0.5700000000000001,0.4266666666666667,0.43800000000000006,0.49142857142857144,0.47600000000000003,4.511952380952381,4.342,0.6190476190476186,-550792.619047619,-1406090.6666666667,547.1005954380952,-0.12166666666666667,-0.05657142857142855,-0.07219047619047614,0.011333333333333362,-0.015428571428571403,-0.16995238095238108,37.35123204971328,-120.52685155370882,38.02707283635547,-119.95243157767823,37.357541348228025,-120.52398361969296,38.027072836355465,-119.95243157767823,21,21,1,90.6676054064922,89.94281180715376
Tuscarora,Time 1 and 2,3.2051282051282053,3,47118.230769230766,0,5082880.461538462,443,1091.1347904076922,911.1094197,0.2438205128205128,0.279,0.7573846153846154,0.8220000000000001,0.45143589743589746,0.43200000000000005,0.42702564102564106,0.42500000000000004,0.4960769230769231,0.48100000000000004,5.568487179487179,3.453,-0.2051282051282053,-47118.230769230766,-5082437.461538462,-180.02537070769222,0.03517948717948721,0.06461538461538463,-0.01943589743589741,-0.0020256410256410118,-0.015076923076923043,-2.1154871794871792,40.70870626637243,-79.10334874076608,43.19913881190322,-78.74771394350489,40.74613570231819,-79.04448181346852,43.19913881190322,-78.74771394350488,39,38,1,278.7917878673758,274.16883470751935
Umatilla,Time 1 and 2,4.2727272727272725,4,0,0,0,0,515.6191993818181,648.6521979,0.11172727272727273,0.10400000000000001,0.4535454545454546,0.45000000000000007,0.4241818181818182,0.5825,0.5156363636363637,0.5429999999999999,0.49163636363636365,0.5265,7.390181818181818,13.146,-0.2727272727272725,0,0,133.0329985181819,-0.0077272727272727215,-0.0035454545454545183,0.1583181818181818,0.027363636363636257,0.03486363636363632,5.755818181818182,45.60715734523808,-118.53067999507238,45.451542136365475,-118.37092591259952,45.610863473487456,-118.53200454238987,45.452120640481986,-118.37001453257419,22,11,2,21.337645261331797,21.721917897853285
Umpqua,Time 1 and 2,5.35,5.6,0,0,42512.5,0,1692.7410875750002,1762.0275956,0.18555000000000002,0.15860000000000002,0.33675,0.32280000000000003,0.5501,0.5634,0.5081,0.47700000000000004,0.47490000000000004,0.43460000000000004,6.1272,5.331799999999999,0.25,0,-42512.5,69.28650802499988,-0.026950000000000002,-0.013949999999999962,0.013299999999999979,-0.03109999999999996,-0.0403,-0.7954000000000008,44.57252477804868,-122.89229850234815,44.24753274408212,-123.56378054436001,44.57549875812713,-122.89517474465805,44.24805491571936,-123.56506955563773,100,20,5,64.49834832421969,64.54631361564965
Unkechaug,Time 1 and 2,4,4,0,0,0,0,1207.7353770000002,1207.7353770000002,0.383,0.383,0.7869999999999999,0.7869999999999999,0.738,0.738,0.512,0.512,0.6829999999999999,0.6829999999999999,6.145,6.145,0,0,0,0,0,0,0,0,0,0,40.879005642372356,-72.81052426426542,40.879005642372356,-72.81052426426542,40.879005642372356,-72.81052426426544,40.879005642372356,-72.81052426426544,1,1,1,0,0
Ute,Time 1 and 2,5.346938775510204,5.181818181818182,520147.0612244898,1236716,25230766.69387755,124272343,492.18864855714287,451.86249673636365,0.1383061224489796,0.1560909090909091,0.5343877551020408,0.5379090909090909,0.47906122448979593,0.5248181818181819,0.487,0.5107272727272727,0.5896122448979592,0.6004545454545455,9.149918367346938,10.194818181818182,-0.1651205936920226,716568.9387755102,99041576.30612245,-40.326151820779216,0.017784786641929506,0.0035213358070500522,0.04575695732838592,0.023727272727272708,0.010842300556586304,1.0448998144712434,38.67727197474153,-109.36758818743415,38.80340660248777,-109.58580299969279,38.705189760458865,-109.36383186559931,38.81196647332289,-109.56241943832217,539,49,11,23.582861506409344,20.939267586484302
Wailaki,Time 1 and 2,6,6,0,1,1968868.5,4659405,1186.4675587000002,1051.37580735,0.22800000000000004,0.15300000000000002,0.3015,0.3275,0.6365000000000001,0.5449999999999999,0.47350000000000003,0.4615,0.46950000000000003,0.456,5.608500000000001,5.215000000000001,0,1,2690536.5,-135.0917513500001,-0.07500000000000001,0.026000000000000023,-0.09150000000000014,-0.01200000000000001,-0.013500000000000012,-0.3935000000000004,39.7835152096966,-122.8139779221612,39.519886046851155,-122.89259221025736,39.78494520656635,-122.81685402859323,39.520951248663906,-122.89316067530449,4,2,2,30.1106294801321,30.10660058832418
Walla Walla,Time 1 and 2,4.181818181818182,4,0,0,0,0,509.2463194363636,648.6521979,0.1200909090909091,0.10400000000000001,0.44663636363636366,0.45000000000000007,0.44,0.5825,0.5097272727272727,0.5429999999999999,0.5021818181818182,0.5265,7.545909090909091,13.146,-0.18181818181818166,0,0,139.40587846363644,-0.016090909090909086,0.003363636363636402,0.14250000000000002,0.03327272727272723,0.024318181818181794,5.60009090909091,45.71274081502886,-118.4121967392439,45.451542136365475,-118.37092591259952,45.715331091837065,-118.41210379385377,45.452120640481986,-118.37001453257419,22,11,2,29.253753953279077,29.483370444047182
Wappo,Time 1 and 2,6.304347826086956,6,299138.47826086957,0,2064216.608695652,0,803.2853166043478,1077.8433979999998,0.30691304347826087,0.16,0.2534782608695652,0.01,0.6395652173913043,0.49,0.4390434782608696,0.552,0.4743913043478261,0.36,4.021260869565217,2.388,-0.3043478260869561,-299138.47826086957,-2064216.608695652,274.5580813956519,-0.14691304347826087,-0.2434782608695652,-0.14956521739130435,0.11295652173913046,-0.11439130434782613,-1.633260869565217,38.14530565167502,-121.36219625627325,39.1022981107285,-122.75393714567217,38.15334408898977,-121.34504659672636,39.102298110728505,-122.75393714567217,23,23,1,161.23973236293185,161.7713648566355
Wasco,Time 1 and 2,5.142857142857143,5.2,0,0,40488.09523809524,0,1252.1666485095238,1270.8916939599999,0.16633333333333333,0.1486,0.38571428571428573,0.3718,0.5311904761904762,0.5906,0.5050952380952382,0.5152,0.46980952380952384,0.48700000000000004,6.609666666666667,8.3226,0.05714285714285694,0,-40488.09523809524,18.725045450476046,-0.017733333333333323,-0.013914285714285712,0.0594095238095238,0.010104761904761839,0.0171904761904762,1.712933333333333,44.94163572835417,-121.87457037025506,44.87487031285056,-121.93654608187406,44.951076137533974,-121.87476161491209,44.87663772588685,-121.93710812624572,105,21,5,8.894604724172053,9.634419817326547
Washoe,Time 1 and 2,6.142857142857143,6.571428571428571,20219.47619047619,0,4.380952380952381,0,546.641848752381,488.02648025714285,0.20361904761904762,0.20285714285714285,0.40304761904761904,0.43228571428571433,0.547,0.524,0.5336190476190477,0.5587142857142857,0.47200000000000003,0.5087142857142858,6.003047619047619,8.092714285714285,0.42857142857142794,-20219.47619047619,-4.380952380952381,-58.6153684952381,-7.619047619047692e-4,0.029238095238095285,-0.02300000000000002,0.02509523809523806,0.036714285714285755,2.089666666666666,38.57962340031909,-118.7651268965516,39.28294787182523,-119.64580942021036,38.59368580164532,-118.7394914650793,39.283979418955816,-119.64098630508236,147,21,7,109.29641212980032,109.53310621438621
Winnebago,Time 1 and 2,2.54,3,0,0,0,0,826.512391898,803.576922,0.2016,0.12050000000000001,0.73104,0.7815000000000001,0.44422,0.3925,0.44036000000000003,0.6375000000000001,0.63408,0.40800000000000003,7.70714,10.556000000000001,0.45999999999999996,0,0,-22.935469898000065,-0.08109999999999999,0.05046000000000006,-0.05171999999999999,0.19714000000000004,-0.22607999999999995,2.848860000000001,43.64637850879316,-91.64574965739844,43.23818542433369,-93.67369098298789,43.6855218294701,-91.61760471463134,43.27401104467454,-93.72461079139526,100,50,2,170.0861173027877,176.24565722910083
Wintun,Time 1 and 2,6,5.75,0,26.75,1968868.5,5718422.25,1186.4675587000002,810.9687754,0.22800000000000004,0.1925,0.3015,0.3175,0.6365000000000001,0.511,0.47350000000000003,0.4405,0.46950000000000003,0.44625000000000004,5.608500000000001,3.3897500000000003,-0.25,26.75,3749553.75,-375.4987833000001,-0.03550000000000003,0.016000000000000014,-0.12550000000000006,-0.03300000000000003,-0.023249999999999993,-2.218750000000001,39.7835152096966,-122.8139779221612,39.22556465294262,-122.48015327961566,39.78494520656635,-122.81685402859323,39.226883259152814,-122.47841084672535,8,2,4,68.40940063301495,68.5875959543751
Wishkah,Time 1 and 2,5,5,0,0,0,0,2147.2210594444446,1972.9422554999999,0.20377777777777778,0.3135,0.3831111111111111,0.41250000000000003,0.46955555555555556,0.5805,0.4598888888888889,0.45000000000000007,0.40711111111111115,0.461,3.981777777777778,5.4875,0,0,0,-174.2788039444447,0.10972222222222222,0.02938888888888891,0.11094444444444446,-0.009888888888888836,0.053888888888888875,1.505722222222222,46.5376258239211,-122.93575509599503,47.03543896295689,-123.30585866734634,46.53920758073547,-122.93268555210618,47.03642780748776,-123.30491271674522,18,9,2,62.183277670501916,62.197822962781544
Wyandotte,Time 1 and 2,2.6906474820143886,3,66950.27338129496,0,636313.4676258992,0,1007.9224077942029,1131.45203,0.24666187050359714,0.23700000000000002,0.6686402877697841,0.643,0.40791366906474824,0.41600000000000004,0.37353956834532376,0.459,0.5201294964028778,0.41100000000000003,3.7938345323741007,2.8909999999999996,0.30935251798561136,-66950.27338129496,-636313.4676258992,123.52962220579707,-0.009661870503597125,-0.02564028776978411,0.008086330935251795,0.08546043165467626,-0.10912949640287772,-0.9028345323741012,40.37110246480077,-83.97672655048413,36.835506103148504,-94.81012266163275,40.39605259177473,-83.99629486934961,36.83550610314852,-94.81012266163275,139,139,1,1020.4196036709681,1019.7720685492595
Wynoochee,Time 1 and 2,5,5,0,0,0,0,2147.2210594444446,1972.9422554999999,0.20377777777777778,0.3135,0.3831111111111111,0.41250000000000003,0.46955555555555556,0.5805,0.4598888888888889,0.45000000000000007,0.40711111111111115,0.461,3.981777777777778,5.4875,0,0,0,-174.2788039444447,0.10972222222222222,0.02938888888888891,0.11094444444444446,-0.009888888888888836,0.053888888888888875,1.505722222222222,46.5376258239211,-122.93575509599503,47.03543896295689,-123.30585866734634,46.53920758073547,-122.93268555210618,47.03642780748776,-123.30491271674522,18,9,2,62.183277670501916,62.197822962781544
Yahooskin,Time 1 and 2,5.3,6,0,0,0,0,676.55140026,697.4561352999999,0.16660000000000003,0.12100000000000001,0.3684,0.29200000000000004,0.5286,0.703,0.5285,0.43500000000000005,0.47680000000000006,0.43500000000000005,7.1302,8.984,0.7000000000000002,0,0,20.904735039999878,-0.045600000000000016,-0.07639999999999997,0.1744,-0.09349999999999992,-0.041800000000000004,1.8537999999999997,42.73845910967336,-121.07051347530997,42.69253494831058,-121.65009313344926,42.74684993370212,-121.08864456959573,42.692534948310566,-121.65009313344925,10,10,1,47.67853184936598,46.313995822436986
Yakama,Time 1 and 2,4.375,4.333333333333333,0,0,0,0,1070.0914338125,978.5563956333333,0.209125,0.14566666666666667,0.4270625,0.4036666666666667,0.6005,0.6253333333333333,0.5066875000000001,0.49833333333333335,0.47337500000000005,0.464,6.594375,8.326,-0.04166666666666696,0,0,-91.5350381791668,-0.06345833333333334,-0.023395833333333338,0.024833333333333263,-0.008354166666666718,-0.009375000000000022,1.7316250000000002,47.14080663848746,-120.65310569015692,46.30354710390831,-121.30742863859341,47.1469572063048,-120.65246226404422,46.306109556347174,-121.30478873452617,48,16,3,105.73563585307537,106.01437226691466
Yankton Sioux,Time 1 and 2,3.0085470085470085,3,544966.358974359,0,4181123.1794871795,0,549.0396090922413,623.7175690999999,0.1749137931034483,0.129,0.6013448275862069,0.6,0.3312241379310345,0.383,0.3541293103448276,0.466,0.6116724137931034,0.5740000000000001,3.9723793103448277,6.952,-0.008547008547008517,-544966.358974359,-4181123.1794871795,74.67796000775854,-0.045913793103448286,-0.0013448275862069092,0.051775862068965506,0.11187068965517244,-0.037672413793103376,2.9796206896551722,44.20151542888898,-99.75789849636675,43.20726893088375,-98.5891962769917,NaN,NaN,43.20726893088375,-98.58919627699169,117,117,1,145.23908957657298,NaN
Yavapai,Time 1 and 2,5.647058823529412,6,3324.8823529411766,0,23714.529411764706,0,323.4740590352941,330.2666689,0.20041176470588234,0.39649999999999996,0.43458823529411766,0.45300000000000007,0.739,0.919,0.41947058823529415,0.281,0.46135294117647063,0.48750000000000004,8.038823529411765,6.9830000000000005,0.35294117647058787,-3324.8823529411766,-23714.529411764706,6.792609864705923,0.19608823529411762,0.018411764705882405,0.18000000000000005,-0.13847058823529412,0.026147058823529412,-1.0558235294117644,33.75279289565203,-112.00706357112104,33.97662691459573,-112.52273174861662,33.77031451370921,-112.00026021737943,33.97663099883469,-112.52249800492496,34,17,2,53.7853675503859,53.4534527503542
Yokut,Time 1 and 2,6.363636363636363,6,8494913.727272727,1706648.75,9963408.409090908,576788.5,583.6699700090909,627.8475575,0.28904545454545455,0.19975,0.26695454545454544,0.222,0.658,0.76425,0.4231818181818182,0.36500000000000005,0.4867727272727273,0.43475,4.6265909090909085,4.9535,-0.3636363636363633,-6788264.977272727,-9386619.909090908,44.177587490909104,-0.08929545454545454,-0.04495454545454544,0.10624999999999996,-0.05818181818181817,-0.052022727272727276,0.3269090909090915,37.26002721604427,-120.44509751817463,36.77077442129264,-119.55374015280513,37.26664887386619,-120.44031532518868,36.77159566138917,-119.55134305786578,88,22,4,96.14224016290726,96.33234128180257
Zia Pueblo,Time 1 and 2,5,5,96392,96392,1468871,1468871,361.46323119999994,361.46323119999994,0.14700000000000002,0.14700000000000002,0.643,0.643,0.642,0.642,0.544,0.544,0.51,0.51,11.526,11.526,0,0,0,0,0,0,0,0,0,0,35.69008867730724,-106.869263410228,35.69008867730724,-106.869263410228,35.690088677307244,-106.86926341022799,35.690088677307244,-106.86926341022799,1,1,1,0,0
Zuni,Time 1 and 2,5,5,50887,25443.5,75002,37501,305.32261589999996,323.26240405,0.095,0.0975,0.629,0.6035,0.624,0.5265,0.607,0.5705,0.46900000000000003,0.4615,18.046,13.6585,0,-25443.5,-37501,17.939788150000027,0.0025000000000000022,-0.025499999999999967,-0.09750000000000003,-0.03649999999999998,-0.007500000000000007,-4.387499999999999,35.58136916772902,-108.26178726856838,35.24673028698533,-108.13016610889643,35.58136916772903,-108.26178726856838,35.24680153798681,-108.12962287582472,2,1,2,39.118912974216386,39.1264334546103
A-wall-a-che,Time 1 only,7,NaN,0,NaN,87967,NaN,787.4594583333333,NaN,0.3066666666666667,NaN,0.19466666666666668,NaN,0.5876666666666667,NaN,0.42233333333333334,NaN,0.4743333333333334,NaN,2.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.72225394021411,-120.28540160334119,NaN,NaN,37.723324638769064,-120.28613438201151,NaN,NaN,3,3,1,NaN,NaN
Abenaki,Time 1 only,3.4634146341463414,NaN,0,NaN,0,NaN,1173.5468117195123,NaN,0.16592500000000002,NaN,0.90925,NaN,0.47925,NaN,0.436775,NaN,0.60725,NaN,11.867424999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.05666804390052,-71.80678592814313,NaN,NaN,44.065735864770026,-71.81124558327008,NaN,NaN,41,41,1,NaN,NaN
Agawams,Time 1 only,3.6666666666666665,NaN,0,NaN,0,NaN,1222.760008,NaN,0.5106666666666667,NaN,0.8743333333333334,NaN,0.5453333333333333,NaN,0.35133333333333333,NaN,0.531,NaN,2.4986666666666664,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.932185634855266,-72.56476211429674,NaN,NaN,41.932311426492866,-72.56471286983614,NaN,NaN,3,3,1,NaN,NaN
Bat-si,Time 1 only,5.8,NaN,0,NaN,806238.6,NaN,1086.56417766,NaN,0.23820000000000002,NaN,0.3536,NaN,0.5288,NaN,0.4888,NaN,0.41960000000000003,NaN,3.2986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.727836552999484,-121.31008512444531,NaN,NaN,39.729368787140345,-121.30914928742234,NaN,NaN,5,5,1,NaN,NaN
Be-no-pi,Time 1 only,5.666666666666667,NaN,3085.8333333333335,NaN,4478815.166666667,NaN,973.0483527499999,NaN,0.305,NaN,0.3591666666666667,NaN,0.5463333333333333,NaN,0.43166666666666664,NaN,0.48433333333333334,NaN,2.8266666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.11552444750543,-121.06603363764607,NaN,NaN,39.1162812495122,-121.06717551033233,NaN,NaN,6,6,1,NaN,NaN
Buena Vista,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Ca-la-na-po,Time 1 only,6.25,NaN,5268.75,NaN,4405686.75,NaN,752.534608975,NaN,0.3255,NaN,0.17700000000000002,NaN,0.52975,NaN,0.46900000000000003,NaN,0.47850000000000004,NaN,2.17875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.64053340256244,-122.23114446527605,NaN,NaN,38.64104134934408,-122.23001132902802,NaN,NaN,4,4,1,NaN,NaN
Cahokia,Time 1 only,2.6666666666666665,NaN,90944.94444444444,NaN,9292.907407407407,NaN,1051.270798412963,NaN,0.2275,NaN,0.6715555555555556,NaN,0.4148148148148148,NaN,0.4977962962962963,NaN,0.511962962962963,NaN,5.345574074074074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.170861574107235,-89.11000622833211,NaN,NaN,39.172868233486476,-89.11157636251184,NaN,NaN,54,54,1,NaN,NaN
Calusa,Time 1 only,5.6875,NaN,50090.294117647056,NaN,5159.64705882353,NaN,1312.192780875,NaN,0.3833529411764706,NaN,0.5201176470588236,NaN,0.5357647058823529,NaN,0.3981176470588235,NaN,0.40341176470588236,NaN,1.9262941176470587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26.797230899510378,-81.26335392129829,NaN,NaN,26.798675428048366,-81.26207957996687,NaN,NaN,17,17,1,NaN,NaN
Canarsie,Time 1 only,3,NaN,0,NaN,0,NaN,1184.356941,NaN,0.351,NaN,0.766,NaN,0.3885,NaN,0.32399999999999995,NaN,0.54,NaN,1.9075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.67359111909953,-73.8831128300524,NaN,NaN,40.673610053771526,-73.88314995738801,NaN,NaN,2,2,1,NaN,NaN
Car-I-se,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Cas-son,Time 1 only,5.833333333333333,NaN,1137765.8333333333,NaN,634903.1666666666,NaN,532.67863285,NaN,0.222,NaN,0.22,NaN,0.7243333333333333,NaN,0.3721666666666667,NaN,0.43183333333333335,NaN,4.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.840458473050965,-119.77594107199394,NaN,NaN,36.84177230562359,-119.773753286924,NaN,NaN,6,6,1,NaN,NaN
Cas-take,Time 1 only,6.5,NaN,26739355.875,NaN,27254597.625,NaN,370.3316010285714,NaN,0.31125,NaN,0.297375,NaN,0.84975,NaN,0.4885,NaN,0.528375,NaN,6.655749999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.23453346797216,-118.60577693045695,NaN,NaN,35.24120542343882,-118.6071457168707,NaN,NaN,8,8,1,NaN,NaN
Cha,Time 1 only,5.444444444444445,NaN,12.444444444444445,NaN,4099722.888888889,NaN,946.4247357777778,NaN,0.2028888888888889,NaN,0.2962222222222222,NaN,0.5312222222222223,NaN,0.46011111111111114,NaN,0.42833333333333334,NaN,3.659666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,39.62028733178481,-122.41769576659708,NaN,NaN,39.621491874222585,-122.41636173264395,NaN,NaN,9,9,1,NaN,NaN
