FIPS,clay_mean,ec_mean,ph_mean,sand_mean,soc_mean,clay_sd,ec_sd,ph_sd,sand_sd,soc_sd
04027,25.46909287531182,77.1308012646455,83.16988346315767,51.00277298353813,5.142522517341667,11.258135899296843,42.935274723328206,2.031275024203595,11.29212233440111,2.795405539237862
05001,20.944095592032962,3.188011385921378,58.27523096100749,8.740601372368559,20.151077041369106,7.872183666503811,4.0753992430360375,2.0653529741906382,4.700053205842243,9.196804148744148
05003,17.334680078116797,3.9682115033283636,52.32682220028979,16.739598076478863,22.27757921925201,10.721145095195363,5.474412441878876,3.7007897080216177,6.280746466773471,7.989911110555154
05005,13.364287717330342,2.7612240605720695,55.28775238362311,36.42618480089737,25.939245653393158,2.993589902584434,1.8457290610837946,2.3853872147083153,6.8921659206432455,5.3692407298416995
05007,12.393980622552052,2.770301656015942,55.71372683753636,17.344616230330516,24.73217435122197,2.4641530057822827,1.6492238978652076,2.5200708950276125,5.199924875922771,5.069687875283331
05009,12.662603990354139,2.6430573981008894,56.13067004751044,30.068056907965676,24.531685607669637,2.320902405393729,1.3324389032949393,2.6802313660700627,6.216640969358385,4.507687968607574
05011,11.456311490570203,3.4428335332056537,49.710477486023855,30.89132315476084,22.305840448191304,6.8030563780213535,2.5506456840098086,1.6137406062432196,9.819059010683226,3.744800031641012
05013,10.010989416914468,4.443239815550179,49.08033048285713,33.93028954189215,24.090445671647306,6.426553102196511,2.6093089695248413,1.54635853348657,9.475762296464021,4.366375690998676
05015,13.379959769903472,2.6680158467331445,56.41823968797144,26.995118421214016,26.815174596165875,2.5042213366050787,1.0614657089858721,3.16221896752075,5.895717373512545,5.376067566247645
05017,35.50922536882737,2.9802938126944074,58.130835342469176,11.333649798253614,18.144888883336872,13.71342499468966,3.6631625102684606,2.4834520721261777,6.436766689578056,5.287664957888926
05019,13.157254479742317,4.060971850554635,51.06459049057143,41.57093204551445,24.521848097533518,4.627158925778871,2.9492550156528687,2.4334165367466762,8.616061587132702,5.395295104533793
05021,14.586970941731325,8.3373436786855315,58.0639647040925,31.254702571124298,17.817209797657082,5.920585740674968,6.244091528423811,2.586104725959709,15.10479239459068,4.857051113000807
05023,12.493987682080359,18.42580618130525,53.24738488610812,39.14754270072483,24.332569864391157,2.19299971397618,1.7968918046590057,1.9782711540057718,4.710951377780566,5.378995435692418
05025,9.546083725025573,4.7371647956078675,49.598706444470345,37.23357806005516,23.405851428867393,4.272267251275278,4.71728320413137,1.4685447442262003,8.47110628269346,3.999350406830194
05027,10.428747028586521,4.228671854365184,49.622716836993845,47.05401877323798,22.862944188219995,4.6304661019826305,3.2263763687723412,1.8575507495463512,9.784539151220184,4.1521677325086825
05029,13.685120649037456,13.191525990771847,54.989963338305195,36.14867502125821,21.245424258053724,4.501109979496734,7.469668538092686,2.446265903681978,7.959317325309393,5.381502747565314
05031,14.288997581886129,4.330907891844362,58.29506484941746,28.08560123103979,17.789970323147944,5.111370616625647,4.626309666903105,2.831347916101927,16.968013075577826,4.84406420448102
05033,14.204778112403886,3.7960842212539117,55.90025020741738,39.609473911140434,23.475772997197417,3.2630496239543945,2.396532694607491,2.669081006186994,6.917415973862554,5.37442547397308
05035,30.032149730439325,2.941830973349817,58.311626158218736,21.366653496641643,17.606938478989562,12.247446841951069,3.6685895678557885,2.1338937466252776,11.051474494933407,4.134207313420102
05037,21.918245824519307,5.629754049190162,56.445875035519215,11.838676475231269,18.421223123796292,12.735797632638064,6.127722422325542,1.658689932249993,7.646769940093396,5.192407207031038
05039,9.099065258283895,4.533618868470554,49.83770221386196,48.36580523802633,23.796266821009983,3.4622652249693178,4.286389809010771,1.4213699202286585,7.659511965190621,3.7683346548794634
05041,33.78314756068375,4.155269951677046,59.58025734900986,16.686664595925393,20.51398514158269,13.099058224674076,5.36054770906674,2.0631098909500447,7.644050422288183,7.196928613666381
05043,13.689768853781482,5.707670212121071,51.65405939763025,21.678782763589226,21.053368337118158,7.29945294705399,5.878180227339905,2.892079720951574,10.031402169050837,4.688064068676749
