geoid,elevation_mean,tri_mean,elevation_sd,tri_sd,elevation_min,tri_min,elevation_q25,tri_q25,elevation_median,tri_median,elevation_q75,tri_q75,elevation_max,tri_max
38011,897.076921767818,2.50464417214773,38.6923226339038,1.80415029726335,798,0,868.015386673124,1.27668716755823,895.040952516247,2.06165369355542,922.128579666868,3.20257652783649,1047.71016866387,21.1974992798562
38013,642.101461067983,1.28779261556844,64.091625129372,1.17096727001941,542.525055505577,0,588.367400875541,0.501667957747806,602,0.91954569034786,712.10836447307,1.73637894709871,764.867811260442,13.2124418117146
38015,575.683796977027,1.90167480783332,38.2848008176617,1.418584660922,489,0,545.831301076046,0.944510631737245,576.696255568616,1.60438944081224,604.901431482991,2.48542494836874,686.416131555591,19.7098805165964
38017,306.255527770857,0.396654441554083,33.0013579577438,0.520045890070307,257.233610954759,0,277.630855280425,0.0262888296881432,291,0.29691970054941,337.582015085829,0.503928387283787,387.569310571524,7.15206622641608
38019,474.182937910563,0.977315300035988,30.5804359422849,1.87804165401863,290,0,474.627722082892,0.332926893310862,479.783966423322,0.50585062500226,487.598842700688,0.795218400750159,512.554368972436,26.5118534329582
38021,468.213169226956,0.980416637074686,71.0627410783049,0.993796650019308,391.163822222223,0,419.242340565441,0.396612220445185,444.741350547752,0.66760958662082,485,1.20675752046586,679.659344959654,14.4779576409692
38023,654.732262311411,1.61809979086884,39.1418725281738,1.13766441040987,562.266202464964,0,629.250080000003,0.783103016711891,658.908573048578,1.39214759834074,684.549319556142,2.18294907316191,753.147022462092,11.8960431694634
38025,683.068948323063,4.66370108986233,61.9906773861427,4.26009563491974,556.381335155066,0,644.788615241648,1.90421847008525,678.291175697488,3.29472610609895,720.704161879656,5.79411587384824,1003.24868466664,35.9275795147118
38027,464.022340027628,1.18124810838703,12.0394911301793,1.32592149740688,416.543606556053,0,459.008996962987,0.329050153900596,464.737402974406,0.69327807945659,469.603572559727,1.62048100427751,526.493330929146,13.6630947598492
38029,573.702842292279,2.44869770840201,36.0796743360511,1.90291353921316,488.871660450829,0,551.057530758091,1.16090348661503,577.980842666663,1.97168416712923,600.301918458387,3.22461801026116,662.526368000002,24.9632938685887
38031,467.530948694289,0.845101536225197,13.3034714846569,0.953082010908621,436.45326746104,0,458.792156393795,0.335486164487618,465.472566805041,0.529152107706729,474.110260244566,0.965118505109265,592.453879704758,12.533952013052
38033,816.027652369072,4.40238772448874,55.0687880009713,2.99650074791427,636.394125010294,0,776.353947625669,2.21264720208996,821.319396043534,3.80138737293892,854.437638256146,5.88284009425279,1044.07229781022,35.1271183710313
38035,310.361060538348,0.50283065109003,56.0464589550426,0.673562972344303,240.624031233415,0,261,0.0556938651930885,292.7114673969,0.34039476766219,344,0.662575379298716,464.536616512224,10.480788267482
38037,678.036994387967,3.04636351738596,48.618867077008,2.05272753477086,530.017707387557,0,648.071216586311,1.5972745231422,683.154082076698,2.56529562262993,713,3.96352685568957,850.123463269744,21.5934018328688
38039,441.688687548364,1.23608880582761,15.7445916142609,1.49282606463428,383.088269795052,0,435,0.36023463181454,441.828418870389,0.672680472945633,447.691034722443,1.51722455568349,520.910989447912,12.7809065467064
38041,777.698000764377,2.09519840444545,35.2240910022056,1.33078233365157,662.419487361932,0,751.811209498885,1.17295100285159,776.541397094431,1.8294804487313,802.684816321606,2.70793147620447,910.150384404309,24.1843513891487
38043,564.397106060779,1.55509570746462,26.5691355482441,1.19351626955333,520.411144379635,0,544.585515650145,0.732200627703747,560.485621440262,1.26824670869465,578.383535793472,2.0779582005846,696.988623852125,16.8273499387449
38045,470.504874717448,1.04156709960636,55.3460797077939,1.00484566589412,394.027252595014,0,433.282763632007,0.459805192062895,449.607434326809,0.750081147968245,487.931201710245,1.265510640452,630.37766423737,13.1246801082325
38047,609.241681244317,1.92793712663835,21.3956458391396,1.19657678331565,548.316631702452,0,593.414681422556,1.08230084915357,609.077798741064,1.70707334858261,624.568134093035,2.52091138996931,686.371209205628,11.6500240215381
38049,468.885536385298,0.800159734024051,27.3386918891165,0.883595526020883,431.760155695607,0,451.042381008339,0.289184418443604,461.85093535432,0.539775421682535,481.888283842013,1.008664363419,659.961897018985,12.5956779056953
