FIPS,precip
22035,1427.197035
48215,558.8051385
19005,883.7793963
29015,1120.253661
22045,1570.932769
37041,1236.363536
13261,1227.650406
36075,1195.169042
48265,766.985725
37143,1240.135107
32001,181.6018343
48233,520.1522322
37055,1321.737933
37053,1211.512429
18061,1157.381627
20063,528.9477836
29121,1051.672294
23003,1056.790505
13137,1533.658636
25001,1182.375324
36025,1155.240511
47183,1338.372249
30053,823.0726102
48157,1231.629595
21069,1137.648697
30099,445.8161289
50025,1326.800079
25005,1261.286702
28049,1431.55813
29071,1118.278829
17077,1146.635685
24003,1086.820001
12001,1291.816901
6023,1845.113903
29089,1061.118749
13303,1168.036765
48345,595.37409
13305,1217.723807
13311,1650.952187
13125,1149.002848
13209,1154.378231
13135,1322.318029
41055,307.1154933
13163,1149.862626
48299,733.8783665
51700,1205.410556
9001,1263.843086
36089,1025.534864
5005,1184.595117
35025,381.188413
26141,754.1125586
22065,1425.444351
8001,383.5449283
34027,1283.835312
48033,508.1750012
29157,1122.549999
51175,1198.130787
13001,1181.154364
17179,955.4446233
20149,869.2803677
39069,909.8479024
48455,1251.719904
51053,1157.950641
37077,1137.462792
51067,1152.177246
20191,871.7596375
13277,1199.201708
42061,1019.649503
41037,369.6864425
29077,1135.459031
41047,1616.281762
16067,254.0858133
42067,1083.186211
17097,917.1901371
18161,1067.838398
42071,1117.363265
29221,1126.365167
29103,1002.64878
29117,1024.866702
42087,1059.282723
27161,824.5436096
5123,1293.789619
55079,863.6360038
55085,793.7755001
36119,1239.050529
22071,1576.120209
8019,716.1487676
40065,710.3666682
40067,877.3821264
8005,428.4670728
48389,310.1751588
40141,756.7485798
22075,1624.492235
22077,1533.986553
8047,667.3435986
29187,1144.93629
1003,1664.220711
9009,1276.264313
22011,1523.710062
32510,424.4291302
36105,1225.540927
50007,1068.897594
8011,356.0251668
19153,904.7316867
21239,1170.765487
30107,395.0825731
42019,1041.529758
47075,1342.243052
53049,2374.315102
51147,1114.629996
22053,1541.565823
51149,1175.043724
26137,857.2324476
1111,1358.177706
51153,1059.820177
5001,1282.424051
24033,1080.793823
22111,1425.929386
31085,531.4913363
48039,1307.959664
39021,1016.216718
8061,382.7963266
8065,638.5540003
8071,424.334169
26097,809.2259477
41011,1801.960707
8109,460.5126616
55023,874.6334664
48061,662.6860774
48417,694.5484996
22089,1618.507408
40083,913.2991736
13241,1762.96264
5143,1256.920074
48261,673.5161184
37169,1189.230568
48405,1373.026232
48005,1308.561062
5117,1256.742038
1127,1473.290516
53037,937.6246827
55061,789.1934385
27165,750.3040305
8051,648.2082115
12027,1278.317388
21209,1124.394545
5131,1245.600123
18153,1124.358423
29069,1201.712652
36019,962.2068
51163,1100.135314
42043,1144.718334
5021,1191.356233
31135,494.9471247
34021,1220.15919
31139,704.9359379
5023,1284.35012
38051,497.9317282
39045,992.0195104
39065,940.2715991
29141,1121.25505
5029,1273.428411
56017,350.4467696
36061,1213.027496
27089,576.8299984
46035,625.1013879
47025,1279.808703
45029,1207.166624
12041,1345.244397
39115,1035.910759
28007,1426.878816
44009,1213.962724
48183,1199.074647
5033,1303.540415
42127,1164.615855
5047,1310.408286
40049,972.4925006
5071,1314.063133
36095,1051.559189
5087,1271.24619
48467,1095.160661
36091,1145.025794
40109,924.3265381
22095,1612.189038
40113,1022.863839
36071,1194.844527
41017,596.2407842
21185,1174.206767
4003,395.516098
18019,1156.707757
30051,296.1690204
37185,1144.572993
51191,1138.928665
12083,1310.032569
34035,1227.65771
20047,637.5092085
21137,1209.726273
31141,727.0643896
38095,481.8331174
29143,1231.53794
37021,1124.680406
27085,750.4635925
35005,367.7738594
39075,1006.625877
31167,739.318751
37023,1259.513472
42109,1132.592405
33013,1174.984086
29149,1192.461758
34025,1185.277603
42007,974.2398614
29047,1010.172413
42039,1156.934593
29079,997.3518555
46137,449.8961952
29165,988.0493639
48337,906.7283837
49003,318.077449
48135,350.2617486
49015,253.9702656
48187,848.8955339
48209,885.388127
48293,1007.907389
40117,1022.460105
22107,1462.664457
47103,1453.681702
36007,1059.630088
51113,1160.629799
40005,1141.712483
36115,1068.014295
51137,1100.021374
1073,1429.838625
51157,1152.440491
40023,1205.506017
40063,1081.231486
40091,1146.113487
48185,1123.726754
48179,602.7340009
26153,820.7195866
37071,1111.046189
31057,494.3071543
29207,1218.617837
34011,1106.490133
5059,1366.08684
36085,1218.094442
51193,1093.957251
36111,1287.956205
5063,1236.808573
29029,1127.779998
29175,1079.777946
48199,1471.728538
38091,543.3268419
34001,1125.576558
37115,1136.489849
42009,995.9151897
36009,1127.640903
30067,664.6105235
13185,1268.909417
13107,1158.140513
36103,1207.735377
30109,363.9145574
49045,285.5201641
48323,534.8743457
51101,1118.342824
53009,2235.471616
53019,525.7673584
53051,897.7922378
53055,680.282056
53065,610.9837397
53073,2036.047561
55009,776.3751075
49029,708.7062232
48225,1186.138401
48395,984.9567504
40061,1194.493862
51079,1201.276505
40079,1324.042054
54053,1053.382863
54069,1007.219449
37039,1577.986076
1025,1445.88776
1091,1366.38264
54011,1084.192797
1065,1369.756501
54099,1126.745513
42133,1094.545635
29215,1160.206708
5075,1226.857907
5081,1283.227926
51590,1119.392857
6027,189.1021038
37097,1144.233849
37183,1164.186447
26105,873.521536
37193,1249.082161
37123,1156.751974
6093,1029.207481
42033,1107.376191
47141,1404.115969
12019,1312.76239
12029,1451.340406
13155,1191.000212
28015,1419.063706
47051,1459.368445
38081,568.7670355
47115,1461.99429
20005,936.563501
53017,283.3600904
55071,789.7139014
13101,1279.145558
50005,1114.825085
50019,1203.92532
28069,1409.952194
54037,998.6245728
31107,673.7263347
32027,250.2351545
51820,1093.63501
13069,1213.343886
55029,788.8751705
32019,213.0527677
22125,1565.765003
54057,976.6698145
51069,981.0125404
54061,1147.922003
51165,1017.879695
51171,968.9941549
28053,1388.242372
28097,1439.199674
28143,1356.362678
29025,1006.336662
29045,987.0168425
29081,966.848271
54085,1158.859999
51063,1148.542043
46091,592.3877534
27039,847.9324951
21183,1234.683887
5125,1366.087476
21197,1191.952299
21213,1260.568653
47165,1284.537877
21225,1152.415477
17039,990.5899974
17045,1050.167476
17055,1130.084787
17061,1007.674218
6009,903.512752
27009,732.7221558
38007,381.0763503
18035,1027.085784
20145,622.2327174
40101,1149.8608
22109,1620.967545
40135,1215.355319
41021,310.3641678
38049,454.3621904
29183,1071.736345
20071,450.7875829
10005,1141.083701
16001,303.50542
1037,1374.128901
12061,1356.460289
32021,200.5681911
19177,961.6358436
32003,188.3311236
48181,1046.861352
29189,1082.208377
22033,1589.309698
1005,1324.970373
5113,1508.415874
13021,1171.803531
1097,1654.099341
26001,745.7992966
56043,319.416989
54049,1189.294491
51015,1071.049592
54107,1091.673903
54105,1131.851705
47011,1351.054335
47123,1431.039071
28051,1403.171121
51005,1046.398263
47055,1451.142364
51017,1058.764941
54039,1146.128381
21013,1307.677095
21023,1100.011336
27003,810.6105371
23031,1259.67904
21031,1275.850639
25009,1231.509882
41001,545.5664183
48149,986.7841562
47053,1335.805628
21007,1255.551032
45005,1166.935698
47005,1321.185157
37161,1297.698576
18121,1090.81893
8049,619.4687321
13009,1163.397992
51007,1126.860937
48271,580.8585953
5135,1223.228042
37177,1275.813226
8053,798.7673016
6115,918.9194959
13013,1282.692922
39103,975.6111235
17099,922.908134
8063,434.7690541
26145,822.427578
19111,975.770954
22057,1629.654945
26047,793.9604465
31039,753.6396965
17007,905.3377113
30005,349.8901439
26155,828.2048889
38041,407.7133963
38053,380.5820413
18009,1001.782501
53033,1925.136241
28123,1460.307502
31065,589.7662518
39095,872.2093641
53015,2047.178339
1115,1397.027743
41007,2688.411078
12073,1457.258442
12075,1401.185841
47009,1376.456084
47079,1345.301598
45009,1173.28104
47021,1281.451782
25023,1274.052953
37087,1367.786345
47029,1220.957033
42017,1225.189595
45019,1253.147378
47039,1386.699813
12071,1408.551227
20121,1042.656135
13285,1276.251889
18167,1081.207664
13025,1267.298731
51001,1084.660326
13029,1238.600001
48289,1080.811924
6047,309.9787378
16007,596.1731915
13031,1173.597172
13033,1154.971526
39117,1012.749035
20153,531.1146029
19139,935.6525363
19163,918.6892082
32007,353.2697096
54081,1159.131868
34037,1208.785357
35049,399.582296
28057,1466.290123
29111,978.3647606
24021,1074.044059
27135,611.3943149
35017,444.6372829
40041,1173.62636
49047,316.0071551
16063,275.1208373
12077,1522.600363
12103,1306.821473
6033,1077.843398
12129,1530.395596
13007,1304.99939
13087,1377.813454
13275,1307.973609
13315,1179.018743
28113,1601.871398
28013,1447.619764
28061,1454.050496
28037,1556.477394
53041,1727.384919
46009,644.2109255
45035,1232.822292
45021,1199.249676
45025,1148.737082
46047,433.6948725
47071,1408.863259
46059,541.5832931
47163,1110.160294
45031,1173.081027
46081,623.5943871
47085,1343.09634
19089,894.1966662
13037,1290.310948
19093,797.2434248
51051,1141.351766
17133,1087.564917
48361,1528.758112
12097,1259.061339
48367,879.62448
6039,672.6202123
51081,1160.149229
17161,924.426665
48377,360.7830917
51083,1129.23624
17115,993.7462018
20015,926.3372021
22083,1433.350251
30103,350.6621388
51095,1190.948061
48449,1203.81942
46065,475.5307033
54025,1163.418849
8009,421.5204374
37049,1337.335878
39081,1005.810759
8021,579.8511395
21111,1157.210179
34009,1107.874648
54075,1285.225764
54079,1067.165421
55137,817.1003921
48391,927.2122122
39151,998.8806961
13259,1256.166096
39067,1024.479991
41065,510.532251
27115,781.1399993
13071,1287.180596
45039,1121.381723
27069,556.0094755
48241,1446.629631
42035,1082.674365
47093,1255.369618
51087,1124.096965
56035,480.7940549
48245,1499.820835
47101,1426.071139
53005,225.0866445
53077,653.1910872
19143,744.6310782
8111,1056.350695
8115,447.3150009
6049,457.1449179
48387,1239.107578
48393,566.3217524
48083,693.9435816
13015,1281.540272
8085,438.6899716
6063,1104.218681
48403,1381.710868
12105,1280.235284
48443,383.142438
13109,1151.950409
39123,863.5213232
13173,1249.585362
16015,807.2715462
21211,1172.751529
29097,1160.439886
22121,1563.416783
1063,1376.52074
1089,1418.145305
6103,942.4950084
17183,1005.101701
32031,314.3309012
1071,1460.438746
6057,1362.984903
6113,556.0585716
26033,832.5400303
48471,1197.560376
40089,1339.432156
54071,1016.536671
12017,1326.612268
47113,1366.77716
45047,1142.256953
56007,419.2183939
27083,686.7781337
45049,1196.070996
47125,1288.427502
49025,328.2460799
48251,934.17272
30037,377.7961343
30045,479.9769883
30059,525.6454793
48035,888.9461705
45057,1126.23696
13119,1274.459511
12021,1416.506162
12119,1276.660003
48451,579.5099539
17203,939.1618467
39157,1023.10161
17015,920.8709961
13147,1217.695531
39165,1047.322648
12011,1327.400515
39169,983.7607146
13179,1248.654251
39033,997.5216614
12057,1312.765723
13199,1233.605687
18103,1019.01082
6051,474.3241323
18109,1108.071563
19015,904.3595945
28089,1400.267033
49043,696.415033
45045,1345.523385
19173,914.4631032
46085,519.4836706
20039,545.9520955
55115,786.4340947
6083,537.7952032
28011,1337.682833
23025,1126.021832
34033,1113.489301
41019,1393.290441
22113,1546.228554
5119,1286.557644
34031,1283.123539
16077,401.7467926
42119,1139.8552
48349,1005.451226
5085,1267.644626
5091,1293.581957
56011,464.8747638
45061,1141.864824
48043,337.5847547
45067,1206.010943
47187,1331.131552
55095,806.0984557
45075,1190.086868
56039,906.3424338
51059,1062.836363
45071,1155.58831
45087,1156.80174
13215,1213.634999
39063,911.4940212
39073,1007.686029
12086,1373.808773
48501,453.7140004
13251,1174.321662
48505,506.5177548
48239,1123.039232
16073,357.2204298
21071,1109.466498
19133,783.2084863
20043,915.4291175
40057,665.3903741
16049,946.1306812
20089,689.4828559
45091,1123.77724
27077,640.7640721
38079,479.4598125
30011,371.9245333
20137,574.0606297
27127,716.0823753
55007,818.4383534
55003,818.8740531
55013,793.5276632
5049,1196.611512
12089,1299.890642
19099,911.4799085
37175,1797.72857
13253,1374.844865
24029,1106.265106
47031,1415.455471
45037,1158.425204
5035,1304.239472
51109,1119.100488
16071,453.2080437
48273,724.2441817
26089,816.820516
41025,332.5171722
45085,1166.716439
49033,468.1257301
44005,1226.375671
53013,736.7778658
55133,882.5262493
30069,319.5585072
30097,530.3450901
30093,469.0013301
42041,1077.623104
29033,1034.378091
53025,215.691563
30057,566.9286669
13279,1167.643455
40085,968.6033762
24035,1097.55836
21085,1257.41842
23011,1141.097472
17091,965.4506381
18163,1170.546473
21101,1153.172721
16003,797.2815771
27075,757.5633977
5121,1216.887316
8107,751.9538974
54067,1270.391005
54101,1440.114578
40019,958.337265
21107,1219.289883
17109,959.9656576
28137,1393.560699
17069,1187.62154
22005,1591.157959
18079,1141.854546
51155,993.1061987
54063,1007.124166
37145,1147.641562
19107,937.8652529
36005,1210.213989
36031,1118.734958
40147,1035.382769
40007,542.6676359
48369,485.8767691
5097,1435.564516
13263,1229.441053
35043,361.4632312
18125,1185.238491
20069,527.2863838
27123,829.4061491
30021,334.1800494
30017,343.059256
50023,1146.647159
48275,655.4054896
47159,1330.470203
20203,472.8811996
37051,1176.700727
39083,1033.270802
33015,1184.95185
29209,1159.036374
51197,1006.943427
42003,978.4839026
48439,933.2300786
27051,638.9862512
21011,1164.820443
21043,1123.920619
21035,1361.910171
45013,1238.32143
55053,861.1003436
56013,368.7327276
27137,719.19702
30083,344.2722405
13003,1233.339141
50003,1397.492051
32013,290.7837371
1029,1371.445295
13239,1300.303335
47137,1333.52186
13161,1192.410217
51049,1124.129327
47109,1422.267447
31021,776.6075633
37139,1225.333488
48021,911.4463718
21103,1152.343417
13005,1198.768805
21149,1170.913245
48269,628.8947562
26055,810.9847238
21175,1143.249853
49051,688.1236809
42077,1190.569992
48031,831.0068254
55103,895.1590536
54103,1208.958428
55065,921.988062
53067,1300.141056
48343,1217.34632
53001,272.2558015
47171,1266.145713
47059,1108.176558
36035,1195.820117
20021,1144.578279
12123,1427.061233
12039,1425.611502
29113,1027.06227
47083,1332.825638
45043,1323.23403
53039,555.0931807
45051,1291.246432
56015,378.323
56023,520.8328317
45089,1233.029478
29031,1200.43221
29059,1134.087529
31169,755.8282998
31031,528.7011069
42065,1129.120641
29099,1096.020485
37003,1220.834479
29019,1085.182571
48419,1338.16388
6089,1283.197815
30111,358.0825049
37073,1243.637774
36087,1257.77301
51740,1201.858008
29123,1176.559371
48489,638.4733634
30089,820.308828
36043,1226.25967
36113,1153.216066
27019,774.4606145
20057,570.4916847
49007,391.5249792
37131,1182.393788
18099,1017.02757
41053,1838.896915
48325,743.3279186
17195,926.5178496
4019,317.0359164
47061,1494.11301
17185,1154.211894
26021,977.0114753
27171,763.7207192
55063,874.8137474
4015,262.7007093
29155,1244.352025
17169,976.9349219
40123,1042.36419
55109,824.6845516
1051,1338.949585
22059,1507.334549
46069,521.2271729
1123,1362.739539
6069,422.923382
28075,1421.922258
31037,747.6727923
48213,1077.657439
22055,1555.600545
39023,1027.73935
36047,1188.933885
35037,432.749884
36059,1209.540615
13271,1172.968568
45041,1183.003112
38089,414.4323747
20009,677.788232
41035,697.4561353
12111,1289.690658
13141,1159.019155
16031,365.4746362
40029,1094.603751
6067,509.9286456
24001,998.0612655
28043,1442.566607
54033,1179.433636
28099,1422.140442
8003,248.1634576
54055,1006.600764
28017,1427.747321
54043,1150.955538
27159,669.6756958
8057,663.1776484
42055,1054.264323
6071,174.1364351
8031,411.8879342
40033,818.5385729
23029,1212.182665
8117,639.1895949
35029,292.7049304
40071,935.8059887
54027,960.6090686
28055,1425.917372
51019,1129.793219
21207,1301.5175
21053,1319.365486
19083,883.5539752
1035,1538.93479
4005,352.8635479
34029,1153.037457
21217,1270.104062
48161,1073.100399
18173,1188.599162
16055,882.5998754
17105,936.7891668
8069,542.3444552
17149,981.4614605
13051,1244.355138
39147,947.2641565
6105,1446.157015
39163,1044.442056
13183,1214.868421
13237,1182.420624
48249,662.5683294
40055,718.2845725
48297,678.4884987
23021,1124.046147
48409,830.3282452
53007,1099.407074
12063,1439.295747
40127,1299.541127
48295,576.8008465
48487,713.6493613
13017,1176.77703
51027,1123.007262
55039,794.6233332
21079,1164.872943
22117,1619.319338
22051,1618.114303
51177,1103.934605
26143,801.5586101
36093,1034.710321
9005,1264.832972
12037,1504.81261
28033,1361.498641
13045,1327.416524
18093,1183.442017
18077,1142.716373
40097,1130.835752
20019,1040.06433
31103,590.3637733
22119,1371.542223
20113,798.3575714
39047,1013.560001
13257,1360.00347
37141,1363.452014
37031,1441.280192
33005,1192.224658
13297,1273.434358
13169,1174.891578
5107,1308.778726
42049,1172.148111
48141,247.4889675
49019,320.6093383
53043,324.2381926
28067,1469.09818
30073,398.149865
32023,224.0279045
16037,628.3491198
26043,764.117795
39133,1004.79482
28073,1544.523087
21139,1228.513013
41043,1839.277124
26117,874.6635767
45033,1169.377498
20175,494.8502002
45069,1147.983693
21045,1267.978658
55113,837.4296472
38063,516.5387188
12023,1314.889815
26061,767.8581048
48309,910.5291941
55041,783.3686953
1113,1238.832391
27169,871.3756976
53047,602.4652896
48259,879.8448978
18145,1088.083753
39113,1024.014931
9011,1244.977875
6003,1124.345126
19023,881.2106823
17037,914.5468699
5065,1209.982357
27067,733.6848189
40073,861.543412
45053,1230.461016
47073,1128.964328
30031,635.7296593
25021,1265.444848
21151,1168.249851
42081,1090.003688
19127,908.5964664
40131,1088.679911
13079,1192.152554
26111,809.5212502
55017,805.2611098
34007,1183.787832
13115,1320.733683
8093,480.6532475
22123,1413.862802
6109,1147.151995
33003,1290.429636
6045,1430.440109
22025,1511.41782
18159,1043.776388
46025,595.7356782
31015,623.6377774
21029,1168.235495
51790,977.6300049
31049,453.424
36015,938.8893236
31109,773.4375385
17123,932.4862061
13299,1242.522993
39139,1036.495754
20081,482.4495458
13319,1155.332539
17199,1179.115077
48155,678.2532023
1109,1376.447828
39111,1095.209706
31055,788.4801711
30087,343.2052907
23017,1215.351166
27061,705.0593782
18017,1009.016331
54017,1193.385398
46083,672.9345632
1027,1422.171704
39077,991.2254551
51105,1266.445078
6011,585.0649153
18053,1027.131004
20079,843.8818634
37001,1144.415719
42011,1161.707034
46109,610.1612518
56027,382.6254796
27025,786.159867
31161,450.833316
6015,2553.53928
6095,516.9559988
51195,1262.857754
8015,542.8409367
28149,1430.727604
48327,652.3931701
29179,1189.008988
30063,793.5220878
5015,1178.911589
42089,1307.905758
22097,1543.465575
28063,1516.115998
48473,1142.103746
37069,1144.086497
38023,378.5369263
49053,393.3970706
26023,960.1429749
19063,783.6015181
49011,501.226163
38035,536.0208029
21201,1126.006117
48009,751.8293933
54001,1249.940547
27081,685.7823681
45081,1166.650593
53071,417.91927
18119,1155.812166
37009,1263.467383
25003,1248.857602
8113,551.3410324
56031,384.973623
29167,1141.334219
16005,511.8174061
53021,240.2624884
25015,1224.401935
17201,896.2770226
40103,930.2949204
22047,1545.172361
27049,830.8354638
26015,936.0809358
17001,981.012963
26109,771.2128111
51091,1093.860614
8089,337.6968376
21087,1265.088262
29173,1012.568795
31117,529.9804721
47057,1172.766095
54077,1284.267957
51169,1173.327849
20177,942.6378153
31175,651.2054534
8017,401.6549633
21077,1107.228654
29087,904.2902717
39009,1028.005198
37099,1610.980947
54045,1188.797322
1129,1527.129735
54041,1213.191973
12079,1333.937319
54035,1098.385133
1079,1444.650877
12059,1508.701207
12113,1682.792545
28025,1412.607166
27029,636.26038
20091,1033.79875
12093,1197.099835
48503,772.5182574
5077,1298.947409
55021,878.7922608
20103,993.4732063
12133,1533.390364
38047,499.8753689
20201,797.2395092
55123,882.7536166
48441,646.7666668
36001,1039.651235
39039,913.2562693
12065,1421.233871
21163,1185.996736
28101,1442.557124
1099,1468.04021
13121,1307.890409
13265,1164.784338
36051,884.8678451
26069,774.757076
12053,1323.919852
55135,809.7307235
48049,751.9165115
31143,719.5085538
23013,1284.656699
27167,609.0259579
35023,344.3437819
41063,685.850351
5079,1322.375626
17139,1006.778136
28107,1410.99477
26053,837.1803936
33011,1193.168737
4007,527.9769574
21049,1154.069273
37045,1219.620439
48457,1415.201342
41049,367.4850007
46107,485.7494638
17013,1037.505334
27139,787.3024155
31131,818.4091747
42051,1147.995317
8073,376.6891707
28077,1524.741759
37163,1209.33345
47019,1199.542854
39031,1019.549662
25019,1056.905609
16033,496.037094
35003,436.1208205
18015,1006.420177
51133,1127.279998
48189,503.7142978
47089,1139.580379
13149,1305.119775
48447,698.9122366
1077,1468.961261
42073,1007.436511
35011,358.9190293
19097,915.1772553
51125,1195.412797
31137,622.9671057
17047,1141.529342
26039,840.7198931
36033,1093.748306
22039,1551.478604
17079,1084.162375
17103,923.7701783
13171,1221.983182
19013,902.9518714
48101,628.3406416
27063,750.3345544
21055,1201.531226
13165,1153.643644
46015,568.6135826
18043,1152.123186
31061,642.2329545
21057,1282.684995
48125,591.9936366
40149,767.5379624
42015,967.0488173
21155,1228.733991
38099,516.0343263
21231,1299.229091
5069,1310.381647
17073,927.1344278
31113,572.6912523
45055,1103.388909
48479,535.2039776
29185,1115.208334
6035,437.6629712
16043,681.7919928
30071,317.9534695
44003,1231.234664
18071,1171.052279
21179,1200.581903
29021,952.0244648
47013,1392.790358
46043,624.9832837
18021,1103.9975
39167,1083.712984
39107,966.7344458
49001,373.653053
28059,1667.215501
13059,1213.173315
48481,1167.950068
51650,1192.210008
48329,381.9599239
20179,540.6464275
51595,1149.560059
31149,618.5994487
46115,565.5852425
39149,1007.843122
31183,673.509191
54019,1188.866187
27059,793.1720247
48435,569.5355458
21161,1139.697486
16047,273.0242738
46127,707.4526584
47015,1374.710992
55139,786.3325005
31083,613.0569305
36117,917.7974193
48013,702.8335693
41071,1595.437021
35015,360.3434553
21073,1135.309148
48341,460.2507696
21097,1113.407821
19187,876.3732426
20023,480.0021586
17165,1161.613143
20017,913.811285
48107,564.7165916
26067,900.4257944
26073,830.0007286
30007,414.8150721
48331,912.5328787
56005,358.437179
13295,1393.686777
29169,1147.941549
47177,1353.737869
46123,574.5404245
1033,1455.323161
48373,1341.983844
54023,1045.461999
12007,1282.936761
13145,1233.005411
16057,796.5340124
26157,820.3926253
37013,1254.568637
48423,1145.094349
36049,1246.106837
40021,1205.272663
38013,420.1616314
51041,1138.004992
26161,876.4102409
21063,1124.967278
48231,1096.666082
18113,973.2860598
21195,1124.076415
6061,1199.042244
13291,1571.629185
39127,1019.224478
48121,980.0364536
37095,1324.351314
18095,1047.664933
42095,1202.125901
21199,1256.287259
31047,589.9667855
36081,1179.779997
26071,769.2029408
48267,662.8744325
48371,364.6593264
39043,915.8344043
37067,1125.087724
27041,659.3314153
46077,632.9060789
55097,810.6273596
51159,1113.528714
42085,1057.908782
26113,822.2235175
26025,927.5955583
20185,686.7571216
1069,1397.378641
16081,687.9662522
13127,1256.514513
37119,1106.593753
38093,498.0175262
48491,882.6799392
19009,868.1218584
31025,815.8980626
38087,372.0813336
42117,962.2594375
13077,1278.515848
18183,978.7849009
31121,708.1250008
48191,591.2001604
46053,630.9751395
5145,1265.977347
55035,834.1518632
38001,401.9352969
1061,1466.686241
26159,978.4259999
31043,725.8928249
42111,1126.414223
17151,1220.224166
40025,434.0058109
51161,1121.011786
13247,1258.727227
30027,414.5842205
48169,545.7826928
46135,674.1954065
51057,1105.892705
28071,1451.188808
20173,860.1466873
8029,480.4535353
37187,1273.126857
18157,983.5318733
30003,406.4836312
40095,1048.968199
30085,333.4796218
17043,950.1521618
12035,1298.895649
13151,1247.677116
5103,1353.390091
28047,1660.991879
48465,493.8244025
48243,412.2461677
27023,680.8599009
46057,627.187383
22099,1562.774247
42105,1068.936421
51011,1117.550192
18011,1052.651976
27087,641.7277082
29083,1116.820892
48315,1252.152861
51187,1040.309147
53035,1157.385338
13201,1327.476331
31171,568.544762
18101,1198.942636
29161,1163.95185
20059,1002.069891
18023,1028.528749
28079,1409.947781
37113,1678.532397
29105,1123.745296
1015,1346.088298
6007,1144.027159
18013,1173.841179
27053,804.5997063
36123,878.1598394
48333,763.8850938
47131,1307.691502
31177,779.1362543
12125,1305.296112
39161,943.6725396
8099,407.2847912
28027,1354.153522
37005,1297.767811
53057,2128.748809
17021,991.5708347
6019,580.9685156
19019,921.466593
37155,1184.723141
6077,377.973271
21159,1142.00212
29186,1113.281791
31069,452.4356978
48197,688.2580422
5083,1268.674402
49039,522.7019671
27065,768.3361125
23005,1236.167693
48317,430.5673847
29061,986.6766672
21237,1202.935761
42013,1044.305058
30077,663.6944625
27101,721.8333026
27147,838.4571905
8101,359.3666041
55059,889.519815
55131,847.4093866
31163,665.178978
6005,921.3297885
48415,555.7363644
26045,873.1273852
46049,525.4160616
13269,1205.70482
37157,1136.04541
17095,949.8621815
39125,914.4019995
40099,1007.812133
27157,857.0986153
17155,911.3380659
48117,485.5912556
20135,560.0865348
20099,1110.185597
55101,871.8910544
36109,997.1321338
29127,995.9392718
47077,1363.530402
51199,1194.7375
1013,1427.888718
13067,1322.964036
24027,1124.556046
40153,664.8263959
49031,452.7487104
4012,161.6722155
16039,532.8560674
28135,1414.098522
21017,1156.740218
6091,1323.160544
17031,968.520192
36027,1170.332793
48001,1143.501565
45017,1160.335358
42029,1192.865472
49021,384.479526
30095,466.172229
47155,1395.580687
48037,1274.809232
51089,1160.334462
25011,1252.970612
50009,1160.186058
30013,428.9291617
17181,1209.449529
29101,1082.264845
47111,1327.500849
39037,994.1116659
29085,1111.384203
37173,1554.705546
40081,980.8531486
18117,1202.295083
17163,1062.894618
29225,1149.731509
51025,1159.540839
29027,1095.217362
31013,406.5839876
42099,1096.680117
37033,1134.968103
35007,479.2361143
39017,1037.183723
51117,1117.911762
56033,461.4897647
1105,1345.342427
4013,240.8181071
21177,1251.333994
26093,827.6738172
31159,741.9000016
29073,1150.437023
40037,1045.138061
42063,1157.104962
48453,852.2089435
46089,514.6939068
48365,1285.96283
6101,524.254284
20027,783.6081116
26125,831.1548991
38077,595.7057614
48499,1122.243082
55117,841.4907377
6079,452.0415033
18073,975.8972076
8123,362.9896421
21061,1283.543126
31077,668.8556245
10003,1117.156436
25027,1220.184071
23015,1220.005454
51143,1128.941786
29107,1052.025627
29133,1252.774617
5019,1363.724408
46093,442.4872626
38027,498.5669915
25007,1226.198147
5139,1388.129718
37019,1404.050286
13011,1308.796446
8077,454.568482
13195,1225.970769
13283,1156.58929
55073,812.2037012
1001,1370.549757
31029,482.7709562
20143,755.211856
6055,859.2804675
40137,922.9743565
48063,1166.102002
51045,1110.064257
54021,1178.96036
48227,495.66975
51085,1111.104147
46129,468.4316789
8067,600.5991018
39159,965.0078083
42005,1061.851485
21089,1072.947633
13293,1223.433754
5017,1372.295681
8023,425.8497916
16029,565.3862334
27163,825.008356
27011,615.7725271
4025,419.7152307
40045,620.3201564
18127,996.9068604
6001,508.2194736
16059,575.8545849
24013,1105.268869
38059,438.9431859
51107,1042.531923
24031,1083.242249
37167,1160.397339
48109,333.2233151
21109,1259.122446
51077,1130.019997
20109,475.3643187
17125,968.3299996
39137,907.827179
8039,440.7625728
39153,966.8005805
13139,1391.14769
48469,1006.475239
39035,1016.646764
48351,1464.848706
1117,1402.373249
17153,1231.599095
39001,1107.708998
13167,1163.112383
40119,962.1483328
19065,929.0937267
35013,278.8116209
54007,1234.926537
26099,848.0080419
51115,1163.51001
32005,428.0403332
29163,990.4096146
19079,887.5250573
19027,856.1714157
13073,1148.020216
