"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000"
"13005","Bacon, GA","5","CA5","570","49","        Electric, gas, and sanitary services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",3643,4040,4186,4376,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","610","F","      Wholesale trade",286,349,359,526,511,564,921,1119,1287,1407,1400,1358,1399,1446,1665,1783,2388,2456,2332,2358,2222,1914,1813,2135,2319,2562,3558,3667,4272,4267,3645,3985
"13005","Bacon, GA","5","CA5","620","G","      Retail trade",2963,3171,3528,3864,3844,3526,2720,3098,3521,3905,4247,4961,4954,5005,5365,6059,6512,7263,7781,9152,9585,9209,9022,10120,11667,9270,12427,12672,10522,12134,12266,12208
"13005","Bacon, GA","5","CA5","621","52","        Building materials and garden equipment",237,272,286,272,259,370,448,440,582,735,717,516,501,"(D)","(D)","(D)","(D)","(D)",582,799,929,966,936,1124,1344,1987,2176,1996,2285,2741,2696,"(D)"
"13005","Bacon, GA","5","CA5","622","53","        General merchandise stores","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",297,316,314,342,347,404,384,349,350,359,406,542,547,570
"13005","Bacon, GA","5","CA5","623","54","        Food stores",192,275,328,439,497,686,484,576,670,833,1160,1852,1632,1569,1888,1987,2196,2910,2977,3044,3435,3211,3597,4338,5375,1629,1945,2734,2205,2370,2254,2111
"13005","Bacon, GA","5","CA5","624","55","        Automotive dealers and service stations",462,479,487,481,475,630,579,607,637,681,687,807,825,762,843,1079,1248,1378,1511,2458,2476,2178,1624,1499,1452,1629,1733,1718,1893,2492,2717,2662
"13005","Bacon, GA","5","CA5","625","56","        Apparel and accessory stores",88,80,95,127,126,122,150,162,181,187,161,137,128,131,197,233,242,239,272,294,236,218,191,167,182,264,358,284,310,"(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","626","57","        Home furniture and furnishings stores",53,66,83,104,133,99,117,155,179,200,184,177,167,200,191,168,189,209,218,282,316,355,261,239,213,221,237,290,364,"(D)","(D)",835
"13005","Bacon, GA","5","CA5","627","58","        Eating and drinking places","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",765,836,784,908,742,940,984,820,986,1188,1339,1620,1893,4652,4362,1586,1854,2079,2208
"13005","Bacon, GA","5","CA5","628","59","        Miscellaneous retail",1568,1597,1903,2107,2003,1256,611,693,768,758,752,769,800,849,800,898,828,994,984,975,1059,953,878,1010,1097,1298,976,929,1473,1388,1391,1496
"13005","Bacon, GA","5","CA5","700","H","      Finance, insurance, and real estate",288,317,338,415,517,517,580,686,771,850,957,1010,1000,995,1106,1200,1265,1495,1757,1888,2214,2073,2244,2565,3675,4091,3304,3438,3703,4208,4442,4768
"13005","Bacon, GA","5","CA5","710","60, 61","        Depository and nondepository institutions",240,278,285,322,397,416,447,521,590,647,717,791,807,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1811,1928,2030,2173,2494,2712,2728,2916,"(D)","(D)",3693
"13005","Bacon, GA","5","CA5","730","62-65, 67","        Other finance, insurance, and real estate","(L)","(L)",53,93,120,101,133,165,181,203,240,219,193,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",262,316,535,1502,1597,592,710,787,"(D)","(D)",1075
"13005","Bacon, GA","5","CA5","731","62","          Security and commodity brokers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13005","Bacon, GA","5","CA5","732","63","          Insurance carriers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","733","64","          Insurance agents, brokers, and services","(L)","(L)","(L)",72,101,87,120,131,154,142,161,177,179,181,214,213,208,236,360,405,416,310,275,283,1261,1334,259,269,411,508,500,508
"13005","Bacon, GA","5","CA5","734","65","          Real estate","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",61,79,"(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",-56,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",399,"(D)","(D)"
"13005","Bacon, GA","5","CA5","735","...","          Combined real estate, insurance, etc. 9/",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"13005","Bacon, GA","5","CA5","736","67","          Holding and other investment offices",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)"
"13005","Bacon, GA","5","CA5","800","I","      Services",1232,1829,1836,2026,2059,2204,2301,2491,3275,3853,3928,3885,3969,4307,4331,4507,4832,5336,5664,6633,6760,7368,7923,7863,8261,8884,8361,11867,16154,17881,19574,19368
"13005","Bacon, GA","5","CA5","805","70","        Hotels and other lodging places","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0,"(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","810","72","        Personal services",144,137,142,173,188,238,242,271,271,282,327,419,416,427,395,394,419,379,392,463,417,505,555,539,590,569,609,672,847,1052,1231,1127
"13005","Bacon, GA","5","CA5","815","88","        Private households",203,194,185,178,174,158,151,165,171,178,165,156,144,132,120,124,111,104,93,86,79,71,65,69,68,66,68,61,56,56,"(L)","(L)"
"13005","Bacon, GA","5","CA5","820","73","        Business services","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",66,64,65,96,85,95,136,179,411,354,427,525,396,532,642,723,570,610,572,766,908,824
"13005","Bacon, GA","5","CA5","825","75","        Automotive repair, services, and parking",50,53,55,94,128,130,160,169,146,170,235,299,331,341,352,340,337,348,451,448,393,436,504,500,517,539,484,505,621,638,801,907
"13005","Bacon, GA","5","CA5","830","76","        Miscellaneous repair services","(L)","(L)","(L)",59,69,67,69,143,470,689,367,"(L)",52,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",236,126,120,93,"(D)","(D)",263,"(D)",208
"13005","Bacon, GA","5","CA5","835","79","        Amusement and recreation services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(L)","(L)",62,51,65,59,89,87,76,245,199,160,172,228,238,268,"(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","840","78","        Motion pictures","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",58,64,53,107,62,83,85,79,71,60,63,219,205,187,119,98,93,72,62,68,91,"(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","845","80","        Health services",448,978,926,916,1000,1094,1124,1107,1308,1345,1503,1307,1396,1494,1499,1577,1657,1847,1821,2239,2308,2720,2779,2575,3101,3362,2826,5663,"(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","850","81","        Legal services",124,166,232,243,194,194,189,156,183,208,221,246,229,318,360,525,662,856,882,992,1059,948,1222,1427,1232,1125,1063,1282,1468,1950,2300,2026
"13005","Bacon, GA","5","CA5","855","82","        Educational services","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)",101,"(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","860","83","        Social services 10/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)",0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","865","84","        Museums, botanical, zoological gardens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13005","Bacon, GA","5","CA5","870","86","        Membership organizations","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",488,542,579,569,608,658,730,788,829,885,929,1039,1087,1189,1260,1362,"(D)","(D)","(D)"
"13005","Bacon, GA","5","CA5","875","87","        Engineering and management services 11/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",446,394,365,448,468,433,624,781,815,1112,1205,1135,1151
"13005","Bacon, GA","5","CA5","880","89","        Miscellaneous services",105,144,138,207,150,185,220,249,356,491,559,740,767,832,705,576,671,691,563,169,191,194,260,264,249,409,342,470,817,1146,1163,1077
"13005","Bacon, GA","5","CA5","900","...","    Government and government enterprises",1984,2375,2640,3049,3480,3919,4460,4878,5437,6015,6764,7055,7862,8665,9048,9656,10284,10868,11360,12002,12678,13569,16650,18041,19142,20164,22016,19645,16848,18268,19073,19405
"13005","Bacon, GA","5","CA5","910","...","      Federal, civilian",353,511,535,652,704,739,785,832,976,1099,1119,1156,1234,1323,1325,1271,1236,972,1017,989,979,980,982,968,936,1043,1002,1050,1040,1446,1608,1603
"13005","Bacon, GA","5","CA5","920","...","      Military",84,89,95,108,102,96,103,106,112,117,123,149,201,236,268,302,346,363,389,404,391,370,354,425,427,432,422,412,408,419,436,414
"13005","Bacon, GA","5","CA5","930","...","      State and local",1547,1775,2010,2289,2674,3084,3572,3940,4349,4799,5522,5750,6427,7106,7455,8083,8702,9533,9954,10609,11308,12219,15314,16648,17779,18689,20592,18183,15400,16403,17029,17388
"13005","Bacon, GA","5","CA5","931","...","        State government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",406,542,690,729,762,812,1042,1259,1334,1352,1540,1632,1937,2050,2022,1881,1789,1937,2019,2664,2708,2521
"13005","Bacon, GA","5","CA5","932","...","        Local government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",5116,5208,5737,6377,6693,7271,7660,8274,8620,9257,9768,10587,13377,14598,15757,16808,18803,16246,13381,13739,14321,14867
"13007","Baker, GA","5","CA5","10","...","Personal income",7517,8586,10147,10434,13253,16413,16205,17088,16031,19593,23575,20405,28342,29234,31046,41988,40066,40551,40989,46553,46174,46857,51640,53301,55621,64544,72202,72248,73894,75720,79544,82578
"13007","Baker, GA","5","CA5","20","...","Population (persons) 2/",3859,3822,3608,3706,3903,3800,3726,3753,3847,3879,3820,3807,3796,3916,3870,3779,3827,3793,3783,3690,3647,3617,3741,3722,3871,3876,3987,3980,4056,4003,4089,4025
"13007","Baker, GA","5","CA5","30","...","Per capita personal income (dollars)",1948,2246,2812,2815,3396,4319,4349,4553,4167,5051,6171,5360,7466,7465,8022,11111,10469,10691,10835,12616,12661,12955,13804,14321,14369,16652,18109,18153,18218,18916,19453,20516
"13007","Baker, GA","5","CA5","35","...","  Earnings by place of work",4638,5176,6272,5894,7874,10389,9637,9883,7906,10266,12746,7116,13296,13301,14094,23757,20688,20152,19564,24224,22239,21584,25659,24942,19744,25956,33300,29579,29259,30050,33155,32851
"13007","Baker, GA","5","CA5","36","...","  less: Contributions for government social insurance 3/",147,159,175,199,250,289,433,464,508,584,702,701,818,867,962,1120,1088,1185,1214,1329,1404,1400,1571,1518,1072,1249,1818,1919,1973,2250,2176,2129
"13007","Baker, GA","5","CA5","37","...","    Employee and self-employed contributions for government social insurance",75,81,89,102,123,143,205,206,227,266,322,320,380,421,473,540,545,602,620,698,762,741,831,836,604,693,984,1012,1009,1141,1138,1097
"13007","Baker, GA","5","CA5","38","...","    Employer contributions for government social insurance",72,78,86,97,127,146,228,258,281,318,380,381,438,446,489,580,543,583,594,631,642,659,740,682,468,556,834,907,964,1109,1038,1032
"13007","Baker, GA","5","CA5","42","...","  plus: Adjustment for residence 4/",1486,1698,1925,2220,2611,2926,3120,3739,4381,5075,5730,7009,8090,8232,8451,9112,9855,9982,10365,10980,11948,12568,11572,12649,18757,20447,18750,21046,21878,22394,22633,24134
"13007","Baker, GA","5","CA5","45","...","  equals: Net earnings by place of residence",5977,6715,8022,7915,10235,13026,12324,13158,11779,14757,17774,13424,20568,20666,21583,31749,29455,28949,28715,33875,32783,32752,35660,36073,37429,45154,50232,48706,49164,50194,53612,54856
"13007","Baker, GA","5","CA5","46","...","  plus: Dividends, interest, and rent 5/",717,831,882,1178,1541,1532,1711,1637,1893,2413,3038,3584,3976,4469,5113,5748,5869,6595,6960,6696,7081,7137,7412,7046,7503,7766,9522,10453,11382,12083,12164,12710
"13007","Baker, GA","5","CA5","47","...","  plus: Personal current transfer receipts",823,1040,1243,1341,1477,1855,2170,2293,2359,2423,2763,3397,3798,4099,4350,4491,4742,5007,5314,5982,6310,6968,8568,10182,10689,11624,12448,13089,13348,13443,13768,15012
"13007","Baker, GA","5","CA5","50","...","  Wages and salaries",2090,2254,2319,2487,2992,3480,4856,4957,5367,5811,6699,6833,7290,8048,8697,9491,9051,9544,9761,10099,10047,10309,11279,10476,7302,8442,12095,12844,13701,15392,15066,14987
"13007","Baker, GA","5","CA5","60","...","  Supplements to wages and salaries",225,235,266,302,357,403,654,697,810,907,1023,1062,1186,1351,1511,1692,1696,1850,1974,2045,2214,2358,2634,2665,2008,2345,3080,3296,3442,3889,3732,3742
"13007","Baker, GA","5","CA5","61","...","    Employer contributions for employee pension and insurance funds 6/",153,157,180,205,230,257,426,439,529,589,643,681,748,905,1022,1112,1153,1267,1380,1414,1572,1699,1894,1983,1540,1789,2246,2389,2478,2780,2694,2710
"13007","Baker, GA","5","CA5","62","...","    Employer contributions for government social insurance",72,78,86,97,127,146,228,258,281,318,380,381,438,446,489,580,543,583,594,631,642,659,740,682,468,556,834,907,964,1109,1038,1032
"13007","Baker, GA","5","CA5","70","...","  Proprietors' income 7/",2323,2687,3687,3105,4525,6506,4127,4229,1729,3548,5024,-779,4820,3902,3886,12574,9941,8758,7829,12080,9978,8917,11746,11801,10434,15169,18125,13439,12116,10769,14357,14122
"13007","Baker, GA","5","CA5","71","...","    Farm proprietors' income",1921,2256,3221,2549,3951,5931,3426,3534,957,2694,3920,-1623,3965,3026,2931,11591,8853,7618,6734,10847,8394,7713,10751,10376,9455,14140,16338,11552,10448,8239,12092,12151
"13007","Baker, GA","5","CA5","72","...","    Nonfarm proprietors' income",402,431,466,556,574,575,701,695,772,854,1104,844,855,876,955,983,1088,1140,1095,1233,1584,1204,995,1425,979,1029,1787,1887,1668,2530,2265,1971
"13007","Baker, GA","5","CA5","81","[01-02]","  Farm earnings",2496,2953,3955,3323,5050,7364,5062,5259,2731,4352,5809,406,5992,5389,5146,13770,11017,9575,8668,12796,10288,9692,12450,11829,11285,16117,18580,13893,13202,10961,14415,14542
"13007","Baker, GA","5","CA5","82","...","  Nonfarm earnings",2142,2223,2317,2571,2824,3025,4575,4624,5175,5914,6937,6710,7304,7912,8948,9987,9671,10577,10896,11428,11951,11892,13209,13113,8459,9839,14720,15686,16057,19089,18740,18309
"13007","Baker, GA","5","CA5","90","...","    Private nonfarm earnings",1262,1282,1260,1420,1584,1711,3120,3093,3545,4161,4979,4735,5189,5765,6597,7666,7109,7831,7819,8044,8400,8188,9114,8821,3760,4833,9519,9919,10182,12808,12342,11634
"13007","Baker, GA","5","CA5","100","[07-08]","      Agricultural services, forestry, and fishing","(L)","(L)","(L)","(L)","(L)","(L)","(L)",50,69,83,70,54,"(L)","(L)","(L)","(D)",92,149,"(D)",279,135,133,158,141,175,208,638,747,791,1228,1271,1257
"13007","Baker, GA","5","CA5","110","07","        Agricultural services","(L)","(L)","(L)","(L)","(L)","(L)","(L)",50,69,83,70,54,"(L)","(L)","(L)","(D)",91,147,"(D)",277,131,131,157,141,175,208,"(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","120","...","        Forestry and fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)",0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","121","08","          Forestry",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","122","...","          Fishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)",0,"(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","200","B","      Mining",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","210","10","        Metal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","220","12","        Coal mining",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","230","13","        Oil and gas extraction",0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","240","14","        Nonmetallic minerals, except fuels",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","300","C","      Construction","(L)","(L)","(L)",76,98,89,102,134,150,216,213,159,121,122,123,127,137,153,194,236,516,550,363,395,417,484,681,814,853,1289,978,837
"13007","Baker, GA","5","CA5","310","15","        General building contractors","(L)","(L)","(L)","(L)","(L)","(L)","(L)",61,"(L)",50,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(D)","(D)","(L)"
"13007","Baker, GA","5","CA5","320","16","        Heavy construction contractors",0,0,0,0,0,0,0,0,"(L)",85,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","330","17","        Special trade contractors","(L)","(L)","(L)",53,76,74,65,73,71,81,79,130,102,88,98,101,110,118,165,205,474,508,354,382,402,467,662,791,839,"(D)","(D)",810
"13007","Baker, GA","5","CA5","400","D","      Manufacturing",628,498,455,485,580,578,1422,1083,1134,1391,1940,1825,2046,2243,2913,3549,2932,3380,3114,"(D)",2676,"(D)","(D)",1371,0,0,698,613,665,995,560,0
"13007","Baker, GA","5","CA5","410","...","        Durable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(D)",0,0,0,0,0,698,613,665,995,560,0
"13007","Baker, GA","5","CA5","413","24","          Lumber and wood products","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,"(D)",0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","417","25","          Furniture and fixtures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","420","32","          Stone, clay, and glass products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","423","33","          Primary metal industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","426","34","          Fabricated metal products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","429","35","          Industrial machinery and equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","432","36","          Electronic and other electric equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","435","371","          Motor vehicles and equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","438","372-379","          Other transportation equipment",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","441","38","          Instruments and related products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","444","39","          Miscellaneous manufacturing industries",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,613,665,995,560,0
"13007","Baker, GA","5","CA5","447","...","          Ordnance 8/",0,0,0,0,0,0,"(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"13007","Baker, GA","5","CA5","450","...","        Nondurable goods manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1371,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","453","20","          Food and kindred products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","456","21","          Tobacco products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","459","22","          Textile mill products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","462","23","          Apparel and other textile products","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",1371,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","465","26","          Paper and allied products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","468","27","          Printing and publishing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","471","28","          Chemicals and allied products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","474","29","          Petroleum and coal products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","477","30","          Rubber and miscellaneous plastics products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","480","31","          Leather and leather products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","500","E","      Transportation and public utilities","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2286,"(D)","(D)","(D)","(D)",2867,2971,"(D)","(D)","(D)","(D)",128,"(D)","(D)","(D)","(D)",137
"13007","Baker, GA","5","CA5","510","40","        Railroad transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(L)","(L)",0,0,89,55,"(L)",0,0
"13007","Baker, GA","5","CA5","520","42","        Trucking and warehousing","(L)","(L)","(L)","(L)",57,132,65,"(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)","(L)",51,"(D)",0,"(L)","(L)","(L)","(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","530","44","        Water transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","540","41, 45-47","        Other transportation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","541","41","          Local and interurban passenger transit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"13007","Baker, GA","5","CA5","542","45","          Transportation by air",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","543","46","          Pipelines, except natural gas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","544","47","          Transportation services",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13007","Baker, GA","5","CA5","560","48","        Communications","(L)","(L)","(L)","(L)","(L)","(L)","(L)",0,0,0,0,0,59,"(D)","(D)","(D)",0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)",0,0,"(D)","(D)"
"13007","Baker, GA","5","CA5","570","49","        Electric, gas, and sanitary services","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",2816,2965,"(D)","(D)","(L)","(L)","(L)",0,0,"(L)","(L)","(L)"
"13007","Baker, GA","5","CA5","610","F","      Wholesale trade","(L)",50,54,57,59,80,83,125,205,152,143,100,108,88,101,121,110,87,114,228,"(D)","(D)","(D)","(D)",79,941,949,996,1104,1047,1136,834
"13007","Baker, GA","5","CA5","620","G","      Retail trade",284,388,345,408,406,440,453,519,584,644,654,600,616,627,594,629,641,627,690,800,774,653,674,834,1044,1123,1017,1024,838,1191,1039,"(D)"
"13007","Baker, GA","5","CA5","621","52","        Building materials and garden equipment",0,0,0,"(L)","(L)","(L)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)",0
