FIPS,AREA,Mean Annual Precipitation (in.)
28053,0.102430556,1388.242372
28097,0.107638889,1439.199674
28143,0.123263889,1356.362678
29025,0.104166667,1006.336662
29045,0.131944444,987.0168425
29081,0.190972222,966.848271
54085,0.125,1158.859999
51063,0.09375,1148.542043
46091,0.255208333,592.3877534
27039,0.125,847.9324951
21183,0.15625,1234.683887
05125,0.192708333,1366.087476
21197,0.045138889,1191.952299
21213,0.064236111,1260.568653
47165,0.138888889,1284.537877
21225,0.092013889,1152.415477
17039,0.097222222,990.5899974
17045,0.185763889,1050.167476
17055,0.123263889,1130.084787
17061,0.144097222,1007.674218
06009,0.277777778,903.512752
27009,0.112847222,732.7221558
38007,0.347222222,381.0763503
18035,0.111111111,1027.085784
20145,0.197916667,622.2327174
40101,0.217013889,1149.8608
22109,0.446180556,1620.967545
40135,0.192708333,1215.355319
41021,0.354166667,310.3641678
38049,0.618055556,454.3621904
29183,0.161458333,1071.736345
20071,0.208333333,450.7875829
10005,0.267361111,1141.083701
16001,0.310763889,303.50542
01037,0.157986111,1374.128901
12061,0.123263889,1356.460289
32021,0.998263889,200.5681911
19177,0.133680556,961.6358436
32003,2.100694444,188.3311236
48181,0.243055556,1046.861352
29189,0.138888889,1082.208377
22033,0.114583333,1589.309698
01005,0.234375,1324.970373
05113,0.21875,1508.415874
13021,0.059027778,1171.803531
01097,0.315972222,1654.099341
26001,0.197916667,745.7992966
56043,0.663194444,319.416989
54049,0.085069444,1189.294491
51015,0.258680556,1071.049592
54107,0.102430556,1091.673903
54105,0.060763889,1131.851705
47011,0.092013889,1351.054335
47123,0.168402778,1431.039071
28051,0.185763889,1403.171121
51005,0.119791667,1046.398263
47055,0.168402778,1451.142364
51017,0.147569444,1058.764941
54039,0.236111111,1146.128381
21013,0.095486111,1307.677095
21023,0.052083333,1100.011336
27003,0.128472222,810.6105371
23031,0.307291667,1259.67904
21031,0.107638889,1275.850639
25009,0.151041667,1231.509882
41001,0.887152778,545.5664183
48149,0.225694444,986.7841562
47053,0.151041667,1335.805628
21007,0.067708333,1255.551032
45005,0.100694444,1166.935698
47005,0.114583333,1321.185157
37161,0.145833333,1297.698576
18121,0.112847222,1090.81893
08049,0.506944444,619.4687321
13009,0.069444444,1163.397992
51007,0.092013889,1126.860937
48271,0.309027778,580.8585953
05135,0.159722222,1223.228042
37177,0.15625,1275.813226
08053,0.282986111,798.7673016
06115,0.171875,918.9194959
13013,0.041666667,1282.692922
39103,0.123263889,975.6111235
17099,0.315972222,922.908134
08063,0.569444444,434.7690541
26145,0.222222222,822.427578
19111,0.145833333,975.770954
22057,0.329861111,1629.654945
26047,0.154513889,793.9604465
31039,0.171875,753.6396965
17007,0.083333333,905.3377113
30005,1.328125,349.8901439
26155,0.15625,828.2048889
38041,0.368055556,407.7133963
38053,0.909722222,380.5820413
18009,0.041666667,1001.782501
53033,0.697916667,1925.136241
28123,0.145833333,1460.307502
31065,0.180555556,589.7662518
39095,0.109375,872.2093641
53015,0.364583333,2047.178339
01115,0.161458333,1397.027743
41007,0.272569444,2688.411078
12073,0.177083333,1457.258442
12075,0.279513889,1401.185841
47009,0.151041667,1376.456084
47079,0.152777778,1345.301598
45009,0.100694444,1173.28104
47021,0.078125,1281.451782
25023,0.211805556,1274.052953
37087,0.142361111,1367.786345
47029,0.111111111,1220.957033
42017,0.171875,1225.189595
45019,0.270833333,1253.147378
47039,0.090277778,1386.699813
12071,0.253472222,1408.551227
20121,0.152777778,1042.656135
13285,0.119791667,1276.251889
18167,0.104166667,1081.207664
13025,0.109375,1267.298731
51001,0.159722222,1084.660326
13029,0.114583333,1238.600001
48289,0.262152778,1080.811924
06047,0.522569444,309.9787378
16007,0.288194444,596.1731915
13031,0.171875,1173.597172
13033,0.204861111,1154.971526
39117,0.107638889,1012.749035
20153,0.305555556,531.1146029
19139,0.123263889,935.6525363
19163,0.131944444,918.6892082
32007,4.723958333,353.2697096
54081,0.157986111,1159.131868
34037,0.145833333,1208.785357
35049,0.491319444,399.582296
28057,0.145833333,1466.290123
29111,0.145833333,978.3647606
24021,0.184027778,1074.044059
27135,0.506944444,611.3943149
35017,0.977430556,444.6372829
40041,0.229166667,1173.62636
49047,1.208333333,316.0071551
16063,0.331597222,275.1208373
12077,0.190972222,1522.600363
12103,0.105902778,1306.821473
06033,0.352430556,1077.843398
12129,0.161458333,1530.395596
13007,0.085069444,1304.99939
13087,0.140625,1377.813454
13275,0.125,1307.973609
13315,0.083333333,1179.018743
28113,0.098958333,1601.871398
28013,0.145833333,1447.619764
28061,0.173611111,1454.050496
28037,0.126736111,1556.477394
53041,0.727430556,1727.384919
46009,0.168402778,644.2109255
45035,0.144097222,1232.822292
45021,0.105902778,1199.249676
45025,0.208333333,1148.737082
46047,0.477430556,433.6948725
47071,0.164930556,1408.863259
46059,0.442708333,541.5832931
47163,0.119791667,1110.160294
45031,0.135416667,1173.081027
46081,0.241319444,623.5943871
47085,0.142361111,1343.09634
19089,0.145833333,894.1966662
13037,0.072916667,1290.310948
19093,0.121527778,797.2434248
51051,0.088541667,1141.351766
17133,0.105902778,1087.564917
48361,0.092013889,1528.758112
12097,0.362847222,1259.061339
48367,0.217013889,879.62448
06039,0.572916667,672.6202123
51081,0.067708333,1160.149229
17161,0.130208333,924.426665
48377,0.909722222,360.7830917
51083,0.217013889,1129.23624
17115,0.173611111,993.7462018
20015,0.390625,926.3372021
22083,0.137152778,1433.350251
30103,0.300347222,350.6621388
51095,0.053819444,1190.948061
48449,0.118055556,1203.81942
46065,0.246527778,475.5307033
54025,0.272569444,1163.418849
08009,0.673611111,421.5204374
37049,0.206597222,1337.335878
39081,0.114583333,1005.810759
08021,0.350694444,579.8511395
21111,0.097222222,1157.210179
34009,0.074652778,1107.874648
54075,0.25,1285.225764
54079,0.102430556,1067.165421
55137,0.177083333,817.1003921
48391,0.196180556,927.2122122
39151,0.149305556,998.8806961
13259,0.111111111,1256.166096
39067,0.118055556,1024.479991
41065,0.732638889,510.532251
27115,0.442708333,781.1399993
13071,0.145833333,1287.180596
45039,0.180555556,1121.381723
27069,0.329861111,556.0094755
48241,0.234375,1446.629631
42035,0.246527778,1082.674365
47093,0.135416667,1255.369618
51087,0.057291667,1124.096965
56035,1.413194444,480.7940549
48245,0.229166667,1499.820835
47101,0.076388889,1426.071139
53005,0.517361111,225.0866445
53077,1.324652778,653.1910872
19143,0.112847222,744.6310782
08111,0.100694444,1056.350695
08115,0.170138889,447.3150009
06049,1.154513889,457.1449179
48387,0.265625,1239.107578
48393,0.267361111,566.3217524
48083,0.324652778,693.9435816
13015,0.128472222,1281.540272
08085,0.612847222,438.6899716
06063,0.723958333,1104.218681
48403,0.140625,1381.710868
12105,0.486111111,1280.235284
48443,0.5625,383.142438
13109,0.041666667,1151.950409
39123,0.092013889,863.5213232
13173,0.048611111,1249.585362
16015,0.550347222,807.2715462
21211,0.102430556,1172.751529
29097,0.15625,1160.439886
22121,0.048611111,1563.416783
01063,0.164930556,1376.52074
01089,0.199652778,1418.145305
06103,0.796875,942.4950084
17183,0.244791667,1005.101701
32031,1.772569444,314.3309012
01071,0.276041667,1460.438746
06057,0.258680556,1362.984903
06113,0.279513889,556.0585716
26033,0.543402778,832.5400303
48471,0.1875,1197.560376
40089,0.484375,1339.432156
54071,0.1875,1016.536671
12017,0.168402778,1326.612268
47113,0.140625,1366.77716
45047,0.119791667,1142.256953
56007,2.248263889,419.2183939
27083,0.213541667,686.7781337
45049,0.138888889,1196.070996
47125,0.145833333,1288.427502
49025,1.036458333,328.2460799
48251,0.178819444,934.17272
30037,0.359375,377.7961343
30045,0.559027778,479.9769883
30059,0.741319444,525.6454793
48035,0.244791667,888.9461705
45057,0.137152778,1126.23696
13119,0.071180556,1274.459511
12021,0.493055556,1416.506162
12119,0.157986111,1276.660003
48451,0.369791667,579.5099539
17203,0.159722222,939.1618467
39157,0.151041667,1023.10161
17015,0.121527778,920.8709961
13147,0.065972222,1217.695531
39165,0.111111111,1047.322648
12011,0.305555556,1327.400515
39169,0.145833333,983.7607146
13179,0.138888889,1248.654251
39033,0.104166667,997.5216614
12057,0.276041667,1312.765723
13199,0.125,1233.605687
18103,0.105902778,1019.01082
06051,0.819444444,474.3241323
18109,0.100694444,1108.071563
19015,0.171875,904.3595945
28089,0.1875,1400.267033
49043,0.496527778,696.415033
45045,0.199652778,1345.523385
19173,0.151041667,914.4631032
46085,0.496527778,519.4836706
20039,0.248263889,545.9520955
55115,0.258680556,786.4340947
06083,0.723958333,537.7952032
28011,0.232638889,1337.682833
23025,1.223958333,1126.021832
34033,0.098958333,1113.489301
41019,1.451388889,1393.290441
22113,0.348958333,1546.228554
05119,0.213541667,1286.557644
34031,0.053819444,1283.123539
16077,0.411458333,401.7467926
42119,0.086805556,1139.8552
48349,0.269097222,1005.451226
05085,0.206597222,1267.644626
05091,0.168402778,1293.581957
56011,0.809027778,464.8747638
45061,0.100694444,1141.864824
48043,1.519097222,337.5847547
45067,0.128472222,1206.010943
47187,0.15625,1331.131552
55095,0.28125,806.0984557
45075,0.282986111,1190.086868
56039,1.227430556,906.3424338
51059,0.114583333,1062.836363
45071,0.164930556,1155.58831
45087,0.130208333,1156.80174
13215,0.059027778,1213.634999
39063,0.159722222,911.4940212
39073,0.109375,1007.686029
12086,0.467013889,1373.808773
48501,0.190972222,453.7140004
13251,0.166666667,1174.321662
48505,0.255208333,506.5177548
48239,0.203125,1123.039232
16073,2.222222222,357.2204298
21071,0.104166667,1109.466498
19133,0.206597222,783.2084863
20043,0.118055556,915.4291175
40057,0.140625,665.3903741
16049,2.571180556,946.1306812
20089,0.267361111,689.4828559
45091,0.182291667,1123.77724
27077,0.579861111,640.7640721
38079,0.277777778,479.4598125
30011,1.022569444,371.9245333
20137,0.248263889,574.0606297
27127,0.277777778,716.0823753
55007,0.473958333,818.4383534
55003,0.321180556,818.8740531
55013,0.267361111,793.5276632
05049,0.137152778,1196.611512
12089,0.163194444,1299.890642
19099,0.194444444,911.4799085
37175,0.097222222,1797.72857
13253,0.064236111,1374.844865
24029,0.081597222,1106.265106
47031,0.111111111,1415.455471
45037,0.126736111,1158.425204
05035,0.164930556,1304.239472
51109,0.140625,1119.100488
16071,0.328125,453.2080437
48273,0.244791667,724.2441817
26089,0.135416667,816.820516
41025,2.953125,332.5171722
45085,0.180555556,1166.716439
49033,0.296875,468.1257301
44005,0.052083333,1226.375671
53013,0.260416667,736.7778658
55133,0.152777778,882.5262493
30069,0.5,319.5585072
30097,0.569444444,530.3450901
30093,0.222222222,469.0013301
42041,0.151041667,1077.623104
29033,0.190972222,1034.378091
53025,0.866319444,215.691563
30057,1.067708333,566.9286669
13279,0.095486111,1167.643455
40085,0.128472222,968.6033762
24035,0.105902778,1097.55836
21085,0.131944444,1257.41842
23011,0.274305556,1141.097472
17091,0.190972222,965.4506381
18163,0.059027778,1170.546473
21101,0.121527778,1153.172721
16003,0.395833333,797.2815771
27075,0.720486111,757.5633977
05121,0.161458333,1216.887316
08107,0.645833333,751.9538974
54067,0.171875,1270.391005
54101,0.144097222,1440.114578
40019,0.222222222,958.337265
21107,0.149305556,1219.289883
17109,0.171875,959.9656576
28137,0.098958333,1393.560699
17069,0.045138889,1187.62154
22005,0.076388889,1591.157959
18079,0.114583333,1141.854546
51155,0.086805556,993.1061987
54063,0.125,1007.124166
37145,0.111111111,1147.641562
19107,0.171875,937.8652529
36005,0.017361111,1210.213989
36031,0.560763889,1118.734958
40147,0.112847222,1035.382769
40007,0.484375,542.6676359
48369,0.225694444,485.8767691
05097,0.196180556,1435.564516
13263,0.098958333,1229.441053
35043,0.961805556,361.4632312
18125,0.092013889,1185.238491
20069,0.225694444,527.2863838
27123,0.045138889,829.4061491
30021,0.708333333,334.1800494
30017,1.142361111,343.059256
50023,0.201388889,1146.647159
48275,0.211805556,655.4054896
47159,0.086805556,1330.470203
20203,0.173611111,472.8811996
37051,0.166666667,1176.700727
39083,0.151041667,1033.270802
33015,0.206597222,1184.95185
29209,0.133680556,1159.036374
51197,0.121527778,1006.943427
42003,0.213541667,978.4839026
48439,0.225694444,933.2300786
27051,0.166666667,638.9862512
21011,0.078125,1164.820443
21043,0.112847222,1123.920619
21035,0.100694444,1361.910171
45013,0.170138889,1238.32143
55053,0.302083333,861.1003436
56013,2.635416667,368.7327276
27137,2.097222222,719.19702
30083,0.651041667,344.2722405
13003,0.079861111,1233.339141
50003,0.203125,1397.492051
32013,2.638888889,290.7837371
01029,0.147569444,1371.445295
13239,0.041666667,1300.303335
47137,0.046875,1333.52186
13161,0.076388889,1192.410217
51049,0.078125,1124.129327
47109,0.142361111,1422.267447
31021,0.142361111,776.6075633
37139,0.074652778,1225.333488
48021,0.215277778,911.4463718
21103,0.076388889,1152.343417
13005,0.072916667,1198.768805
21149,0.069444444,1170.913245
48269,0.248263889,628.8947562
26055,0.157986111,810.9847238
21175,0.109375,1143.249853
49051,0.335069444,688.1236809
42077,0.09375,1190.569992
48031,0.180555556,831.0068254
55103,0.184027778,895.1590536
54103,0.098958333,1208.958428
55065,0.170138889,921.988062
53067,0.230902778,1300.141056
48343,0.065972222,1217.34632
53001,0.595486111,272.2558015
47171,0.048611111,1266.145713
47059,0.161458333,1108.176558
36035,0.147569444,1195.820117
20021,0.171875,1144.578279
12123,0.267361111,1427.061233
12039,0.126736111,1425.611502
29113,0.184027778,1027.06227
47083,0.055555556,1332.825638
45043,0.215277778,1323.23403
53039,0.567708333,555.0931807
45051,0.291666667,1291.246432
56015,0.607638889,378.323
56023,1.177083333,520.8328317
45089,0.232638889,1233.029478
29031,0.149305556,1200.43221
29059,0.147569444,1134.087529
31169,0.152777778,755.8282998
31031,1.647569444,528.7011069
42065,0.190972222,1129.120641
29099,0.178819444,1096.020485
37003,0.065972222,1220.834479
29019,0.182291667,1085.182571
48419,0.210069444,1338.16388
06089,1.072916667,1283.197815
30111,0.796875,358.0825049
37073,0.09375,1243.637774
36087,0.052083333,1257.77301
51740,0.008680556,1201.858008
29123,0.137152778,1176.559371
48489,0.180555556,638.4733634
30089,0.859375,820.308828
36043,0.420138889,1226.25967
36113,0.269097222,1153.216066
27019,0.112847222,774.4606145
20057,0.277777778,570.4916847
49007,0.397569444,391.5249792
37131,0.15625,1182.393788
18099,0.121527778,1017.02757
41053,0.208333333,1838.896915
48325,0.300347222,743.3279186
17195,0.185763889,926.5178496
04019,2.338541667,317.0359164
47061,0.086805556,1494.11301
17185,0.064236111,1154.211894
26021,0.152777778,977.0114753
27171,0.217013889,763.7207192
55063,0.138888889,874.8137474
04015,3.475694445,262.7007093
29155,0.145833333,1244.352025
17169,0.116319444,976.9349219
40123,0.182291667,1042.36419
55109,0.232638889,824.6845516
01051,0.166666667,1338.949585
22059,0.15625,1507.334549
46069,0.251736111,521.2271729
01123,0.189236111,1362.739539
06069,0.359375,422.923382
28075,0.161458333,1421.922258
31037,0.118055556,747.6727923
48213,0.230902778,1077.657439
22055,0.0625,1555.600545
39023,0.107638889,1027.73935
36047,0.03125,1188.933885
35037,0.748263889,432.749884
36059,0.085069444,1209.540615
13271,0.109375,1172.968568
45041,0.206597222,1183.003112
38089,0.380208333,414.4323747
20009,0.225694444,677.788232
41035,1.711805556,697.4561353
12111,0.15625,1289.690658
13141,0.123263889,1159.019155
16031,0.741319444,365.4746362
40029,0.125,1094.603751
06067,0.269097222,509.9286456
24001,0.123263889,998.0612655
28043,0.102430556,1442.566607
54033,0.114583333,1179.433636
28099,0.15625,1422.140442
08003,0.185763889,248.1634576
54055,0.112847222,1006.600764
28017,0.123263889,1427.747321
54043,0.112847222,1150.955538
27159,0.173611111,669.6756958
08057,0.435763889,663.1776484
42055,0.204861111,1054.264323
06071,5.196180556,174.1364351
08031,0.050347222,411.8879342
40033,0.157986111,818.5385729
23029,0.880208333,1212.182665
08117,0.171875,639.1895949
35029,0.739583333,292.7049304
40071,0.229166667,935.8059887
54027,0.168402778,960.6090686
28055,0.105902778,1425.917372
51019,0.199652778,1129.793219
21207,0.076388889,1301.5175
21053,0.053819444,1319.365486
19083,0.152777778,883.5539752
01035,0.210069444,1538.93479
04005,4.805555556,352.8635479
34029,0.211805556,1153.037457
21217,0.072916667,1270.104062
48161,0.220486111,1073.100399
18173,0.104166667,1188.599162
16055,0.411458333,882.5998754
17105,0.291666667,936.7891668
08069,0.701388889,542.3444552
17149,0.237847222,981.4614605
13051,0.125,1244.355138
39147,0.175347222,947.2641565
06105,0.890625,1446.157015
39163,0.118055556,1044.442056
13183,0.098958333,1214.868421
13237,0.083333333,1182.420624
48249,0.197916667,662.5683294
40055,0.163194444,718.2845725
48297,0.265625,678.4884987
23021,1.310763889,1124.046147
48409,0.168402778,830.3282452
53007,0.920138889,1099.407074
12063,0.232638889,1439.295747
40127,0.369791667,1299.541127
48295,0.225694444,576.8008465
48487,0.244791667,713.6493613
13017,0.064236111,1176.77703
51027,0.126736111,1123.007262
55039,0.21875,794.6233332
21079,0.059027778,1164.872943
22117,0.182291667,1619.319338
22051,0.137152778,1618.114303
51177,0.109375,1103.934605
26143,0.1875,801.5586101
36093,0.055555556,1034.710321
09005,0.269097222,1264.832972
12037,0.192708333,1504.81261
28033,0.114583333,1361.498641
13045,0.125,1327.416524
18093,0.119791667,1183.442017
18077,0.095486111,1142.716373
40097,0.184027778,1130.835752
20019,0.180555556,1040.06433
31103,0.197916667,590.3637733
22119,0.15625,1371.542223
20113,0.243055556,798.3575714
39047,0.104166667,1013.560001
13257,0.045138889,1360.00347
37141,0.223958333,1363.452014
37031,0.270833333,1441.280192
33005,0.204861111,1192.224658
13297,0.079861111,1273.434358
13169,0.098958333,1174.891578
05107,0.190972222,1308.778726
42049,0.220486111,1172.148111
48141,0.269097222,247.4889675
49019,1.022569444,320.6093383
53043,0.720486111,324.2381926
28067,0.171875,1469.09818
30073,0.512152778,398.149865
32023,4.763888889,224.0279045
16037,1.439236111,628.3491198
26043,0.220486111,764.117795
39133,0.140625,1004.79482
28073,0.118055556,1544.523087
21139,0.092013889,1228.513013
41043,0.670138889,1839.277124
26117,0.213541667,874.6635767
45033,0.104166667,1169.377498
20175,0.173611111,494.8502002
45069,0.126736111,1147.983693
21045,0.116319444,1267.978658
55113,0.394097222,837.4296472
38063,0.298611111,516.5387188
12023,0.185763889,1314.889815
26061,0.302083333,767.8581048
48309,0.258680556,910.5291941
55041,0.305555556,783.3686953
01113,0.159722222,1238.832391
27169,0.173611111,871.3756976
53047,1.680555556,602.4652896
48259,0.170138889,879.8448978
18145,0.097222222,1088.083753
39113,0.130208333,1024.014931
09011,0.196180556,1244.977875
06003,0.199652778,1124.345126
19023,0.152777778,881.2106823
17037,0.166666667,914.5468699
05065,0.154513889,1209.982357
27067,0.237847222,733.6848189
40073,0.21875,861.543412
45053,0.170138889,1230.461016
47073,0.131944444,1128.964328
30031,0.763888889,635.7296593
25021,0.114583333,1265.444848
21151,0.116319444,1168.249851
42081,0.362847222,1090.003688
19127,0.171875,908.5964664
40131,0.194444444,1088.679911
13079,0.081597222,1192.152554
26111,0.138888889,809.5212502
55017,0.3125,805.2611098
34007,0.064236111,1183.787832
13115,0.131944444,1320.733683
08093,0.609375,480.6532475
22123,0.098958333,1413.862802
06109,0.600694444,1147.151995
33003,0.286458333,1290.429636
06045,0.965277778,1430.440109
22025,0.190972222,1511.41782
18159,0.0625,1043.776388
46025,0.28125,595.7356782
31015,0.140625,623.6377774
21029,0.088541667,1168.235495
51790,0.003472222,977.6300049
31049,0.112847222,453.424
36015,0.102430556,938.8893236
31109,0.225694444,773.4375385
17123,0.100694444,932.4862061
13299,0.220486111,1242.522993
39139,0.126736111,1036.495754
20081,0.152777778,482.4495458
13319,0.109375,1155.332539
17199,0.112847222,1179.115077
48155,0.178819444,678.2532023
01109,0.184027778,1376.447828
39111,0.118055556,1095.209706
31055,0.098958333,788.4801711
30087,1.522569444,343.2052907
23017,0.638888889,1215.351166
27061,0.920138889,705.0593782
18017,0.104166667,1009.016331
54017,0.086805556,1193.385398
46083,0.178819444,672.9345632
01027,0.152777778,1422.171704
39077,0.133680556,991.2254551
51105,0.109375,1266.445078
06011,0.310763889,585.0649153
18053,0.104166667,1027.131004
20079,0.157986111,843.8818634
37001,0.097222222,1144.415719
42011,0.239583333,1161.707034
46109,0.347222222,610.1612518
56027,0.760416667,382.6254796
27025,0.126736111,786.159867
31161,0.659722222,450.833316
06015,0.265625,2553.53928
06095,0.225694444,516.9559988
51195,0.100694444,1262.857754
08015,0.277777778,542.8409367
28149,0.137152778,1430.727604
48327,0.213541667,652.3931701
29179,0.222222222,1189.008988
30063,0.807291667,793.5220878
05015,0.152777778,1178.911589
42089,0.171875,1307.905758
22097,0.227430556,1543.465575
28063,0.130208333,1516.115998
48473,0.125,1142.103746
37069,0.138888889,1144.086497
38023,0.378472222,378.5369263
49053,0.616319444,393.3970706
26023,0.145833333,960.1429749
19063,0.114583333,783.6015181
49011,0.171875,501.226163
38035,0.432291667,536.0208029
21201,0.03125,1126.006117
48009,0.229166667,751.8293933
54001,0.095486111,1249.940547
27081,0.168402778,685.7823681
45081,0.116319444,1166.650593
53071,0.380208333,417.91927
18119,0.104166667,1155.812166
37009,0.112847222,1263.467383
25003,0.260416667,1248.857602
08113,0.336805556,551.3410324
56031,0.598958333,384.973623
29167,0.15625,1141.334219
16005,0.328125,511.8174061
53021,0.376736111,240.2624884
25015,0.152777778,1224.401935
17201,0.145833333,896.2770226
40103,0.21875,930.2949204
22047,0.154513889,1545.172361
27049,0.225694444,830.8354638
26015,0.166666667,936.0809358
17001,0.234375,981.012963
26109,0.321180556,771.2128111
51091,0.112847222,1093.860614
08089,0.340277778,337.6968376
21087,0.079861111,1265.088262
29173,0.144097222,1012.568795
31117,0.222222222,529.9804721
47057,0.071180556,1172.766095
54077,0.178819444,1284.267957
51169,0.137152778,1173.327849
20177,0.151041667,942.6378153
31175,0.152777778,651.2054534
08017,0.472222222,401.6549633
21077,0.026041667,1107.228654
29087,0.128472222,904.2902717
39009,0.133680556,1028.005198
37099,0.128472222,1610.980947
54045,0.123263889,1188.797322
01129,0.263888889,1527.129735
54041,0.105902778,1213.191973
12079,0.168402778,1333.937319
54035,0.131944444,1098.385133
01079,0.177083333,1444.650877
12059,0.114583333,1508.701207
12113,0.279513889,1682.792545
28025,0.104166667,1412.607166
27029,0.319444444,636.26038
20091,0.138888889,1033.79875
12093,0.213541667,1197.099835
48503,0.229166667,772.5182574
05077,0.147569444,1298.947409
55021,0.237847222,878.7922608
20103,0.135416667,993.4732063
12133,0.142361111,1533.390364
38047,0.329861111,499.8753689
20201,0.248263889,797.2395092
55123,0.225694444,882.7536166
48441,0.229166667,646.7666668
36001,0.154513889,1039.651235
39039,0.116319444,913.2562693
12065,0.138888889,1421.233871
21163,0.085069444,1185.996736
28101,0.138888889,1442.557124
01099,0.246527778,1468.04021
13121,0.130208333,1307.890409
13265,0.052083333,1164.784338
36051,0.177083333,884.8678451
26069,0.184027778,774.757076
12053,0.112847222,1323.919852
55135,0.239583333,809.7307235
48049,0.223958333,751.9165115
31143,0.119791667,719.5085538
23013,0.157986111,1284.656699
27167,0.236111111,609.0259579
35023,0.876736111,344.3437819
41063,0.939236111,685.850351
05079,0.138888889,1322.375626
17139,0.102430556,1006.778136
28107,0.185763889,1410.99477
26053,0.354166667,837.1803936
33011,0.260416667,1193.168737
04007,1.215277778,527.9769574
21049,0.071180556,1154.069273
37045,0.119791667,1219.620439
48457,0.232638889,1415.201342
41049,0.628472222,367.4850007
46107,0.258680556,485.7494638
17013,0.078125,1037.505334
27139,0.100694444,787.3024155
31131,0.168402778,818.4091747
42051,0.222222222,1147.995317
08073,0.711805556,376.6891707
28077,0.098958333,1524.741759
37163,0.251736111,1209.33345
47019,0.085069444,1199.542854
39031,0.15625,1019.549662
25019,0.027777778,1056.905609
16033,0.513888889,496.037094
35003,1.734375,436.1208205
18015,0.098958333,1006.420177
51133,0.053819444,1127.279998
48189,0.270833333,503.7142978
47089,0.090277778,1139.580379
13149,0.079861111,1305.119775
48447,0.248263889,698.9122366
01077,0.192708333,1468.961261
42073,0.109375,1007.436511
35011,0.607638889,358.9190293
19097,0.196180556,915.1772553
51125,0.118055556,1195.412797
31137,0.144097222,622.9671057
17047,0.052083333,1141.529342
26039,0.166666667,840.7198931
36033,0.482638889,1093.748306
22039,0.173611111,1551.478604
17079,0.138888889,1084.162375
17103,0.196180556,923.7701783
13171,0.038194444,1221.983182
19013,0.157986111,902.9518714
48101,0.217013889,628.3406416
27063,0.194444444,750.3345544
21055,0.098958333,1201.531226
13165,0.090277778,1153.643644
46015,0.251736111,568.6135826
18043,0.038194444,1152.123186
31061,0.152777778,642.2329545
21057,0.086805556,1282.684995
48125,0.229166667,591.9936366
40149,0.28125,767.5379624
42015,0.322916667,967.0488173
21155,0.095486111,1228.733991
38099,0.425347222,516.0343263
21231,0.133680556,1299.229091
05069,0.232638889,1310.381647
17073,0.243055556,927.1344278
31113,0.152777778,572.6912523
45055,0.190972222,1103.388909
48479,0.78125,535.2039776
29185,0.1875,1115.208334
06035,1.326388889,437.6629712
16043,0.539930556,681.7919928
30071,1.616319444,317.9534695
44003,0.052083333,1231.234664
18071,0.137152778,1171.052279
21179,0.109375,1200.581903
29021,0.112847222,952.0244648
47013,0.142361111,1392.790358
46043,0.116319444,624.9832837
18021,0.090277778,1103.9975
39167,0.185763889,1083.712984
39107,0.140625,966.7344458
49001,0.682291667,373.653053
28059,0.189236111,1667.215501
13059,0.026041667,1213.173315
48481,0.262152778,1167.950068
51650,0.022569444,1192.210008
48329,0.229166667,381.9599239
20179,0.243055556,540.6464275
51595,0.001736111,1149.560059
31149,0.282986111,618.5994487
46115,0.427083333,565.5852425
39149,0.111111111,1007.843122
31183,0.171875,673.509191
54019,0.182291667,1188.866187
27059,0.145833333,793.1720247
48435,0.381944444,569.5355458
21161,0.0625,1139.697486
16047,0.215277778,273.0242738
46127,0.137152778,707.4526584
47015,0.069444444,1374.710992
55139,0.166666667,786.3325005
31083,0.152777778,613.0569305
36117,0.168402778,917.7974193
48013,0.296875,702.8335693
41071,0.227430556,1595.437021
35015,1.039930556,360.3434553
21073,0.060763889,1135.309148
48341,0.248263889,460.2507696
21097,0.079861111,1113.407821
19187,0.192708333,876.3732426
20023,0.305555556,480.0021586
17165,0.09375,1161.613143
20017,0.203125,913.811285
48107,0.229166667,564.7165916
26067,0.152777778,900.4257944
26073,0.166666667,830.0007286
30007,0.362847222,414.8150721
48331,0.253472222,912.5328787
56005,1.458333333,358.437179
13295,0.107638889,1393.686777
29169,0.145833333,1147.941549
47177,0.114583333,1353.737869
46123,0.489583333,574.5404245
01033,0.164930556,1455.323161
48373,0.270833333,1341.983844
54023,0.130208333,1045.461999
12007,0.064236111,1282.936761
13145,0.105902778,1233.005411
16057,0.307291667,796.5340124
26157,0.244791667,820.3926253
37013,0.241319444,1254.568637
48423,0.239583333,1145.094349
36049,0.378472222,1246.106837
40021,0.189236111,1205.272663
38013,0.329861111,420.1616314
51041,0.118055556,1138.004992
26161,0.215277778,876.4102409
21063,0.057291667,1124.967278
48231,0.225694444,1096.666082
18113,0.114583333,973.2860598
21195,0.208333333,1124.076415
06061,0.394097222,1199.042244
13291,0.085069444,1571.629185
39127,0.116319444,1019.224478
48121,0.244791667,980.0364536
37095,0.357638889,1324.351314
18095,0.133680556,1047.664933
42095,0.105902778,1202.125901
21199,0.177083333,1256.287259
31047,0.296875,589.9667855
36081,0.032986111,1179.779997
26071,0.383680556,769.2029408
48267,0.321180556,662.8744325
48371,1.159722222,364.6593264
39043,0.086805556,915.8344043
37067,0.114583333,1125.087724
27041,0.208333333,659.3314153
46077,0.265625,632.9060789
55097,0.25,810.6273596
51159,0.053819444,1113.528714
42085,0.185763889,1057.908782
26113,0.1875,822.2235175
